original_name,drug_name,dose,form
soubirosoy 30 caps.,soubirosoy,0,caps
sounagen cream 120gm,sounagen,120gm,cream
sound skin calm cream 30 gm,sound skin calm,30 gm,cream
sound skin cream 30 gm,sound skin,30 gm,cream
sound skin foamy feminine 100 ml,sound skin foamy feminine,100 ml,0
sound skin serum 30 gm,sound skin,30 gm,serum
souvana topical lotion 120 ml,souvana topical,120 ml,lotion
sovaldi 400mg 28 tablets,sovaldi,400mg,tablets
sovelpak 400/100mg 28 tablets,sovelpak,400/100mg,tablets
soy lecithin 1200 mg 100 softgels (illegal import),soy lecithin,1200 mg,softgels
soyamed 300mg 30 cap,soyamed,300mg,cap
spacmocin 6 amp,spacmocin,0,amp
spaniela mr 35mg 30 f.c. tab.,spaniela,35mg,tab
spanisch fliege drops,spanisch fliege,0,drops
spanisch fliege gum,spanisch fliege,0,gum
spanisch play,spanisch play,0,0
spanische fliege 20 ml trofen,spanische fliege,20 ml,trofen
spanomep syrup 120 ml,spanomep,120 ml,syrup
spara 200mg 11 f.c. tab.,spara,200mg,tab
sparatec 200mg 12 tab.,sparatec,200mg,tab
sparcin 200mg 11 f.c. tab.,sparcin,200mg,tab
sparcin 200mg 6 f.c. tab.,sparcin,200mg,tab
spascolon 100mg 30 f.c.tab.,spascolon,100mg,tab
spascolon 50mg 30 f.c.tab.,spascolon,50mg,tab
spasmag 20 caps,spasmag,0,caps
spasmex 30 mg 50 f.c. tabs.,spasmex,30 mg,tabs
spasmin 5 paed.supp.,spasmin,0,supp
spasmo amrase 20 e.c. tab,spasmo amrase,0,tab
spasmo amrase 30 e.c. tab,spasmo amrase,0,tab
spasmo cibalgin 200 tab,spasmo cibalgin,0,tab
spasmo rowatinex 5 supp.,spasmo rowatinex,0,supp
spasmo sterile 20mg/ml i.m./i.v. 6 amp.,spasmo sterile,20mg/ml,amp
spasmo-digestin 30 tabs.,spasmo-digestin,0,tabs
spasmo-urgenin 40 tab.,spasmo-urgenin,0,tab
spasmocanulase_d 30 bitab,spasmocanulase_d,0,bitab
spasmocin 100mg/100ml syrup 120ml,spasmocin,100mg/100ml,syrup
spasmocin 10mg 20 tab.,spasmocin,10mg,tab
spasmocin 15mg 6 supp.,spasmocin,15mg,supp
spasmocin 20mg/ml 6 amp.,spasmocin,20mg/ml,amp
spasmocure 40mg/2ml i.m. i.v. s.c. 5 amp.,spasmocure,40mg/2ml,amp
spasmocure 60mg 20 tabs,spasmocure,60mg,tabs
spasmocure 60mg 30 tabs,spasmocure,60mg,tabs
spasmodin 5mg 20 tab.,spasmodin,5mg,tab
spasmofen 3 amp. for i.m. inj.,spasmofen,0,amp
spasmofree 10mg/5ml syrup 120ml,spasmofree,10mg/5ml,syrup
spasmofree 50mg 20 f.c. tabs.,spasmofree,50mg,tabs
spasmofree 5mg/2ml i.v./i.m. 3 amp.,spasmofree,5mg/2ml,amp
spasmomen 40mg 20 tab.,spasmomen,40mg,tab
spasmopinaver 100mg 30 f.c. tab,spasmopinaver,100mg,tab
spasmopinaver 50mg 30 f.c. tabs,spasmopinaver,50mg,tabs
