original_name,drug_name,dose,form
beesline white sapphire luxury mask 5 sachets x 30 ml,beesline white sapphire luxury mask,30 ml,mask
beesline whitening & lifting facial foam 150 ml,beesline whitening & lifting facial foam,150 ml,foam
beesline whitening body lotion bridal vanilla 200 ml,beesline whitening body lotion bridal vanilla,200 ml,lotion
beesline whitening body lotion papaya 200 ml,beesline whitening body lotion papaya,200 ml,lotion
beesline whitening body lotion wild berries 200 ml,beesline whitening body lotion wild berries,200 ml,lotion
beesline whitening day cream spf 30 - 50 ml,beesline whitening day cream spf 30,50 ml,cream
beesline whitening day gel spf 30 - 50 ml,beesline whitening day gel spf 30,50 ml,gel
beesline whitening facial exfoliating soap 85 gm,beesline whitening facial exfoliating soap,85 gm,soap
beesline whitening facial toner 200 ml,beesline whitening facial toner,200 ml,toner
beesline whitening facial wash 250 ml,beesline whitening facial wash,250 ml,wash
beesline whitening intimate wash 200 ml,beesline whitening intimate wash,200 ml,wash
beesline whitening lifting night cream 50 ml,beesline whitening lifting night cream,50 ml,cream
beesline whitening mud soap 85 gm,beesline whitening mud soap,85 gm,soap
beesline whitening sensitive zone cream 50 ml,beesline whitening sensitive zone cream,50 ml,cream
beesline whitening sensitive zone soap 85 gm,beesline whitening sensitive zone soap,85 gm,soap
beesline whitening sunfilter spf 50 - 60 ml,beesline whitening sunfilter spf 50,60 ml,sunfilter
beevitox 30 caps.,beevitox,0,cap
befast massage cream 50 gm,befast massage cream,50 gm,cream
beflare soap 100 gm,beflare soap,100 gm,soap
begonia shampoo 150 ml,begonia shampoo,150 ml,shampoo
bekcium 250 mg 10 caps,bekcium,250 mg,cap
bekcium 250mg 30 caps.,bekcium,250 mg,cap
bekcium 500mg 10 caps,bekcium,500 mg,cap
bekcium 500mg 30 caps.,bekcium,500 mg,cap
beldex 100 mg /ml amp,beldex,100 mg/ml,amp
belegantroya 30 caps.,belegantroya,0,cap
bellacid 30 tab.,bellacid,0,tab
belladonna phenobarbitone 1000 tab.,belladonna phenobarbitone,0,tab
bellen oral gel 25 gm,bellen oral gel,25 gm,gel
bellfero 20 piece,bellfero,0,0
bellyroc cream 50 gm,bellyroc cream,50 gm,cream
bema hair loss bio lotion amp. 10 * 10 ml,bema hair loss bio lotion,10 ml,amp
bemastrim 10 mg 7 f.c. tab.,bemastrim,10 mg,tab
bemastrim 20 mg 10 tabs,bemastrim,20 mg,tab
bemastrim 40 mg 10 tabs,bemastrim,40 mg,tab
bemofil 500 i.u.vial (n/a),bemofil,500 i.u.,vial
ben jex vag.douche 200 ml,ben jex vag.douche,200 ml,douche
ben ten topical lotion 60 ml,ben ten topical lotion,60 ml,lotion
benafin 1% cream 15 gm,benafin 1%,15 gm,cream
benalex 120ml syrup,benalex,120 ml,syrup
benchima 30 tabs,benchima,0,tab
bendafolin 10mg/ml soln. for i.m./i.v. inj. or inf.,bendafolin,10mg/ml,soln
bendafolin 50mg soln. for i.m./i.v. inj. or inf.,bendafolin,50mg,soln
bendamustine-accord 100 mg vial,bendamustine-accord,100 mg,vial
bendamustine-accord 25 mg 5 vials,bendamustine-accord,25 mg,vial
bendatreotid 0.1mg/ml 5 amp. for subcutaneous inj.,bendatreotid,0.1mg/ml,amp
bendatreotid 0.2mg/ml vial 5 ml s.c.(n/a yet),bendatreotid,0.2mg/ml,vial
bendax 100mg/5ml susp. 60ml,bendax,100mg/5ml,susp
bendax 200mg 6 tab.,bendax,200mg,tab
benefix 1000 i.u. vial,benefix,1000 i.u.,vial
