original_name,drug_name,dose,form
royal anise 12 filter bags,royal anise,0,filter bags
royal anise 20 filter bags,royal anise,0,filter bags
royal anise 50 filter bags,royal anise,0,filter bags
royal care 20 caps,royal care,0,caps
royal chamomile 20 filter bags,royal chamomile,0,filter bags
royal cinnamon 12 filter bags,royal cinnamon,0,filter bags
royal cinnamon 20 filter bags,royal cinnamon,0,filter bags
royal ginger & cinnamon 12 filter bags,royal ginger & cinnamon,0,filter bags
royal ginger 12 filter bags,royal ginger,0,filter bags
royal herbs anise 2 gm 12 filters,royal herbs anise,2 gm,filters
royal herbs caraway 2 gm 12 filters,royal herbs caraway,2 gm,filters
royal herbs chamomile 1.5 gm 12 filters,royal herbs chamomile,1.5 gm,filters
royal herbs ginger&lemon 1.5 gm 12 filter,royal herbs ginger&lemon,1.5 gm,filter
royal herbs green tea 1.5 gm 25 filters,royal herbs green tea,1.5 gm,filters
royal herbs green tea 1.5 gm 50 filters,royal herbs green tea,1.5 gm,filters
royal herbs lemon 1.5 gm 12 filters,royal herbs lemon,1.5 gm,filters
royal herbs tilia 1.5 gm 12 filters,royal herbs tilia,1.5 gm,filters
royal hibiscus 12 filter bags,royal hibiscus,0,filter bags
royal hibiscus 20 filter bags,royal hibiscus,0,filter bags
royal hony syrup 120 ml,royal hony syrup,120 ml,syrup
royal jelly & bee polen 60 tab,royal jelly & bee polen,0,tab
royal jelly (high desert) 555mg 12 cap,royal jelly (high desert),555mg,cap
royal jelly (high desert) 555mg 8 cap,royal jelly (high desert),555mg,cap
royal jelly 1000mg 12 caps,royal jelly,1000mg,caps
royal jelly 1500 mg 60 veg. caps. (now),royal jelly (now),1500 mg,veg. caps.
royal jelly 200mg 24 cap,royal jelly,200mg,cap
royal jelly 500 mg 120 softgels (illegal import),royal jelly (illegal import),500 mg,softgels
royal jelly 600mg 12 cap,royal jelly,600mg,cap
royal laxative tea 12 filter,royal laxative tea,0,filter
royal lemon & ginger 20 filter bags,royal lemon & ginger,0,filter bags
royal marjoram 10 filter bags,royal marjoram,0,filter bags
royal panax 30 cap,royal panax,0,cap
royal peppermint 20 filter bags,royal peppermint,0,filter bags
royal power plus 10 cap,royal power plus,0,cap
royal provite 5000 - 20 oral ampoules,royal provite 5000,0,oral ampoules
royal regime herbal tea 2 gm*25 filter bags,royal regime herbal tea,2 gm,filter bags
royal regime herbal tea 2 gm*50 filter bags,royal regime herbal tea,2 gm,filter bags
royal royabetes diabetics 25 filter bags,royal royabetes diabetics,0,filter bags
royal royagest 10 filter bags,royal royagest,0,filter bags
royal royalact 10 filter bags,royal royalact,0,filter bags
royal royapect 10 filter bags,royal royapect,0,filter bags
royal royapetro urinary trat 10 filter bags,royal royapetro urinary trat,0,filter bags
royal royatens blood pressure 10 filter bags,royal royatens blood pressure,0,filter bags
royal tea with lemon 1.5 gm 12 filters,royal tea with lemon,1.5 gm,filters
royal tilia with guava leaves 12 filter bags,royal tilia with guava leaves,0,filter bags
royal tilia with guava leaves 20 filter bags,royal tilia with guava leaves,0,filter bags
royal ton 10 caps.,royal ton,0,caps.
royal ton-s 120ml syrup,royal ton-s,120ml,syrup
royal tone 10 cap,royal tone,0,cap
royal vit g 20 caps,royal vit g,0,caps
