original_name,drug_name,dose,form
oracure oral gel 30 gm,Oracure,0,oral gel
oradexon syp,Oradexon,0,syp
oradexone 5 mg 1 amp,Oradexone,5 mg,amp
orafresh mouth wash 120ml,Orafresh,0,mouth wash
oragawell 100mg 6 scored f.c. tabs.,Oragawell,100 mg,tabs
oral poliomylitis vaccine,Oral poliomylitis,0,vaccine
oralast mouthwash 220 ml,Oralast,0,mouthwash
oraldene 125ml solution,Oraldene,0,solution
oraldene mouth wash or gargle,Oraldene,0,mouth wash
oralex oral gel 15 gm,Oralex,0,oral gel
oralife care 30ml spray,Oralife care,0,spray
oramax mouth spray 30 ml,Oramax,0,mouth spray
oramax pediatrics mouth spray 30 ml,Oramax,0,mouth spray
oramella 60 ml mouth spray,Oramella,0,mouth spray
oranal 10 sachets,Oranal,0,sachets
orangacea 10 sachets,Orangacea,0,sachets
orange c 12 eff.tabs.,Orange C,0,tabs
orangedaily 10% vitamin c serum 28 ml,Orangedaily vitamin c,10%,serum
orangedaily anti-aging retinol complex 28 ml,Orangedaily retinol,0,complex
orangedaily daily cleanser 177 ml,Orangedaily,0,cleanser
orangedaily daily toner 177 ml,Orangedaily,0,toner
orangedaily dual action whitening cream 57 gm,Orangedaily,0,cream
orangedaily eye complex 15 ml,Orangedaily,0,eye complex
orangedaily moisturizing cream 57 gm,Orangedaily,0,cream
orangex 120 ml,Orangex,0,0
orangina c 500 mg 20 cap,Orangina C,500 mg,cap
orap forte 4mg 20 tab.,Orap forte,4 mg,tab
orasan mouth wash 125 ml,Orasan,0,mouth wash
orascoop mouthwash 250 ml,Orascoop,0,mouthwash
orastatin 100.000 i.u/ml oral susp. 30 ml,Orastatin,100.000 i.u/ml,oral susp
orastin m.w,Orastin,0,mouth wash
orastrine mouthwash 200 ml,Orastrine,0,mouthwash
oratrypsin 30 caps.,Oratrypsin,0,caps
oravar 100 mg 10 sachets,Oravar,100 mg,sachets
oraven mouth wash 200 ml,Oraven,0,mouth wash
oravit b12 1 mg s.r. 10 caps.,Oravit B12,1 mg,caps
oravit b12 sr 10cap,Oravit B12,0,cap
orazone 0.1mg/ml syrup 120ml,Orazone,0.1 mg/ml,syrup
orazone 0.5 mg 20 tab.,Orazone,0.5 mg,tab
orcal 30 tablets,Orcal,0,tablets
orchabepost 1.5% eye dps. 10 ml,Orchabepost,1.5%,eye dps
orchacin 0.3% eye drops 5 ml,Orchacin,0.3%,eye drops
orchacortin 1% eye oint. 5 gm,Orchacortin,1%,eye oint
orchadexoline eye drops 5 ml,Orchadexoline,0,eye drops
orchamdryal eye drops sdu 10 doses,Orchamdryal,0,eye drops
orchamethasone 0.1% eye drops sdu 20 doses,Orchamethasone,0.1%,eye drops
orchapred 0.5% eye gel 5 ml,Orchapred,0.5%,eye gel
orchapred 1% eye drops (susp.) 10 ml,Orchapred,1%,eye drops (susp.)
orchatears plus 50mg/ml eye drops 15 ml,Orchatears plus,50 mg/ml,eye drops
orchazid 0.025% eye dps. 10 ml,Orchazid,0.025%,eye dps
