original_name,drug_name,dose,form
olmepinzide 20/12.5/5mg 30 f.c. tabs.,olmepinzide,20/12.5/5mg,tabs
olmesab 10 mg 20 f.c. tabs.,olmesab,10 mg,tabs
olmesab 20 mg 20 f.c. tabs.,olmesab,20 mg,tabs
olmesab 40 mg 20 f.c. tabs.,olmesab,40 mg,tabs
olmesab plus 20/12.5mg 20 f.c. tab.,olmesab plus,20/12.5mg,tab
olmesab plus 40/12.5mg 20 f.c.tab.,olmesab plus,40/12.5mg,tab
olmespironova 20/12.5mg 30 tab,olmespironova,20/12.5mg,tab
olmespironova 20/25mg 30 f.c. tab.,olmespironova,20/25mg,tab
ologint 10 sachets,ologint,0,sachets
ologint plus 10 sachets,ologint plus,0,sachets
olohistine 0.1% eye drops 5 ml,olohistine,0.1%,eye drops
olohistine 1mg/ml ophthalmic sol. 5 ml,olohistine,1mg/ml,ophthalmic sol.
olomansys 1mg/ml ophth. soln. 5 ml,olomansys,1mg/ml,ophth. soln.
olopalite 1mg/ml ophthalmic solution 5 ml,olopalite,1mg/ml,ophthalmic solution
olopat 0.1% eye drops 5 ml,olopat,0.1%,eye drops
olopatanol 0.1% eye drops 5 ml,olopatanol,0.1%,eye drops
olumiant 2 mg 28 f.c. tabs.,olumiant,2 mg,tabs
olumiant 4 mg 28 f.c. tabs.,olumiant,4 mg,tabs
olver skin lotion 120 ml,olver skin lotion,0,lotion
olvita 30 tabs,olvita,0,tabs
olvita amine 30 sublingual tabs.,olvita amine,0,sublingual tabs.
olykraz 150 mg 30 caps.,olykraz,150 mg,caps
olysio 150mg 28 caps.,olysio,150mg,caps
olysre 20 tabs,olysre,0,tabs
omacor 1000 mg 28 caps.,omacor,1000 mg,caps
omanoz 25 mg 10 cap.,omanoz,25 mg,cap
omecarbex 20/1100mg 20 caps.,omecarbex,20/1100mg,caps
omecarbex 40/1100mg 20 caps.,omecarbex,40/1100mg,caps
omecod syrup 100 ml,omecod,0,syrup
omedrink syrup 60 ml,omedrink,0,syrup
omefine 30 caps,omefine,0,caps
omega 3 complex 30 caps,omega 3 complex,0,caps
omega 3 napco syrup 100 ml,omega 3 napco,0,syrup
omega 3 serio 30 caps,omega 3 serio,0,caps
omega 3 strem 1000 mg 20 capsules,omega 3 strem,1000 mg,capsules
omega 3 strem advanced 125 ml syrup,omega 3 strem advanced,0,syrup
omega 3-6-9 complex 1200 mg 90 softgels (natrol),omega 3-6-9 complex,1200 mg,softgels
omega 3-safe 1250 mg 60 caps.,omega 3-safe,1250 mg,caps
omega a.i.t. 30 cap.s,omega a.i.t.,0,cap
omega brand plus oral drops 15 ml,omega brand plus,0,oral drops
omega fort 10 sachets,omega fort,0,sachets
omega mount syrup 120 ml,omega mount,0,syrup
omega net 10 s.g. caps,omega net,0,s.g. caps
omega on syrup 120 ml,omega on,0,syrup
omega p syrup 120 ml,omega p,0,syrup
omega plus gummy (govita) 60 gummies,omega plus gummy,0,gummies
omega rx jelly candy 30 pcs.,omega rx jelly candy,0,pcs
omega rx jelly candy 60 pcs.,omega rx jelly candy,0,pcs
omega tebt 30 capsules,omega tebt,0,capsules
omega three 1000 mg 20 caps.,omega three,1000 mg,caps
