original_name,drug_name,dose,form
zara natural dead sea beauty salts 500mg,zara natural dead sea beauty,500mg,salts
zarlodip 5/160mg 10 f.c. tabs.,zarlodip,5/160mg,tabs
zarojel 0.1% topical gel 15 gm,zarojel,0.1%,gel
zarontin 250mg 50 cap,zarontin,250mg,cap
zarontin 250mg syrup,zarontin,250mg,syrup
zarotex 0.05% cream 15 gm,zarotex,0.05%,cream
zarotex 0.1% gel 15 gm,zarotex,0.1%,gel
zarroprazole 20/1100mg 28 caps.,zarroprazole,20/1100mg,caps
zarroprazole 20/1680mg 10 sachets,zarroprazole,20/1680mg,sachets
zarroprazole 20/1680mg 30 sachets,zarroprazole,20/1680mg,sachets
zarzio 30 miu/0.5ml pref. syringe for s.c./i.v. inf.,zarzio,30 miu/0.5ml,syringe
zarzio 48 miu/0.5ml prefilled syringe,zarzio,48 miu/0.5ml,syringe
zathrotrue 500 mg 3 f.c. tabs.,zathrotrue,500 mg,tabs
zathrotrue 500 mg 6 f.c. tabs.,zathrotrue,500 mg,tabs
zavedos 10 mg vial(n/a),zavedos,10 mg,vial
zavedos 5 mg vial(n/a),zavedos,5 mg,vial
zavesca 100 mg 84 caps.,zavesca,100 mg,caps
zavicefta 2/0.5 gm conc. i.v. inf. vial,zavicefta,2/0.5 gm,vial
zed far cream 50 gm,zed far,0,cream
zedotefen 1mg 20 tab.,zedotefen,1mg,tab
zedotefen 1mg/5ml syrup 100ml,zedotefen,1mg/5ml,syrup
zedotefen 1mg/ml oral drops 15 ml,zedotefen,1mg/ml,oral drops
zeeloras 300 mg 30 tabs,zeeloras,300 mg,tabs
zeeshan 60gm cream,zeeshan,0,cream
zeffix 100mg 28 f.c.tab.,zeffix,100mg,tab
zeficam 4mg 20 f.c.tab.,zeficam,4mg,tab
zeficam 8mg 20 f.c. tabs.,zeficam,8mg,tabs
zeficam 8mg/2ml vial for i.m./i.v. inj.,zeficam,8mg/2ml,vial
zegapets 5 mg 21 f.c. tabs.,zegapets,5 mg,tabs
zeina hair shampoo 125 ml,zeina hair,0,shampoo
zeina mouth wash 150 ml,zeina,0,mouth wash
zeina oil 100 ml,zeina,0,oil
zeina vag.douche 150 ml,zeina,0,douche
zelagap 0.05% eye drops 6 ml,zelagap,0.05%,eye drops
zeldox 40mg 7caps.,zeldox,40mg,caps
zeldox 60mg 7caps.,zeldox,60mg,caps
zelmac 6mg 30 tab,zelmac,6mg,tab
zelsano 120 ml syrup,zelsano,0,syrup
zeltrod 6mg 10 tab.,zeltrod,6mg,tab
zeluxia 50 gm cream,zeluxia,0,cream
zemadermin top. cream 20 gm,zemadermin,0,cream
zemlet 80 mg 30 tabs.,zemlet,80 mg,tabs
zemmune zinc 30mg 30 caps,zemmune zinc,30mg,caps
zemplar 5 mcg/ml 5 amp. (net price),zemplar,5 mcg/ml,amp
zemylaise 200 ceip unit/ml syrup 120 ml,zemylaise,200 ceip unit/ml,syrup
zenalb-20 20% i.v vial,zenalb-20,20%,vial
zenalb-20 20% i.v.vial,zenalb-20,20%,vial
zenax 125 mg 10 tab,zenax,125 mg,tab
zenax 125mg 10 f.c. tab.,zenax,125mg,tab
zenax 250mg 10 f.c. tab.,zenax,250mg,tab
