original_name,drug_name,dose,form
examide 10mg/ml amp. for i.v inj.,examide,10mg/ml,amp
examide 20 mg 20 tabs,examide,20 mg,tabs
examide 5mg 30 tabs.,examide,5mg,tabs
exapine 20mg/0.2ml 2 prefilled syringes,exapine,20mg/0.2ml,prefilled syringes
exapine 40mg/0.4ml 2 prefilled syringes,exapine,40mg/0.4ml,prefilled syringes
exapine 60mg/0.6ml 2 prefilled syringes,exapine,60mg/0.6ml,prefilled syringes
exapine 80mg/0.8ml 2 prefilled syringes,exapine,80mg/0.8ml,prefilled syringes
exaretic 10 mg 30 tab,exaretic,10 mg,tab
exaretic 20 mg 30 tab.,exaretic,20 mg,tab
exaretic 20mg/2ml 3 amp,exaretic,20mg/2ml,amp
excedrin 20 tab.,excedrin,0,tab
excellent white cream 50 gm,excellent white,50 gm,cream
excellent white cream 80 gm,excellent white,80 gm,cream
excelsa 10mg 14 f.c.tab.,excelsa,10mg,tab
excelsa 10mg 7 f.c.tab,excelsa,10mg,tab
excelsa 20mg 14 f.c.tab.,excelsa,20mg,tab
excelsa 20mg 7 f.c.tab.,excelsa,20mg,tab
excinoglobin 20 caps.,excinoglobin,0,caps
exclusive care mouth wash spray 30 ml,exclusive care mouth wash,30 ml,spray
exe top syrup 120ml,exe top,120ml,syrup
exedrex 20 cap,exedrex,0,cap
exeedogast 40 mg 20 caps.,exeedogast,40 mg,caps
exeedolip 1 gm 30 s.g.caps.,exeedolip,1 gm,caps
exelon 1.5mg 14 caps.,exelon,1.5mg,caps
exelon 1.5mg 28 caps.,exelon,1.5mg,caps
exelon 18 mg 10 cm 9.5mg/24h 30 transdermal patches,exelon,9.5mg/24h,transdermal patches
exelon 3mg 14 caps.,exelon,3mg,caps
exelon 3mg 28 caps.,exelon,3mg,caps
exelon 4.5mg 14 caps.,exelon,4.5mg,caps
exelon 4.5mg 28 caps.,exelon,4.5mg,caps
exelon 6 mg 14 caps.,exelon,6 mg,caps
exelon 6mg 28 caps.,exelon,6mg,caps
exelon 9 mg 5 cm 4.6mg/24h 30 transdermal patches,exelon,4.6mg/24h,transdermal patches
exforge 10mg/160mg 14 f.c. tab.,exforge,10mg/160mg,tab
exforge 5mg/160mg 14 f.c. tab.,exforge,5mg/160mg,tab
exforge hct 10/160/25mg 14 f.c. tab,exforge hct,10/160/25mg,tab
exforge hct 5/160/12.5mg 14 f.c. tab,exforge hct,5/160/12.5mg,tab
exibion 30 f.c. tabs.,exibion,0,tabs
exjade 125mg 28 disp. tabs.,exjade,125mg,tabs
exjade 250mg 28 disp. tabs.,exjade,250mg,tabs
exjade 500mg 28 disp. tabs.,exjade,500mg,tabs
exliance 2mg 28 tab,exliance,2mg,tab
exluton 0.5mg 28 tab.,exluton,0.5mg,tab
exocalm massage cream 50 gm,exocalm massage,50 gm,cream
exoderil 10ml solution,exoderil,10ml,solution
exoderil cream,exoderil,0,cream
exofol cream 60 gm,exofol,60 gm,cream
exofol soap 80 gm,exofol,80 gm,soap
exomelatine 25mg 10 f.c. tabs.,exomelatine,25mg,tabs
exosirylic 250 mg 20 f.c.tabs.,exosirylic,250 mg,tabs
