original_name,drug_name,dose,form
mucosolvan 15 mg/2ml 5 amp.,mucosolvan,15 mg/2ml,amp
mucosolvan 15mg/2ml inhalation sol.,mucosolvan,15mg/2ml,inhalation sol.
mucosolvan 15mg/5ml syrup 100ml,mucosolvan,15mg/5ml,syrup
mucosolvan 30mg 20 tab.,mucosolvan,30mg,tab.
mucosta 100 mg 20 f.c.tabs.,mucosta,100 mg,tabs.
mucoswab 20 unidose oral soln.* 5 ml,mucoswab,5 ml,oral soln.
mucotec 150mg 20 caps.,mucotec,150mg,caps.
mucotec 175mg/5ml pd. for oral susp. 100 ml,mucotec,175mg/5ml,pd. for oral susp.
mucotec 300mg 20 caps.,mucotec,300mg,caps.
mucovent 20 tab.,mucovent,0,tab.
mucovent 20 tabs.,mucovent,0,tabs.
mukemi 300 mg 10 caps,mukemi,300 mg,caps
mulone c 20 lozenges,mulone c,0,lozenges
mulone oral drops 30 ml,mulone,0,oral drops
mulone syrup 60 ml,mulone,0,syrup
multi enzyme formula 60 caplets (illegal import),multi enzyme formula,0,caplets
multi fruit 5 sachet,multi fruit,0,sachet
multi fruit 50 sachet,multi fruit,0,sachet
multi vitamin c eff. 86g ( imported),multi vitamin c,0,eff.
multi- sanostol iron 120ml syrup,multi- sanostol iron,0,syrup
multi-cap 12 caps,multi-cap,0,caps
multi-cap 12 caps.,multi-cap,0,caps.
multi-gyn actigel 50 ml,multi-gyn actigel,0,gel
multi-gyn floraplus 5 tubes,multi-gyn floraplus,0,tubes
multi-gyn liquigel 30 ml,multi-gyn liquigel,0,gel
multi-mineral formula 30 tab,multi-mineral formula,0,tab
multi-relax 10mg 20 f.c.tab,multi-relax,10mg,tab
multi-relax 5mg 20 f.c. tab.,multi-relax,5mg,tab.
multi-treat 20 f.c. tabs.,multi-treat,0,tabs.
multiload cu 375 intrauterine device(n/a),multiload cu,0,intrauterine device
multiload loops,multiload,0,loops
multinorm ace - selen orangen 91g,multinorm ace - selen,0,0
multinorm calcium 98g,multinorm calcium,0,0
multinorm multi vitamin 91g,multinorm multi vitamin,0,0
multiped syrup 120ml,multiped,0,syrup
multisanostol 120gram syrup (n/a),multisanostol,0,syrup
multisanostol 160gram syrup (n/a),multisanostol,0,syrup
multisanostol with iron 120gram syrup (n/a),multisanostol with iron,0,syrup
multisanostol with iron 160gram syrup (n/a),multisanostol with iron,0,syrup
multisis - v- 40 tab,multisis - v-,0,tab
multisol aerosol spray,multisol,0,aerosol spray
multisol spray,multisol,0,spray
multivarol oral drops 15 ml(n/a),multivarol,0,oral drops
multivitol compound syrup 120ml,multivitol compound,0,syrup
multivitol forte syrup 120 ml,multivitol forte,0,syrup
mumlac ultra anti-reflux 400 gm,mumlac ultra anti-reflux,0,0
mumlac ultra nutrition 1 milk 400 gm,mumlac ultra nutrition 1,0,milk
mumlac ultra nutrition 2 milk 400 gm,mumlac ultra nutrition 2,0,milk
mundisal oral gel 15 gm,mundisal,0,oral gel
munito c 1000 mg 60 f.c. tabs.,munito c,1000 mg,tabs.
