original_name,drug_name,dose,form
mento mage massage cream 50 gm,mento mage massage cream,50 gm,cream
mento mage massage gel 50 gm,mento mage massage gel,50 gm,gel
mento mix cream 60 gm,mento mix cream,60 gm,cream
mento mix gel 60 gm,mento mix gel,60 gm,gel
mento mix spray 120 ml,mento mix spray,120 ml,spray
mento plus pastilia,mento plus,Null,pastilia
mentoden mouth wash 120 ml,mentoden mouth wash,120 ml,mouth wash
mentogest cap,mentogest,Null,cap
mentoline 120 ml sol,mentoline,120 ml,sol
mentomage massage cream 50 gm,mentomage massage cream,50 gm,cream
mentomage massage gel 50 gm,mentomage massage gel,50 gm,gel
mentomix 60g cream,mentomix,60g,cream
mentophor massage cream 100 gm,mentophor massage cream,100 gm,cream
mentoplex 20 caps.,mentoplex,Null,caps
mentoprofen gel 20 gm,mentoprofen gel,20 gm,gel
mentoprofen gel 40 gm,mentoprofen gel,40 gm,gel
mentorest vag wash 125 ml,mentorest vag wash,125 ml,vag wash
mentothicone 12 caps,mentothicone,Null,caps
mentovage 50 gm cream,mentovage,50 gm,cream
mentu 30 tabs,mentu,Null,tabs
mepa-furan 100 mg 20 cap,mepa-furan,100 mg,cap
mepabrufen 20 tab.,mepabrufen,Null,tab
mepabrufen 500mg 5 supp.,mepabrufen,500mg,supp
mepacal d f 30 tablets,mepacal d f,Null,tablets
mepacin cap,mepacin,Null,cap
mepaclind 100mg 3 vaginal ovules,mepaclind,100mg,vaginal ovules
mepaclind 150mg 16caps.,mepaclind,150mg,caps
mepaclind 300mg 8caps.,mepaclind,300mg,caps
mepaco 10 sachet chamomile drink,mepaco chamomile drink,Null,sachet
mepaco colic-1.5gm -10 bags,mepaco colic,1.5gm,bags
mepaco drink for child 10 packets,mepaco drink,Null,packets
mepaco green tea 20 f.c. tablets,mepaco green tea,Null,tablets
mepaco headache- 1.5- 10 bags,mepaco headache,1.5 mg,bags
mepaco herb for colic,mepaco herb,Null,Null
mepaco herbs for kidney,mepaco herbs,Null,Null
mepaco herbs laxative 2gm -10 bags,mepaco herbs laxative,2gm,bags
mepaco inf drink,mepaco inf drink,Null,drink
mepaco infant drink- 5 gm- 10 sachets,mepaco infant drink,5 gm,sachets
mepaco kidney- 1.5- 10 bags,mepaco kidney,1.5 mg,bags
mepaco laxative herbal tea bags,mepaco laxative herbal tea,Null,tea bags
mepaco peppermint 10 bags,mepaco peppermint,Null,bags
mepaco sedative herbs,mepaco sedative herbs,Null,Null
mepaco sedatives- 1.5 gm- 10 bags,mepaco sedatives,1.5 gm,bags
mepaco slim 20 tablets,mepaco slim,Null,tablets
mepaco solvent- p infusion,mepaco solvent- p,Null,infusion
mepaco solvent- p infusion 300 sachets,mepaco solvent- p infusion,Null,sachets
mepacofen 100 mg s.r. 20 caps,mepacofen s.r.,100 mg,caps
mepacofen 2.5% topical gel 15 gm,mepacofen topical gel,15 gm,gel
mepacofen 25 mg 20 tab,mepacofen,25 mg,tab
mepacofen l.a. 150 mg 20 tabs.,mepacofen l.a.,150 mg,tabs
