original_name,drug_name,dose,form
reemablast 20 tabs.,reemablast,0,tabs
reemablast 30 tabs.,reemablast,0,tabs
reemablast syrup 120 ml,reemablast,120ml,syrup
reen-c 1000 mg 10 tabs.,reen-c,1000mg,tabs
reen-c 500 mg 20 caps.,reen-c,500mg,caps
reeve face peeling cream 60 gm,reeve face peeling,60gm,cream
reflector sunscreen cream spf 50+ (75gm),reflector sunscreen spf 50+,75gm,cream
refobacin 40mg 3 amp.,refobacin,40mg,amp
refobacin 80mg 3 amp.,refobacin,80mg,amp
refresh liquigel 1% eye drops 15 ml,refresh liquigel,1%,eye drops
refresh plus 0.5 % eye drops 30 unidoses,refresh plus,0.5%,eye drops
refresh tears 0.5% lubricant eye drops 15 ml,refresh tears lubricant,0.5%,eye drops
refrosa foot spray 125 ml,refrosa foot,125ml,spray
regaine 2 % topical solution 60 ml,regaine,2%,topical solution
regaine 5 % topical foam 73 ml,regaine,5%,topical foam
regcor 10 mg 10 tab.,regcor,10mg,tab
regcor 5 mg 10 tab.,regcor,5mg,tab
regenax 10 gm 10 sachets,regenax,10gm,sachets
regenerate 30mg 20 caps.,regenerate,30mg,caps
regetal cream 20 gm,regetal,20gm,cream
regetal cream 30 gm,regetal,30gm,cream
regetal cream 50 gm,regetal,50gm,cream
regetone cream 100 gm,regetone,100gm,cream
regi v 400mg 30 capsules,regi v,400mg,capsules
regimax 120mg 30 caps,regimax,120mg,caps
reglidib 2mg 30 tab.,reglidib,2mg,tab
reglidib 3mg 30 tab.,reglidib,3mg,tab
regna tea 15 envelop,regna tea,0,envelop
regnadex 30 tabs,regnadex,0,tabs
regnavit 30 f.c.tab.,regnavit,0,tab
rego hair cream 100 gm,rego hair,100gm,cream
rego hair cream 50 gm,rego hair,50gm,cream
rego hair lotion 120 ml,rego hair,120ml,lotion
rego hair lotion 250 ml,rego hair,250ml,lotion
rego hair shampoo 250 ml,rego hair,250ml,shampoo
regton tablets,regton,0,tablets
regumucil 12 sachets 7gm,regumucil,7gm,sachets
reguphose 800 mg 30 f.c. tabs.,reguphose,800mg,tabs
rehair 2% topical sol. 60ml,rehair,2%,topical sol.
rehair forte 5% topical solution 60ml,rehair forte,5%,topical solution
rehydran n 10 sachet,rehydran n,0,sachet
rehydro zinc 10 sachets,rehydro zinc,0,sachets
reiferon 3m.i.u. vial s.c/i.m injection,reiferon,3m.i.u.,vial s.c/i.m injection
reiferon 6m.i.u. vial s.c/i.m injection,reiferon,6m.i.u.,vial s.c/i.m injection
reiferon retard 160mcg/1.2ml vial,reiferon retard,160mcg/1.2ml,vial
rejuvasil silicone scar gel 10 ml,rejuvasil silicone scar,10ml,gel
rejuvasil silicone scar gel 2 ml,rejuvasil silicone scar,2ml,gel
rejuvasil silicone scar gel 30 ml,rejuvasil silicone scar,30ml,gel
rejuve md complete eye treatment 15 ml,rejuve md complete eye treatment,15ml,0
rejuve md face serum 50 ml,rejuve md face,50ml,serum
