original_name,drug_name,dose,form
aspicure-combi 10 tab,aspicure-combi,0,tab
aspin mix 10 sachets (chocolate),aspin mix,0,sachets
aspin mix 10 sachets (vanilla),aspin mix,0,sachets
aspinol 20 tab,aspinol,0,tab
aspinol 200 tab,aspinol,0,tab
aspirgine 0.9gm i.v./i.m. vial,aspirgine,0.9gm,vial
aspirgine(aspegic) 0.5 gm i.m i.v 3 vial,aspirgine,0.5 gm,vial
aspirin 500mg 1000 tab.,aspirin,500mg,tab
aspirin 500mg 20 tab.,aspirin,500mg,tab
aspirin 81mg children 30 chewable tabs,aspirin,81mg,chewable tabs
aspirin plus c 10 eff. tab.,aspirin plus c,0,eff. tab.
aspirin protect 100mg 30 gastro-resistant tab,aspirin protect,100mg,gastro-resistant tab
aspirin-chemipharm 75mg 30 chew. tab.,aspirin-chemipharm,75mg,chew. tab.
aspo nasr 300mg 200 tab.,aspo nasr,300mg,tab
aspocard 150mg 20 chew. tab.,aspocard,150mg,chew. tab.
aspocid 300mg 200 tab.,aspocid,300mg,tab
aspocid 75mg 20 tab.,aspocid,75mg,tab
aspocid 75mg 30 tab.,aspocid,75mg,tab
aspocid buffer 20 effervescent tab.,aspocid buffer,0,effervescent tab
aspocid c 12 eff. tab.,aspocid c,0,eff. tab.
aspocid paediatric 75mg 30 chewable tab.,aspocid paediatric,75mg,chewable tab
aspophar 81 mg 30 e.c. tabs.,aspophar,81 mg,e.c. tabs.
aspram 1.5 m.i.u. 8 f.c. tab.,aspram,1.5 m.i.u.,tab
aspricarlo 81mg 30 chewable tabs.,aspricarlo,81mg,chewable tabs
asprin child 36 tab 2 bottiles imp,asprin child,0,tab
asprin-caf 350mg/30mg 200 tab,asprin-caf,350mg/30mg,tab
aspro 320 mg,aspro,320 mg,0
asprotect 100 mg 30 e.c.tabs.,asprotect,100 mg,e.c.tabs.
asrar herbs soap bar 80 gm,asrar herbs,80 gm,soap bar
assax cream,assax,0,cream
astemizole . 10 mg (10tab),astemizole,10 mg,tab
asthmarelief 2.5 mg nebulizer soln. 20 amp. 2.5ml,asthmarelief,2.5 mg,nebulizer soln.
asthmarelief 5 mg nebulizer soln. 20 amp. 2.5ml,asthmarelief,5 mg,nebulizer soln.
asthmatrol 1 pack /200 inhaler,asthmatrol,0,inhaler
asthmec 10 mg 20 tab.,asthmec,10 mg,tab
asthmec 20mg 20 tabs.,asthmec,20mg,tabs.
asthmobronchin 20 mg 20 tab,asthmobronchin,20 mg,tab
astin 10 mg 20 f.c. tabs.,astin,10 mg,tabs.
astin 10mg 10 tab.,astin,10mg,tab
astin 20 mg 20 f.c.tabs.,astin,20 mg,tabs.
astin 20mg 10 f.c.tab.,astin,20mg,tab
astin 5mg/5ml syrup 100 ml,astin,5mg/5ml,syrup
astonin-h 0.1mg 30 tab.,astonin-h,0.1mg,tab
astracalmito syrup,astracalmito,0,syrup
astranida 500mg 10 f.c.tab.,astranida,500mg,tab
astroglide gel 35ml,astroglide,0,gel
astroglide gel 73.9ml,astroglide,0,gel
astroglide nature jelly 5 ml,astroglide nature,0,jelly
astroheam 10 capsules,astroheam,0,capsules
asutec 300mg 20 caps,asutec,300mg,caps
