original_name,drug_name,dose,form
nody care serum 100 ml,nody care,100 ml,serum
nody care shampoo 250 ml,nody care,250 ml,shampoo
nody nasal spray 30 ml,nody,30 ml,nasal spray
nody orax mouth spray 60 ml,nody orax,60 ml,mouth spray
nodyacne gel 50 gm,nodyacne,50 gm,gel
nodyfem vaginal wash 250 ml,nodyfem,250 ml,vaginal wash
nodypantho cream 60 gm,nodypantho,60 gm,cream
noerosive syp 100 ml,noerosive,100 ml,syrup
nofibra 200mg 20 caps.,nofibra,200mg,capsules
nofibra 67mg 20 caps.,nofibra,67mg,capsules
noflu 20 tab.,noflu,0,tablets
noflu syrup 100ml,noflu,100ml,syrup
nofract 70 mg oral soln. 75 ml,nofract,70 mg,solution
nolaver anti-scar gel 25 gm,nolaver,25 gm,gel
nolaver anti-scar gel 50 gm,nolaver,50 gm,gel
nolaver cream 50 gm,nolaver,50 gm,cream
nolice 0.4gm/100 ml lotion 60 ml,nolice,0.4gm/100 ml,lotion
nolice 0.4gm/100ml shampoo 100 ml,nolice,0.4gm/100ml,shampoo
nolvadex 10mg 30 tab,nolvadex,10mg,tablets
nomassist 5mg 20 tabs,nomassist,5mg,tablets
nonan i vial 40 ml,nonan,40 ml,vial
nonan i.v. infusion,nonan,0,infusion
nonato baby soap 100 gm,nonato,100 gm,soap
nonem 10 sachet,nonem,0,sachet
nono water syrup 120 ml,nono water,120 ml,syrup
nonopent cream 75 gm,nonopent,75 gm,cream
noodril 250mg 10 tab.,noodril,250mg,tablets
noor antiseptec for kidney,noor,0,0
nootropil 1gm/5ml i.v./i.m. 6 amp,nootropil,1gm/5ml,ampoules
nootropil 20% syrup 120ml,nootropil,20%,syrup
nootropil 400mg 30 capsules,nootropil,400mg,capsules
nootropil 800mg 30 f.c.tab,nootropil,800mg,tablets
nopain 20mg/ml 3 amp.,nopain,20mg/ml,ampoules
nopea 15 sachets,nopea,0,sachet
nopecia 1 mg 30 caps.,nopecia,1 mg,capsules
nopecia 1mg 30 capsules,nopecia,1mg,capsules
nopel 150g cream,nopel,150g,cream
nopel cream 150 gm,nopel,150 gm,cream
nor mass 120ml syrup,nor mass,120ml,syrup
nor- andro fuel 100 mg 30 cap,nor- andro fuel,100 mg,capsules
noracin 400mg 10 f.c.tab.,noracin,400mg,tablets
noradrenaline mylan 8mg/4ml i.v 50 amp.,noradrenaline mylan,8mg/4ml,ampoules
noral 25 mg,noral,25 mg,0
noral 50 mg,noral,50 mg,0
norbactin 400mg 10 f.c.tab.,norbactin,400mg,tablets
norbactin 800mg 4 f.c.tab.,norbactin,800mg,tablets
norcuron 4 mg amp,norcuron,4 mg,ampoules
norcuron 4 mg/ml 10 amp,norcuron,4 mg/ml,ampoules
norcuron 4mg/ml 10 amp.,norcuron,4mg/ml,ampoules
nordette 5*21 tab.,nordette,0,tablets
