original_name,drug_name,dose,form
reboss massage cream 50 gm,reboss massage,50 gm,cream
reboss soothing lotion 100 ml,reboss soothing,100 ml,lotion
reboss sunblock 50+ spf cream 50 gm,reboss sunblock,50+ spf,cream
reboton 0.25% gel 30 gm,reboton,0.25%,gel
reca 10gm 15 sachets,reca,10gm,sachets
recardopril 10mg 10 tabs.,recardopril,10mg,tabs
recardopril 2.5mg 10 tab.,recardopril,2.5mg,tab
recardopril 5 mg 10 tab.,recardopril,5 mg,tab
recardopril-d 5/25mg 14 tab.,recardopril-d,5/25mg,tab
recare oral gel 30 gm,recare oral,30 gm,gel
recart cream 75 gm,recart,75 gm,cream
recartex topical cream 50 gm,recartex,50 gm,cream
recartopair 30 tabs,recartopair,0,tabs
receptoloc 300mg 20 caps.,receptoloc,300mg,caps
rechamond gel 60 gm,rechamond,60 gm,gel
recicarnate 30 f.c. tabs.,recicarnate,0,tabs
recofol 10mg/ml 100ml vial (hospitals),recofol,10mg/ml,vial
recofol 10mg/ml 20ml amp. / vial (hospitals),recofol,10mg/ml,amp
recofol 10mg/ml 50ml vial (hospitals),recofol,10mg/ml,vial
record hair shampoo 175ml,record hair,175ml,shampoo
recormon 2000 i.u. 6 prefilled syringe,recormon,2000 i.u.,syringe
recormon 3000 i.u. 6 pref. syringes(n/a yet),recormon,3000 i.u.,syringes
recormon 4000 i.u. 6 pref. syringes,recormon,4000 i.u.,syringes
recormon 5000 i.u. 6 prefilled syringe,recormon,5000 i.u.,syringe
recoxibright 120 mg 7 f.c. tabs.,recoxibright,120 mg,tabs
recoxibright 30 mg 30 f.c. tabs.,recoxibright,30 mg,tabs
recoxibright 60mg 20 f.c. tabs.,recoxibright,60mg,tabs
recoxibright 90 mg 30 f.c. tabs.,recoxibright,90 mg,tabs
recoxitro 120 mg 10 f.c. tabs.,recoxitro,120 mg,tabs
recoxitro 60 mg 30 f.c. tabs.,recoxitro,60 mg,tabs
recoxitro 90 mg 30 f.c. tabs.,recoxitro,90 mg,tabs
rectivard 20 mg 2 f.c. tab.,rectivard,20 mg,tab
rectivard 20mg 4 f.c.tabs.,rectivard,20mg,tabs
rectoplexil 10 paed.supp.,rectoplexil,0,paed.supp
rectoswab rectal oint 30 gm,rectoswab rectal,30 gm,oint
redand 14 sachets,redand,0,sachets
redand 20 capsules,redand,0,capsules
redcelcare 20 f.c. tabs.,redcelcare,0,tabs
rederimide 50gm cream,rederimide,50gm,cream
redferx 30 capsules,redferx,0,capsules
redfil  24 tablets,redfil,0,tablets
redglob 30 caps.,redglob,0,caps
rednott 0.25mg/ml eye drops 5 ml,rednott,0.25mg/ml,eye drops
redomax cream,redomax,0,cream
redomax plus gel,redomax plus,0,gel
redox vitamin c 1000 mg 10 tabs.,redox vitamin c,1000 mg,tabs
redox vitamin c 500 mg 10 tabs.,redox vitamin c,500 mg,tabs
redoxon 1 gm 15 eff. tabs.,redoxon,1 gm,eff. tabs
reducdyn 10 tab.,reducdyn,0,tab
reducol 450 mg 30 f.c. tabs.,reducol,450 mg,tabs
