original_name,drug_name,dose,form
covaprendo 10/10mg 30 tabs.,covaprendo,10/10mg,tabs
covaprendo 10/5mg 30 tabs.,covaprendo,10/5mg,tabs
covaprendo 5/10mg 30 tabs.,covaprendo,5/10mg,tabs
covaprendo 5/5mg 30 tabs.,covaprendo,5/5mg,tabs
coventa massage spray 100 ml,coventa massage,100 ml,spray
coverage massage gel 50 gm,coverage massage,50 gm,gel
coveram 10/10mg 15 tab.,coveram,10/10mg,tab
coveram 10/5mg 15 tabs.,coveram,10/5mg,tabs
coveram 5/10mg 15 tabs.,coveram,5/10mg,tabs
coveram 5/5mg 15 tabs.,coveram,5/5mg,tabs
coversyl 10mg 15 f.c. tab,coversyl,10mg,tab
coversyl 10mg 30 f.c. tab,coversyl,10mg,tab
coversyl 5mg 15 f.c. tab.,coversyl,5mg,tab
coversyl 5mg 30 f.c. tab,coversyl,5mg,tab
coversyl plus 10/2.5 mg 15 tab,coversyl plus,10/2.5 mg,tab
coversyl plus 5/1.25mg 15 tab,coversyl plus,5/1.25mg,tab
covi 100 mg 14 sachets,covi,100 mg,sachets
covit 100 caps.,covit,0,caps
covit 20 caps.,covit,0,caps
covopax 50ml mouth spray,covopax,50ml,spray
coxaliv 10 f.c. tabs.,coxaliv,0,tabs
coxinorin 60 mg 30 f.c. tabs.,coxinorin,60 mg,tabs
coxinorin 90 mg 30 f.c. tabs.,coxinorin,90 mg,tabs
coxorizet 60 mg 20 tabs,coxorizet,60 mg,tabs
coxorizet 90 mg 30 tabs,coxorizet,90 mg,tabs
coxritor 120 mg 10 f.c.tabs.,coxritor,120 mg,tabs
coxritor 60 mg 30 f.c.tabs.,coxritor,60 mg,tabs
coxritor 90 mg 30 f.c.tabs.,coxritor,90 mg,tabs
cozaar 100mg 14 f.c. tab,cozaar,100mg,tab
cozaar 50mg 14 tab.,cozaar,50mg,tab
crackdol foam 150 ml,crackdol,150 ml,foam
crackven crio foam 150 ml,crackven crio,150 ml,foam
crama cream 100 gm,crama,100 gm,cream
crama cream 60 gm,crama,60 gm,cream
crampex cream 60 gm,crampex,60 gm,cream
cranberry (govita) 60 gummies,cranberry (govita),0,gummies
cranberry 100 veg caps,cranberry,0,caps
cranberry 100 veg. caps. (now),cranberry,0,caps
cranberry 20 capsules,cranberry,0,capsules
cranberry 60 caps. (illegal import),cranberry,0,caps
cranby 20 caps.,cranby,0,caps
creacon instant protein 15 gm- 10 pdr. sach,creacon instant protein,15 gm,pdr
creatin ( edge ) 20 packet powder,creatin ( edge ),0,powder
creatine ( gnc ) liquid syrup 474 ml,creatine ( gnc ) liquid,474 ml,syrup
creatine liquid energy syrup 474 ml,creatine liquid energy,474 ml,syrup
creatine monohydrate 1 kg,creatine monohydrate,1 kg,0
creatine monohydrate 40 packets,creatine monohydrate,0,packets
creatine monohydrate 500 gm,creatine monohydrate,500 gm,0
creatine monohydrates 1 kg powder,creatine monohydrates,1 kg,powder
creatine serum atp 150mg,creatine serum atp,150mg,0
