original_name,drug_name,dose,form
orchazid 0.025% eye drops 30*0.4 ml sdu,orchazid,0.025%,eye drops
orchinohist 0.25% eye dps. 3 ml,orchinohist,0.25%,eye drops
ordesca 2.5mg/5ml syp. 120 ml,ordesca,2.5mg/5ml,syrup
ordesca 5 mg 20 f.c. tabs.,ordesca,5 mg,tabs
ordex  30 pieces,ordex,0,pieces
orelox 100mg 10 f.c. tab.,orelox,100mg,tab
orelox 8mg/ml oral susp.,orelox,8mg/ml,oral susp.
orencia 125 mg soln. s.c. pre-filled syringe (n/a),orencia,125 mg,soln. s.c. pre-filled syringe
orencia 250 mg powder for iv infusion (n/a),orencia,250 mg,powder for iv infusion
orental-c oral spray 60 ml,orental-c,0,oral spray
orex oral spray 60 ml,orex,0,oral spray
orex-ec oral spray 60 ml,orex-ec,0,oral spray
orfixitin 1 gm i.m./i.v. vial,orfixitin,1 gm,i.m./i.v. vial
orga c&c 10 sachets,orga c&c,0,sachets
orga h cream,orga h,0,cream
orgalight cream 25 gm,orgalight,0,cream
orgalight cream 30 sachets 5 gm,orgalight,0,cream
orgalight cream 50gm,orgalight,0,cream
orgalight extra cream 60 gm,orgalight extra,0,cream
orgalight plus cream 50 gm,orgalight plus,0,cream
orgalight soap 100 gm,orgalight,0,soap
orgalutran 0.25mg/0.5 ml pre-filled syringe,orgalutran,0.25mg/0.5 ml,pre-filled syringe
organic ashwagandha 30tabs,organic ashwagandha,0,tabs
organo-orlistat 120mg 20 caps.,organo-orlistat,120mg,caps
organomox 400mg/5ml pd. for oral susp. 60 ml,organomox,400mg/5ml,pd. for oral susp.
orginal 30 tabs,orginal,0,tabs
orgiron 30 pieces,orgiron,0,pieces
orgistrok 75 mg 30 f.c.tab,orgistrok,75 mg,tab
orgitrizine 2.5mg/5ml syrup 120 ml,orgitrizine,2.5mg/5ml,syrup
orgitrizine 5 mg 20 f.c.tab.,orgitrizine,5 mg,tab
orgixium 20 mg dr 21 caps,orgixium,20 mg,caps
orgixium 40mg dr 21 caps.,orgixium,40mg,caps
orgocetamic plus 10 sachets,orgocetamic plus,0,sachets
orgodenafil 100 mg 9 f.c.tab.,orgodenafil,100 mg,tab
orgofexadine 120mg 10 film coated tabs.,orgofexadine,120mg,tabs
orgofexadine 180mg 10 f.c. tab.,orgofexadine,180mg,tab
orgoproxen 500 mg 20 tab.,orgoproxen,500 mg,tab
orgoroxaban 10 mg 20 f.c.tabs.,orgoroxaban,10 mg,tabs
orgoroxaban 15 mg 20 f.c.tabs.,orgoroxaban,15 mg,tabs
orgoroxaban 2.5 mg 30 f.c.tabs.,orgoroxaban,2.5 mg,tabs
orgoroxaban 20 mg 30 f.c. tab,orgoroxaban,20 mg,tab
orgovastin 40mg 14 f.c.tab.,orgovastin,40mg,tab
oria deodorant cream 30 gm,oria deodorant,0,cream
oria diaper rash cream 75 gm,oria diaper rash,0,cream
oria whitening cream 50 gm,oria whitening,0,cream
oriamo cream sun block 80 spf 100 gm,oriamo,0,cream sun block
oriamo cream sun block 80 spf 60 gm,oriamo,0,cream sun block
orianna vag.douche 240 ml,orianna,0,vag.douche
orianna vag.spray 120ml,orianna,0,vag.spray
oridal oral drops,oridal,0,oral drops
