original_name,drug_name,dose,form
ortho-cal 20 tabs,ortho-cal,0,tablet
ortho-vit 20 tab,ortho-vit,0,tablet
orthoglobe 30 caps.,orthoglobe,0,capsule
orthomeric powder 10 sachets,orthomeric,0,powder
orthovisc 15mg/ml intra-articular prefilled syringe,orthovisc,15mg/ml,prefilled syringe
ortilax 30 tab,ortilax,0,tablet
orvil skin cream 60 gm,orvil,0,skin cream
os shell 20 tablets,os shell,0,tablet
os- cal 500 - vitamin d sugar free 60 tab,os- cal vitamin d sugar free,500mg,tablet
"osavidin 100,000 i.u/ ml i.m. amp.",osavidin,100000 i.u/ml,ampoule
"osavidin 200,000 i.u/ ml i.m. amp.",osavidin,200000 i.u/ml,ampoule
"osavidin 300,000 i.u/ ml i.m. amp.",osavidin,300000 i.u/ml,ampoule
osaya vitamin b12 20eff.tablets,osaya vitamin b12,0,effervescent tablet
osaya vitamin c & zinc 20eff.tablets,osaya vitamin c & zinc,0,effervescent tablet
oscaseef 500mg 30 caps.,oscaseef,500mg,capsule
oseltamivir 75 mg 10 caps.,oseltamivir,75 mg,capsule
osinex syp. 90 ml,osinex,0,syrup
osinohance 20 tabs,osinohance,0,tablet
osipect syrup 120 ml,osipect,0,syrup
osmaren 300 mg 14 tab,osmaren,300 mg,tablet
osmo villa acne gel 50 gm,osmo villa acne,0,gel
ososage massage gel 50gm,ososage massage,0,gel
ospafel 100 tab,ospafel,0,tablet
ospamox 1gm 8 dispersable tab.,ospamox,1gm,dispersible tablet
osparen 100 tab,osparen,0,tablet
ospen 1.0 miu 12 f.c.tabs,ospen,1.0 miu,tablet
ospen 1.0 miu 12 f.c.tabs.,ospen,1.0 miu,tablet
ospen 1.5 miu 12 f.c.tabs,ospen,1.5 miu,tablet
ospen 1.5 miu 12 f.c.tabs.,ospen,1.5 miu,tablet
ospen 400 000iu/5ml susp. 60ml (n/a),ospen,400000iu/5ml,suspension
ospexin 1000 mg 12 tabs.,ospexin,1000 mg,tablet
ospexin 125mg/5ml susp. 60ml,ospexin,125mg/5ml,suspension
ospexin 250mg/5ml susp. 60ml,ospexin,250mg/5ml,suspension
ossaforten 30 f.c. tab.,ossaforten,0,tablet
ossica 30 tabs.,ossica,0,tablet
ossidron 200 mg tab,ossidron,200 mg,tablet
ossilor-d 400 i.u./0.5ml oral drops 30 ml,ossilor-d,400 i.u./0.5ml,oral drops
ossisun 200 iu 10ml oral drops,ossisun,200 iu,oral drops
ossofortin 1.25mg (50.000 i.u.) 30 tabs,ossofortin,1.25mg,tablet
ossofortin original d2 (10.000 i.u.) 30 tabs,ossofortin original d2,10000 i.u.,tablet
ossofortin original d3 (5000 i.u.) 30 tabs,ossofortin original d3,5000 i.u.,tablet
ossonova 30 tablet,ossonova,0,tablet
ossopan 800mg 20 f.c.tab,ossopan,800mg,tablet
ost-map 60mg 20 caps.,ost-map,60mg,capsule
ostalo 30 coated tablets,ostalo,0,coated tablet
osteforte cream 60 gm,osteforte,0,cream
osteforte gel 120 gm,osteforte,0,gel
ostelos 7 gr.for oral susp. in sachets,ostelos,7 gr,oral suspension
osteo 60mg 10 f.c.tab.,osteo,60mg,tablet
osteo bi flex 150 tab imp,osteo bi flex,0,tablet
