original_name,drug_name,dose,form
mepacolon 135 mg 20 f.c.tab,mepacolon,135 mg,tab
mepacolon 200mg sr20tab,mepacolon,200mg,tab
mepacovent 2mg/5ml syrup 125ml,mepacovent,2mg/5ml,syrup
mepacovent 4mg s.r. tab.,mepacovent,4mg,tab
mepacovent 8mg s.r. tab.,mepacovent,8mg,tab
mepacure 30 caps.,mepacure,0,capsules
mepadrenal 50 carpules,mepadrenal,0,carpules
mepadrin 1 gm 10caps.,mepadrin,1 gm,capsules
mepadrin 1000mg vial,mepadrin,1000mg,vial
mepadrin 125mg/5ml gr. for oral 60ml susp.,mepadrin,125mg/5ml,suspension
mepadrin 250mg vial,mepadrin,250mg,vial
mepadrin 250mg/5ml granules for 60ml susp.,mepadrin,250mg/5ml,granules
mepadrin 500mg vial,mepadrin,500mg,vial
mepaface cream 30 gm,mepaface,0,cream
mepafloxin 750 mg 5 f.c.tabs,mepafloxin,750 mg,tab
mepafuran 100 mg 20 caps.,mepafuran,100 mg,capsules
mepafuran 50 mg 20 caps,mepafuran,50 mg,capsules
mepahist 16 mg 10 tab.,mepahist,16 mg,tab
mepahist 16 mg 20 tab.,mepahist,16 mg,tab
mepaphage 500mg 30 tab.,mepaphage,500mg,tab
mepaphage xr 1000mg 30 f.c. tab.,mepaphage,1000mg,tab
mepaphage xr 850mg 30 f.c.tab.,mepaphage,850mg,tab
meparose 20 caps,meparose,0,capsules
meparose 20 caps.,meparose,0,capsules
mepasil 160 mg 20 tabs,mepasil,160 mg,tab
mepasil 80% susp. 120 ml,mepasil,80%,suspension
mepaspasmin 50mg 20 f.c. tabs.,mepaspasmin,50mg,tab
mepasweet s 1 gm*50 sachets,mepasweet s,1 gm,sachet
mepasweet s 100 tabs,mepasweet s,0,tab
mepasweet s 100 tabs.,mepasweet s,0,tab
mepcofen 100 mg sr cap,mepcofen,100 mg,capsules
mepecaine 3% 50 carpules,mepecaine,3%,carpules
mepecaine-l 50 carpules,mepecaine-l,0,carpules
mephacor 5mg 20 f.c.tab.,mephacor,5mg,tab
mephinicol succinate - 1 gm- 1 amp,mephinicol succinate,1 gm,ampoule
mepore 9*10cm/3.6*4 in,mepore,0,0
mepradeb 40 mg 14 del. rel. capsules,mepradeb,40 mg,capsules
meraflevet sr 1 gm 7 sust. rel. f.c. tabs.,meraflevet,1 gm,tab
meragar 1.5 gm 10 sachets,meragar,1.5 gm,sachet
meralgo 20 caps,meralgo,0,capsules
merallo 10 sachets,merallo,0,sachet
meramerix 400mg 5 f.c.tablets,meramerix,400mg,tab
meraseas 500 mg 30 tabs,meraseas,500 mg,tab
merazodel 20 mg vial. for i.v. inf.,merazodel,20 mg,vial
merazodel 40 mg vial. for i.v. inf.,merazodel,40 mg,vial
merbactadin 125mg/5ml dry susp. 60 ml,merbactadin,125mg/5ml,suspension
merbactadin 250mg/5ml dry susp. 60 ml,merbactadin,250mg/5ml,suspension
merbactadin 300mg 10 caps.,merbactadin,300mg,capsules
mercilon 0.15/0.02mg 21 tab.,mercilon,0.15/0.02mg,tab
merclear topical lotion 40 ml,merclear topical,0,lotion
