original_name,drug_name,dose,form
ivy leplap 120 ml syrup,ivy leplap,120 ml,syrup
ivy max syrup 120 ml,ivy max,120 ml,syrup
ivy nistem 120 ml syrup,ivy nistem,120 ml,syrup
ivy nutra syrup 120 ml,ivy nutra,120 ml,syrup
ivy pan syrup 100 ml,ivy pan,100 ml,syrup
ivy paxal syrup 120 ml,ivy paxal,120 ml,syrup
ivy potex syrup 100 ml,ivy potex,100 ml,syrup
ivy spir syrup 100 ml,ivy spir,100 ml,syrup
ivy venta 100 ml syrp,ivy venta,100 ml,syrup
ivy zad syrup 120 ml,ivy zad,120 ml,syrup
ivy-grant syrup120 ml,ivy-grant,120 ml,syrup
ivy-ral 120 ml syrup,ivy-ral,120 ml,syrup
ivybeaes men s hair vitamins 60 capsules,ivybeaes men s hair vitamins,60 capsules,capsules
ivybeaes vitamin skin 60 caps,ivybeaes vitamin skin,60 caps,caps
ivybubble syrup 120 ml,ivybubble,120 ml,syrup
ivycan syrup  120ml,ivycan,120ml,syrup
ivycare syrup 120ml,ivycare,120ml,syrup
ivycresto 120ml syrup,ivycresto,120ml,syrup
ivyleplap 120 ml syrup,ivyleplap,120 ml,syrup
ivylife syrup 120 ml,ivylife,120 ml,syrup
ivylor 100 ml supplement syrup,ivylor supplement,100 ml,syrup
ivymedium 120 ml syrup,ivymedium,120 ml,syrup
ivymond syrup 120 ml,ivymond,120 ml,syrup
ivymore syrup 60 ml,ivymore,60 ml,syrup
ivymune syrup 120 ml,ivymune,120 ml,syrup
ivynal 35 mg 120 ml syrup,ivynal,35 mg,syrup
ivyntol syrup 120 ml,ivyntol,120 ml,syrup
ivynzo 120 ml syrup,ivynzo,120 ml,syrup
ivypront 0.84gm syrup 100 ml,ivypront,0.84gm,syrup
ivypront 0.84gm syrup 120 ml,ivypront,0.84gm,syrup
ivypros helix 100 ml syrup,ivypros helix,100 ml,syrup
ivyroegy syrup 120ml,ivyroegy,120ml,syrup
ivyronc syrup 100 ml,ivyronc,100 ml,syrup
ivyropx 120 ml syrup,ivyropx,120 ml,syrup
ivyrospan syrup 100 ml,ivyrospan,100 ml,syrup
ivywell 120 ml syrup,ivywell,120 ml,syrup
ivywonder acne gel 30gm,ivywonder acne,30gm,gel
ivywonder moisturizing cream 50gm,ivywonder moisturizing,50gm,cream
ixel 50mg 28 caps.,ixel,50mg,capsules
izodaxinol eye drops 5 ml,izodaxinol,5 ml,eye drops
izoptomil 120mg 10 scored coated tabs.,izoptomil,120mg,tabs
izoptomil 2.5mg/ml 5 amp. for i.v. inj.,izoptomil,2.5mg/ml,ampule
izoptomil 240mg sr 10 tab.,izoptomil,240mg,tab
izoptomil 80mg 20 tab.,izoptomil,80mg,tab
j.b.c cream 100 gm,j.b.c,100 gm,cream
j.b.c cream 50 gm,j.b.c,50 gm,cream
j.c gest 20 capsules,j.c gest,20 capsules,capsules
jackodan facial wash 150 ml,jackodan,150 ml,facial wash
jackodan gel 60 gm,jackodan,60 gm,gel
jackstril facial wash 200 ml,jackstril,200 ml,facial wash
