original_name,drug_name,dose,form
itrin 2 mg 30 tab.,itrin,2 mg,tab
itrin 5mg 14 tab.,itrin,5mg,tab
itroisperidone 4 mg 10 tab,itroisperidone,4 mg,tab
iv set,iv set,0,0
ivabragin 5 mg 30 f.c. tabs.,ivabragin,5 mg,tabs
ivabragin 7.5 mg 30 f.c. tabs.,ivabragin,7.5 mg,tabs
ivactin 6mg 6 f.c.tab.,ivactin,6mg,tab
ivatherm anti-wrinkle and anti-dark circle eye cream 15 ml,ivatherm anti-wrinkle and anti-dark circle eye cream,15 ml,cream
ivatherm cicaderm cream 40 ml,ivatherm cicaderm cream,40 ml,cream
ivatherm herculane thermal water 200 ml,ivatherm herculane thermal water,200 ml,water
ivatherm ivahidra cleansing gel 250 ml,ivatherm ivahidra cleansing gel,250 ml,gel
ivatherm ivahidra+ emollient body cream 200 ml,ivatherm ivahidra+ emollient body cream,200 ml,cream
ivatherm ivapur a.i. akne-syt cream 30 ml,ivatherm ivapur a.i. akne-syt cream,30 ml,cream
ivatherm ivapur exfoliating gel 100 ml,ivatherm ivapur exfoliating gel,100 ml,gel
ivatherm ivapur foaming gel 250 ml,ivatherm ivapur foaming gel,250 ml,gel
ivatherm micellar lotion 250 ml,ivatherm micellar lotion,250 ml,lotion
ivatherm una anti-aging eye contour cream 15 ml,ivatherm una anti-aging eye contour cream,15 ml,cream
ivatherm una anti-aging face cream 50 ml,ivatherm una anti-aging face cream,50 ml,cream
ivemend 150mg pd for sol. for i.v.inf.,ivemend,150mg,sol
ivermine 10mg/10ml 15ml susp.,ivermine,10mg/10ml,susp
ivermine 6mg 2 caps.,ivermine,6mg,caps
ivertatik 0.5% 120gm lotion(n/a yet),ivertatik,0.5%,lotion
ivertatik 0.5% 60gm lotion(n/a yet),ivertatik,0.5%,lotion
iverzine 1% cream 30 gm,iverzine,1%,cream
iverzine 1% lotion 120 ml,iverzine,1%,lotion
iverzine 1% lotion 60 ml,iverzine,1%,lotion
iverzine 1% topical spray 60 ml,iverzine,1%,spray
iverzine 6mg 24 tabs.,iverzine,6mg,tabs
iverzine 6mg 8 tab.,iverzine,6mg,tab
ivf-m 150 i.u. vial,ivf-m,150 i.u.,vial
ivf-m 75 i.u. vial,ivf-m,75 i.u.,vial
ivo sol care d3 (10000iu) 30 caps,ivo sol care d3,10000iu,caps
ivo stark 30 tabs,ivo stark,0,tabs
ivoglita 100 mg 30 f.c. tabs.,ivoglita,100 mg,tabs
ivoglita 300 mg 30 f.c. tabs.,ivoglita,300 mg,tabs
ivor vag.douche 120 ml,ivor vag.,120 ml,douche
ivor vag.douche 200 ml,ivor vag.,200 ml,douche
ivor vaganial douch 200 ml,ivor vaganial,200 ml,douch
ivoreen 10 sachets,ivoreen,0,sachets
ivy acetyl cysteine syrup 100 ml,ivy acetyl cysteine,100 ml,syrup
ivy acetyl zinc syrup 120 ml,ivy acetyl zinc,120 ml,syrup
ivy bronch syrup 120 ml,ivy bronch,120 ml,syrup
ivy clean facial cleanser 150ml,ivy clean facial cleanser,150ml,cleanser
ivy comp syrup 120 ml,ivy comp,120 ml,syrup
ivy cyst syrup,ivy cyst,0,syrup
ivy falcon syrup 120 ml,ivy falcon,120 ml,syrup
ivy herb syrup 120 ml,ivy herb,120 ml,syrup
ivy hirt 120 ml syrup,ivy hirt,120 ml,syrup
ivy honta syrup 120 ml,ivy honta,120 ml,syrup
ivy leaf 120 ml syrup,ivy leaf,120 ml,syrup
