original_name,drug_name,dose,form
bi-ketogesic 150 mg 30 tab.,Bi-Ketogesic,150mg,tabs
bi-profenid 150mg 20 scored tabs.,Bi-Profenid,150mg,tabs
biakady- care massage gel 60 gm,Biakady- Care Massage,60gm,gel
biaphine cream 40 gm,Biaphine,40gm,cream
biaskin emollient cream 50 gm,Biaskin Emollient,50gm,cream
bibo plus 10 gm powder 5 sachets,Bibo Plus,10gm,powder
bibo plus 10 gm powder 50 sachets,Bibo Plus,10gm,powder
bidalkin vaginal douche powder 12 sachets,Bidalkin,0,vaginal douche powder
bienadol 30 tab.,Bienadol,0,tabs
bifoval babe 25 chew. tabs.,Bifoval Babe,0,chewable tabs
bifoval forte 15 caps.,Bifoval Forte,0,caps
bigastus 1.25 mg 7 tab.,Bigastus,1.25mg,tab
biggy-tone syrup 120 ml(orange),Biggy-Tone,0,syrup
biguanelle gynaecological solution 100 ml+vaginal cannula,Biguanelle,0,gynaecological solution
bilastigec 2.5mg/ml syrup 120 ml,Bilastigec,2.5mg/ml,syrup
bilastigec 20 mg 20 tabs.,Bilastigec,20mg,tabs
bilastomed 12.5mg/5ml syrup 120 ml,Bilastomed,12.5mg/5ml,syrup
bilastomed 20 mg 30 tabs,Bilastomed,20mg,tabs
bilharzid susp 15 ml,Bilharzid,0,suspension
bilharzine 600mg 4 f.c. tab.,Bilharzine,600mg,tab
bilichol 24 caps,Bilichol,0,caps
bilino 10 sachets,Bilino,0,sachets
bilino 15ml drops,Bilino,0,drops
biliver 450 mg 20 caps,Biliver,450mg,caps
bilogink 20 caps.,Bilogink,0,caps
biloptin 6 cap,Biloptin,0,cap
biltricide 600 mg 4 f.c.tabs.,Biltricide,600mg,tabs
biluron 50 mg 28 f.c.tabs.(n/a yet),Biluron,50mg,tabs
bimagdena 30 caps,Bimagdena,0,caps
bimatoswix 0.03% eye drops 3 ml,Bimatoswix,0.03%,eye drops
binoxisin 20 tablet,Binoxisin,0,tablet
bio 1600 - 14 caps.,Bio 1600,0,caps
bio balance argan oil hand & nail balm 60 ml,Bio Balance Argan Oil Hand & Nail,60ml,balm
bio balance body whitening cream 60 ml,Bio Balance Body Whitening,60ml,cream
bio balance cracked heel & foot balm 60 ml,Bio Balance Cracked Heel & Foot,60ml,balm
bio balance facial whitening day cream 55 ml,Bio Balance Facial Whitening Day,55ml,cream
bio balance facial whitening night cream 55 ml,Bio Balance Facial Whitening Night,55ml,cream
bio balance organic aloe vera shampoo 180 ml,Bio Balance Organic Aloe Vera,0,shampoo
bio balance organic aloe vera shampoo 330 ml,Bio Balance Organic Aloe Vera,0,shampoo
bio balance organic argan oil conditioner 150 ml,Bio Balance Organic Argan Oil,0,conditioner
bio balance organic argan oil conditioner 180 ml,Bio Balance Organic Argan Oil,0,conditioner
bio balance organic argan oil conditioner 330 ml,Bio Balance Organic Argan Oil,0,conditioner
bio balance organic citrus shampoo 150 ml,Bio Balance Organic Citrus,0,shampoo
bio balance organic citrus shampoo 180 ml,Bio Balance Organic Citrus,0,shampoo
bio balance organic citrus shampoo 330 ml,Bio Balance Organic Citrus,0,shampoo
bio balance organic lavender shampoo 150 ml,Bio Balance Organic Lavender,0,shampoo
bio balance organic lavender shampoo 180 ml,Bio Balance Organic Lavender,0,shampoo
bio balance organic lavender shampoo 330 ml,Bio Balance Organic Lavender,0,shampoo
bio balance organic pomegranate shampoo 150 ml,Bio Balance Organic Pomegranate,0,shampoo
bio balance organic pomegranate shampoo 180 ml,Bio Balance Organic Pomegranate,0,shampoo
