original_name,drug_name,dose,form
herbaland kids immune 60 gummies,Herbaland Kids Immune,0,gummies
herbaland kids immune 90 gummies,Herbaland Kids Immune,0,gummies
herbaland multivitamins & minerals 30 kids gummies,Herbaland Multivitamins & Minerals Kids,0,gummies
herbaland multivitamins & minerals 60 kids gummies,Herbaland Multivitamins & Minerals Kids,0,gummies
herbaland multivitamins & minerals 90 kids gummies,Herbaland Multivitamins & Minerals Kids,0,gummies
herbaland multivitamins 30 adults gummies,Herbaland Multivitamins Adults,0,gummies
herbaland multivitamins 60 adults gummies,Herbaland Multivitamins Adults,0,gummies
herbaland multivitamins 90 adults gummies,Herbaland Multivitamins Adults,0,gummies
herbaland omega 3 - 30 gummies,Herbaland Omega-3,0,gummies
herbaland omega 3 - 60 gummies,Herbaland Omega-3,0,gummies
herbaland omega 3 - 90 gummies,Herbaland Omega-3,0,gummies
herbaland pure beauty 60 adult gummies,Herbaland Pure Beauty Adult,0,gummies
herbaland pure slim 60 adult gummies,Herbaland Pure Slim Adult,0,gummies
herbaland vegan d3 and b12 - 60 kids gummies,Herbaland Vegan D3 And B12 Kids,0,gummies
herbalife kindermins for children drops 29 ml,Herbalife Kindermins,0,drops
herbalone cream,Herbalone,0,cream
herbamix anti-dandruff shampoo 200 ml,Herbamix Anti-Dandruff,0,shampoo
herbamix hair oil 120 ml,Herbamix Hair,0,oil
herbamix hair oil 60 ml,Herbamix Hair,0,oil
herbamix hair shampoo 180 ml,Herbamix Hair,0,shampoo
herbamix hair shampoo 200 ml,Herbamix Hair,0,shampoo
herbamix plus hair serum 120 ml,Herbamix Plus Hair,0,serum
herbana 20 caps,Herbana,0,caps
herbana 30 caps.,Herbana,0,caps
herbaril topical gel 40 gm,Herbaril Topical,0,gel
herbaton hair cream 60 gm,Herbaton Hair,0,cream
herbaton hair spray 120 ml,Herbaton Hair,0,spray
herbatrend 10 sachets,Herbatrend,0,sachets
herbavision with lutein and bilberry 60 softgels (illegal import),Herbavision With Lutein And Bilberry,0,softgels
herbazole syrup 120 ml,Herbazole,0,syrup
herbazoole syrup 120 ml,Herbazoole,0,syrup
herbolin 10 sachets,Herbolin,0,sachets
herceptin 150 mg vial for i.v. inf.,Herceptin,150mg,vial
herceptin 440 mg vial (pd for i.v. inf.),Herceptin,440mg,vial
herceptin 600mg/5ml vial sol. for s.c,Herceptin,600mg/5ml,sol
hercul anti-dandruff hair shampoo 120 ml,Hercul Anti-Dandruff Hair,0,shampoo
hercul hair lotion 120 ml,Hercul Hair,0,lotion
hercul whitening cream 60 gm,Hercul Whitening,0,cream
hermi 20 caps,Hermi,0,caps
hermpro 10mg 20 f.c. tab.,Hermpro,10mg,tab
hermpro 20mg 20 f.c. tab.,Hermpro,20mg,tab
hermpro 5mg 20 f.c. tab.,Hermpro,5mg,tab
hero baby 1 milk 400 gm,Hero Baby 1,0,milk
hero baby 2 milk 400 gm,Hero Baby 2,0,milk
hero baby ar milk 400 gm,Hero Baby Ar,0,milk
hero baby digest milk 400 gm,Hero Baby Digest,0,milk
hero baby feh milk 400 gm,Hero Baby Feh,0,milk
hero baby ha milk 400 gm,Hero Baby Ha,0,milk
hero baby lf milk 400 gm,Hero Baby Lf,0,milk
hero baby nutradefense plus 1 milk 400 gm,Hero Baby Nutradefense Plus 1,0,milk
