original_name,drug_name,dose,form
golden bambo,golden bambo,0,0
golden cal syrup- 120 ml,golden cal,120 ml,syrup
golden e 1000mg 10cap,golden e,1000 mg,cap
golden e 1000mg 20cap,golden e,1000 mg,cap
golden fer 10 mg/ml syrup 100 ml,golden fer,10 mg/ml,syrup
golden fer 100 mg 30 chew. tablets,golden fer,100 mg,chewable tablets
golden fer-f 30 chew. tabs.,golden fer-f,0,chewable tabs
golden lax syrup 120 ml,golden lax,120 ml,syrup
golden plus 1000mg 10 cap,golden plus,1000 mg,cap
golden power 20 cap,golden power,0,cap
golden royal jelly. 10 cap,golden royal jelly,0,cap
golden style hair lotion 120 ml,golden style hair,120 ml,lotion
golden topical lotion 60ml,golden topical,60 ml,lotion
golden youth pills tab,golden youth pills,0,tab
goldfenac mr 75mg 20 tabs.,goldfenac mr,75 mg,tabs
golinosab 0.5 mg 4 tabs.,golinosab,0.5 mg,tabs
golinotech 0.5mg 2 tab,golinotech,0.5 mg,tab
golu 10 sachets,golu,0,sachets
gonal-f 150 i.u. pen,gonal-f,150 i.u.,pen
gonal-f 300 i.u. pen,gonal-f,300 i.u.,pen
gonal-f 75 i.u. pen,gonal-f,75 i.u.,pen
gonal-f 900 i.u. pen,gonal-f,900 i.u.,pen
gonapure 150 i.u./ml i.m./s.c. vial,gonapure,150 i.u./ml,vial
gonapure 75 i.u./ml i.m./s.c. amp.,gonapure,75 i.u./ml,ampoule
gonateston 250mg/ml i.m ampoule,gonateston,250 mg/ml,ampoule
gone anti-dandruff shampoo 250 ml,gone anti-dandruff,250 ml,shampoo
good eve intimate feminine wash 250 ml,good eve intimate feminine,250 ml,wash
goodwyn 10 sachet,goodwyn,0,sachet
gory 470mg 30 capsules,gory,470 mg,capsules
gosay vaginal doush 250 ml,gosay vaginal,250 ml,doush
gotal whitening lotion 75 ml,gotal whitening,75 ml,lotion
gotavex massage gel 50 gm,gotavex massage,50 gm,gel
gotha plast . 1 plaster,gotha plast,0,plaster
gouryst 0.5 mg 100 tabs.,gouryst,0.5 mg,tabs
goutifade 120 mg 30 f.c. tabs.,goutifade,120 mg,tabs
goutifade 40 mg 20 f.c. tablets,goutifade,40 mg,tablets
goutifade 40 mg 30 f.c. tablets,goutifade,40 mg,tablets
goutifade 80 mg 20 f.c. tabs.,goutifade,80 mg,tabs
goutifade 80 mg 30 f.c. tabs.,goutifade,80 mg,tabs
goutyless 30 tabs,goutyless,0,tabs
gp,gp,0,0
gr six 16 caps.,gr six,0,caps
gr six 16caps,gr six,0,caps
graceful glow 150 ml face cleanser,graceful glow face,150 ml,cleanser
grafalon 20mg/ml (5ml) vial(net price),grafalon,20 mg/ml,vial
gralipentin xr 300mg 30 f.c. tabs.,gralipentin xr,300 mg,tabs
gralipentin xr 600 mg 30 f.c. tabs.,gralipentin xr,600 mg,tabs
gram bone 30 tab,gram bone,0,tab
gramber cap,gramber,0,cap
gramidin 0.3% oint. 15 gm,gramidin,0.3%,ointment
