original_name,drug_name,dose,form
nervizam 30 cap,nervizam,0,capsule
nervoacid 30 caps.,nervoacid,0,capsule
neslac infant formula450 gm- powder,neslac infant formula,450 gm,powder
nestacoran 1mg 20 f.c. tabs.,nestacoran,1mg,tablet
nestacoran 2mg 20 f.c. tabs.,nestacoran,2mg,tablet
nestogen 1 milk 400 gm,nestogen milk,400 gm,0
nestogen 2 milk 400 gm,nestogen milk,400 gm,0
nestogen 3 milk 200 gm,nestogen milk,200 gm,0
netergy skin care 60 ml,netergy skin care,60 ml,0
netlook 10mg 20 soft gelatin caps.,netlook,10mg,soft gelatin capsule
netlook 20mg 20 soft gelatin caps.,netlook,20mg,soft gelatin capsule
netlook 40mg 20 soft gelatin capsule,netlook,40mg,soft gelatin capsule
netophtiole 0.3% eye drops 5 ml,netophtiole,0.3%,eye drops
netophtiole plus eye drops 5 ml,netophtiole plus,0,eye drops
neulastim 6 mg / 0.6 ml 1 prefilled syringe,neulastim,6 mg / 0.6 ml,prefilled syringe
neulipovim advance 10 sachets,neulipovim advance,0,sachet
neupogen 30miu/0.5ml pref. syringe,neupogen,30miu/0.5ml,prefilled syringe
neuragabalin 150 mg 10 caps,neuragabalin,150 mg,capsule
neuragabalin 150mg 10cap,neuragabalin,150mg,capsule
neuragabalin 50 mg 10 caps.,neuragabalin,50 mg,capsule
neuragabalin 75 mg 10 caps.,neuragabalin,75 mg,capsule
neuralion 30 cap,neuralion,0,capsule
neurazine 100 mg 20 tabs,neurazine,100 mg,tablet
neurazine 25 mg 20 tab.,neurazine,25 mg,tablet
neurazine 50mg/2ml 100 i.m. amps.,neurazine,50mg/2ml,ampoule
neured 30 capsule,neured,0,capsule
neuril 10mg/2ml 5 amp.,neuril,10mg/2ml,ampoule
neuril 2mg 10 tab.,neuril,2mg,tablet
neuril 5mg 20 tab.,neuril,5mg,tablet
neurimax 30 soft gelatin caps.,neurimax,0,soft gelatin capsule
neurimax 6 i.m. amp.,neurimax,0,ampoule
neuro strong 30 f.c. tabs.,neuro strong,0,tablet
neurobion 20 coated tab.,neurobion,0,coated tablet
neurobion 3 amp. for i.m inj. 3ml,neurobion,3ml,ampoule
neurobus 10mg 10 tab.,neurobus,10mg,tablet
neurobus 5mg 10 tab.,neurobus,5mg,tablet
neurocet 20% syrup 120 ml,neurocet,20%,syrup
neurocet 400mg 30 caps.,neurocet,400mg,capsule
neurofenac 30 cap,neurofenac,0,capsule
neurofenac 30 caps.,neurofenac,0,capsule
neurofutal sr 400 mg 10 f.c. tabs.,neurofutal sr,400 mg,tablet
neuroglopentin 100 mg 30 caps.,neuroglopentin,100 mg,capsule
neuroglopentin 300 mg 30 caps.,neuroglopentin,300 mg,capsule
neuroglopentin 400mg 30 caps.,neuroglopentin,400mg,capsule
neurontin 300mg 20 caps,neurontin,300mg,capsule
neurontin 400mg 50 cap,neurontin,400mg,capsule
neuropatex 600mg 20 caps.,neuropatex,600mg,capsule
neuropex 15 tab,neuropex,0,tablet
neuropride 50 mg 30 caps.,neuropride,50 mg,capsule
neurorimount 30 tabs,neurorimount,0,tablet
