original_name,drug_name,dose,form
rigaminol 40mg 3 amp,rigaminol,40mg,amp
rigaminol 80mg 3 amp,rigaminol,80mg,amp
right vag.douche 120 ml,right vag.douche,120ml,douche
right vag.douche 200ml,right vag.douche,200ml,douche
right-ace 10 mg 30 tab.,right-ace,10mg,tab
right-ace 5mg 30 tab.,right-ace,5mg,tab
right-ace comp 5/25mg 30 tab.,right-ace comp,5/25mg,tab
rightiflox 400 mg 5 f.c. tab.,rightiflox,400mg,tab
rigido 10 sachets,rigido,0,sachet
rikadosin 8 mg 14 scored f.c. tabs.,rikadosin,8mg,tab
rilastil acnilaude c gel 200 ml,rilastil acnilaude c,200ml,gel
rilastil acnilaude k emulsion 30 ml,rilastil acnilaude k,30ml,emulsion
rilastil acnilaude m emulsion 40 ml,rilastil acnilaude m,40ml,emulsion
rilastil advance hair loss shampoo 200 ml,rilastil advance hair loss,200ml,shampoo
rilastil advance men 15 ampoules,rilastil advance men,0,amp
rilastil advance women 15 ampoules,rilastil advance women,0,amp
rilastil sunlaude comfort color 50+ ultrafluid 50 ml,rilastil sunlaude comfort color 50+,50ml,fluid
rilastil sunlaude gel-cream 50+ 50 ml,rilastil sunlaude gel-cream 50+,50ml,gel-cream
rilastil sunlaude infantil fluid 50+ 200 ml,rilastil sunlaude infantil fluid 50+,200ml,fluid
rilastil sunlaude mat 50+ fluid 50 ml,rilastil sunlaude mat 50+,50ml,fluid
rilastil topylaude a-topic balsam 100 ml,rilastil topylaude a-topic,100ml,balsam
rilastil topylaude gel body wash 400 ml,rilastil topylaude,400ml,gel body wash
rilastil topylaude omega cream 100 ml,rilastil topylaude omega,100ml,cream
rilastil topylaude omega milk 400 ml,rilastil topylaude omega,400ml,milk
rilastil xeralaude 18 cream 100 ml,rilastil xeralaude 18,100ml,cream
rilutan 50mg 7 f.c. tab.(n/a yet),rilutan,50mg,tab
rilutek 50mg 56 f.c. tab,rilutek,50mg,tab
rimactane 2% syrup 50 ml,rimactane,2%,syrup
rimactane 300mg 8 capsules,rimactane,300mg,cap
rimactazide 300mg 8 coated tab.,rimactazide,300mg,tab
rimanal 20g gel,rimanal,20g,gel
rimantaflu 100 mg 10 caps.,rimantaflu,100mg,cap
rimbrillant gel 100 ml,rimbrillant,100ml,gel
rimcod cap,rimcod,0,cap
rimcure 3 fdc 30 tab,rimcure 3,0,tab
rimcure paed 3 fdc 60 chewable sol tab,rimcure paed 3,0,chewable sol tab
rimevax 10 dos 1 vial 0.5 mlلقاح الحصبة,rimevax,0.5ml,vial
rimstar 4 f. d. s. 30 tab,rimstar 4,0,tab
rimstilacetam 250 mg 10 f.c. tab.,rimstilacetam,250mg,tab
ringer (al kamal) i.v. inf. 500 ml,ringer (al kamal),500ml,i.v. inf
ringer (allmed) i.v. inf. 500 ml,ringer (allmed),500ml,i.v. inf
ringer (allmed) i.v. inf. 500 ml (rubber cap),ringer (allmed),500ml,i.v. inf
ringer (el nasr) i.v. inf. 500 ml,ringer (el nasr),500ml,i.v. inf
ringer (el nasr) i.v. inf. 500 ml (polypropylene bag),ringer (el nasr),500ml,i.v. inf
ringer (el nasr) i.v. inf. 500 ml (rubber cap),ringer (el nasr),500ml,i.v. inf
ringer (el nile) i.v. inf. 500 ml,ringer (el nile),500ml,i.v. inf
ringer (el nile) i.v. inf. 500 ml (rubber cap),ringer (el nile),500ml,i.v. inf
ringer (fipco) i.v. inf. 500 ml,ringer (fipco),500ml,i.v. inf
ringer (fipco) i.v. inf. 500 ml (rubber cap),ringer (fipco),500ml,i.v. inf
ringer (mottahedoon) i.v. inf. 500 ml,ringer (mottahedoon),500ml,i.v. inf
