original_name,drug_name,dose,form
lacto oil cap,lacto oil,0,cap
lacto-apex 5 - 20 caps.,lacto-apex,5mg,caps
lacto-apex 5 - 30 capsules,lacto-apex,5mg,capsules
lacto-mash 100 mg 30 caps,lacto-mash,100 mg,caps
lacto-oil 30 caps,lacto-oil,0,caps
lacto-ton 20 cap,lacto-ton,0,cap
lactocal 30 tabs.,lactocal,0,tabs
lactodel 2.5mg 20 tab,lactodel,2.5mg,tab
lactofer 100 mg 30 caps.,lactofer,100 mg,caps
lactoferonal 15 sachets 10 gm,lactoferonal,10 gm,sachets
lactoferrin dolls 100 mg strips 30 caps,lactoferrin dolls,100 mg,caps
lactoferrin saja 100 mg 30 caps,lactoferrin saja,100 mg,caps
lactoferroz plus 20 caps.,lactoferroz plus,0,caps
lactoflow 10 sashets,lactoflow,0,sashets
lactogemikan 30 h.g. caps.,lactogemikan,0,caps
lactoglobin 100 mg 30 caps.,lactoglobin,100 mg,caps
lactoherb 10 sachets,lactoherb,0,sachets
lactoline 50% syrup 120 ml,lactoline,50%,syrup
lactoline 50% syrup 120ml,lactoline,50%,syrup
lactoline 50% syrup 200 ml,lactoline,50%,syrup
lactoline 5gm 20 powder sach.,lactoline,5gm,powder sach
lactomax 10 sachets,lactomax,0,sachets
lactomax 20 caps,lactomax,0,caps
lactome 30 caps,lactome,0,caps
lactospore capsules 10 cap,lactospore,0,capsules
lactoton 20 capsules,lactoton,0,capsules
lactulax 67% syrup 120 ml,lactulax,67%,syrup
lactulose hek 65% syrup 120ml,lactulose hek,65%,syrup
lactulose hek 65% syrup 300 ml,lactulose hek,65%,syrup
lactulose-aug pharma 3.35gm/5ml syrup 320ml,lactulose-aug pharma,3.35gm/5ml,syrup
lacunited 30 capsules,lacunited,0,capsules
ladenes 30 tabs,ladenes,0,tabs
lady 4 12 cap,lady 4,0,cap
lady care vag.douche 125ml,lady care,0,vag.douche
lady moon 250gm,lady moon,0,0
lady moon 90gm,lady moon,0,0
lady shine foaming cleanser 150 gm,lady shine,0,foaming cleanser
lady shine foaming cleanser 50 gm,lady shine,0,foaming cleanser
lady vit 10 cap,lady vit,0,cap
ladyhair 30 capsules,ladyhair,0,capsules
laevolac 67gm/100ml syrup 120 ml,laevolac,67gm/100ml,syrup
lafair sunscreen gel cream  spf 50+,lafair sunscreen,0,gel cream
lafair sunscreen lotion spf 50+,lafair sunscreen,0,lotion
lafamme feminine cleanser 200 ml,lafamme feminine,0,cleanser
lafurex 20mg 20 tab.,lafurex,20mg,tab
lafurex 20mg/2ml 5 amp.,lafurex,20mg/2ml,amp
lafurex 40mg 20 tab.,lafurex,40mg,tab
lafurex 40mg/4ml 3 amp.,lafurex,40mg/4ml,amp
lagar drops,lagar,0,drops
lagozenda 30 tabs chewable,lagozenda,0,tabs chewable
