original_name,drug_name,dose,form
collarow 10 sachets,collarow,0,sachets
collawell 10 sachets,collawell,0,sachets
collect cal drops 20 ml,collect cal,0,drops
collomak top. soution 10 ml,collomak,0,topical solution
collycrom 4% eye drops 10 ml,collycrom,4%,eye drops
colmediten 0.5mg 100 tabs,colmediten,0.5mg,tabs
colo-rest fresh 20 tab,colo-rest fresh,0,tab
cologest 20 capsules,cologest,0,capsules
cologran 1200 tab,cologran,1200mg,tab
colomint 24 caps.,colomint,0,caps
colomucil 14 sachets,colomucil,0,sachets
colomucil 150 gm powder jar,colomucil,0,powder jar
colomucil 250 gm powder jar,colomucil,0,powder jar
colomycin 1 m.i.u. pd for inj. inf. or inh. 10 vials (illegal import),colomycin,1 m.i.u.,"powder for injection, infusion or inhalation"
colomycin 2 m.i.u. pd for inj. inf. or inh. 10 vials (illegal import),colomycin,2 m.i.u.,"powder for injection, infusion or inhalation"
colon aid 20 tab,colon aid,0,tab
colona 30 f.c.tab,colona,0,tab
colonxir 10 tablets,colonxir,0,tablets
colorelax 135mg 20 f.c.tab.,colorelax,135mg,tab
colorestam 20 tab,colorestam,0,tab
colosalazine-ec 500mg 20 enteric coated tab.,colosalazine-ec,500mg,enteric coated tab
colospasmin forte 135mg 20 sugar coated tab.,colospasmin forte,135mg,sugar coated tab
colospatoraz 135mg 30 tabs.,colospatoraz,135mg,tabs
colostop 30 capsules,colostop,0,capsules
colovatil 30 f.c. tabs,colovatil,0,tabs
coloverin 135mg 30 tablets,coloverin,135mg,tablets
coloverin a 30 tablets,coloverin a,0,tablets
coloverin d 135mg 30 tab,coloverin d,135mg,tab
coloverin sr 200mg 30 capsules,coloverin sr,200mg,capsules
colsever 20 f.c. tabs.,colsever,0,tabs
combi soft acne lotion 35 ml,combi soft acne,0,lotion
combifloxin 500/500mg 8 f.c. tabs.,combifloxin,500/500mg,tabs
combigan 2mg+5mg/ml eye drop 5 ml,combigan,2mg+5mg/ml,eye drop
combilow eye drops 5 ml,combilow,0,eye drops
combipress 20/12.5mg 30 tab.,combipress,20/12.5mg,tab
combitrust 2.5/2.5/12.5mg 30 caps.,combitrust,2.5/2.5/12.5mg,caps
combivasc 5/20 mg 20 caps.,combivasc,5/20 mg,caps
combivent 20 unit dose vial,combivent,0,unit dose vial
combizym 10 coated tab.,combizym,0,coated tab
comeciar sunscreen cream spf +30 - 60 gm,comeciar sunscreen,spf +30,cream
comedormir 10mg 30 tab.,comedormir,10mg,tab
comedormir 15mg 30 tab.,comedormir,15mg,tab
comforex massage cream 50 gm,comforex massage,0,cream
comfort gel 50 gm,comfort,0,gel
comfort liver 20 sachets,comfort liver,0,sachets
comfort style 5gm 15 sachets,comfort style,5gm,sachets
comidal-l 100 tablets,comidal-l,0,tablets
compactobeautycare 2%,compactobeautycare,2%,0
compagene 130 mg 20 tab,compagene,130 mg,tab
compholex massage cream 120 gm,compholex massage,0,cream
