original_name,drug_name,dose,form
stamless 120 mg 20 caps.,stamless,120 mg,caps
stanazol 50 mg/ml vial 20 ml,stanazol,50 mg/ml,vial
stanazol 50 mg/ml vial 50 ml,stanazol,50 mg/ml,vial
stanback 50mg 30 caps,stanback,50mg,caps
standazil 40 mg 10 tabs.,standazil,40 mg,tabs
standazil 40 mg 30 tabs.,standazil,40 mg,tabs
standazil 80 mg 10 tabs.,standazil,80 mg,tabs
standazil plus 40/12.5mg 10 f.c. tabs.,standazil plus,40/12.5mg,tabs
standazil plus 40/25mg 10 f.c. tabs.,standazil plus,40/25mg,tabs
standiga 50 mg pd for i.v. inf. vial,standiga,50 mg,pd for i.v. inf. vial
standy gel 50 gm,standy,50 gm,gel
stanley nasal spray 60 ml,stanley,60 ml,nasal spray
stanzol (stromba) 5 mg 200 tab,stanzol (stromba),5 mg,tab
stanzolol (stromba) 5 mg 10 tab,stanzolol (stromba),5 mg,tab
staph buster 2% top. cr. 30 gm,staph buster,2%,top. cr.
staph buster 2% top. oint. 30 gm,staph buster,2%,top. oint.
staph buster-h topical cream 30 gm,staph buster-h,30 gm,topical cream
star light 60g whitening cream,star light,60g,whitening cream
star light cream 60 gm,star light,60 gm,cream
starcef 1gm 12 f.c. tab.,starcef,1gm,tab
starcef 1gm12 tab,starcef,1gm,tab
starcef 250mg/5ml pd. for oral sups.,starcef,250mg/5ml,pd. for oral sups.
starcef 500 mg 20 tab,starcef,500 mg,tab
starcef 500mg 20 cap.,starcef,500mg,cap
starf 30 ml drops,starf,30 ml,drops
stark ben  collagen 10 sachets,stark ben collagen,0,sachets
starkoprex 20 mg 4 tabs.,starkoprex,20 mg,tabs
starkoprex 20mg 2 tablets,starkoprex,20mg,tablets
starkoprex 5mg 30 tabs,starkoprex,5mg,tabs
starky whitening cream 100 ml,starky,100 ml,whitening cream
starleve 1000 mg 28 cap,starleve,1000 mg,cap
starlidine 120mg 10 f.c.tab.,starlidine,120mg,tab
starlidine 60mg 10 f.c.tab.,starlidine,60mg,tab
starlight face cream 50 gm,starlight,50 gm,face cream
starlix 120mg 24 tab,starlix,120mg,tab
starlix combi 48 tab,starlix combi,0,tab
starnal lactoferrin vit b 10 tabs,starnal lactoferrin vit b,0,tabs
staro cream,staro,0,cream
starocal syrup 100 ml,starocal,100 ml,syrup
starvid 15 ml drops,starvid,15 ml,drops
starville acne prone cream 60 gm,starville acne prone,60 gm,cream
starville acne prone skin facial cleanser 200 ml,starville acne prone skin,200 ml,facial cleanser
starville acne prone skin soap 100 gm,starville acne prone skin,100 gm,soap
starville eye contour gel 30 gm,starville eye contour,30 gm,gel
starville facial cleanser gel for acne 200 ml,starville,200 ml,facial cleanser gel
starville facial cleanser gel for acne 400 ml,starville,400 ml,facial cleanser gel
starville facial wash 250 ml,starville,250 ml,facial wash
starville hyaluronic acid skin serum 30 ml,starville hyaluronic acid,30 ml,skin serum
starville micellar water 100 ml,starville,100 ml,micellar water
starville micellar water 200 ml,starville,200 ml,micellar water
