original_name,drug_name,dose,form
normesar 40mg 30 f.c. tabs.,normesar,40mg,tabs
normesar 40mg 30 tab,normesar,40mg,tab
normesar plus 12.50/20 mg 10 tab,normesar plus,12.50/20mg,tab
normesar plus 20/12.5mg 10 f.c.tab.,normesar plus,20/12.5mg,tab
normifrin (oxymetazoline-mup) 0.5mg/ml nasal spray 20 ml,normifrin (oxymetazoline-mup),0.5mg/ml,nasal spray
norminest fe 21 tab,norminest fe,0,tab
normirama 0.4 mg 30 caps.,normirama,0.4mg,caps
normison 20 mg- 10 cap ( soft ),normison,20mg,cap
normix 200 mg 12 f.c. tablets,normix,200mg,tablets
normo tears eye drops 15 ml,normo tears,0,eye drops
normo-strike massage cream 100 gm,normo-strike,0,massage cream
normobral 400 mg sr 20 f.c. tabs.,normobral,400mg,tabs
normocard 10mg 30 tab.,normocard,10mg,tab
normocard 2.5 mg 30 tab.,normocard,2.5mg,tab
normocard 5mg 30 tab.,normocard,5mg,tab
normocard 7.5mg 20 tab.,normocard,7.5mg,tab
normocard 7.5mg 30 tab.,normocard,7.5mg,tab
normolepsy 150mg 20 caps.,normolepsy,150mg,caps
normolepsy 75mg 20 caps.,normolepsy,75mg,caps
normolive 20 cap,normolive,0,cap
normonat 30 mg 7 tabs.,normonat,30mg,tabs
normotensil 2mg 7 f.c. tabs.,normotensil,2mg,tabs
norocarmena 0.02/3mg 28 f.c.tab,norocarmena,0.02/3mg,tab
norocarmena 0.03/3mg 21 f.c.tab,norocarmena,0.03/3mg,tab
noroxin 400mg 14 tab,noroxin,400mg,tab
norpregna 30 mg 2 tabs,norpregna,30mg,tabs
norpregna 5 mg 10 tabs.,norpregna,5mg,tabs
norprolac 75mcg 10 tab.,norprolac,75mcg,tab
norshadow cream 50 gm,norshadow,0,cream
nortens 5 mg 20 tab.,nortens,5mg,tab
norton 10 sachets,norton,0,sachets
norvapril 5/10mg 30 caps.,norvapril,5/10mg,caps
norvapril 5/20mg 30 caps.,norvapril,5/20mg,caps
norvasc 10 mg 10 tab.,norvasc,10mg,tab
norvasc 10mg 15 tab.,norvasc,10mg,tab
norvasc 5mg 30 tab.,norvasc,5mg,tab
noscaphen syrup 120 ml,noscaphen,0,syrup
noscapine 15mg/5ml 100ml syrup,noscapine,15mg/5ml,syrup
nosemys nasal spray 10 ml,nosemys,0,nasal spray
nospa 10 amp,nospa,0,amp
nospa 40mg 20 tab,nospa,40mg,tab
nospa 40mg/2ml 5 amp,nospa,40mg/2ml,amp
nosta age skin serum 30 ml,nosta age,0,skin serum
nostamine eye/nose drops 15 ml,nostamine,0,eye/nose drops
nostifix 0.5mg 2 tablets,nostifix,0.5mg,tablets
notar 60 mg cream,notar,60mg,cream
notriprox 0.77% topical cream 15 gm,notriprox,0.77%,cream
notussil 4mg/ml susp. 120ml,notussil,4mg/ml,susp
notussil 4mg/ml susp. 60ml,notussil,4mg/ml,susp
nourmix 200mg 12 cap,nourmix,200mg,cap
