original_name,drug_name,dose,form
cetal cold & flu 20 caplets,cetal cold & flu,0,caplets
cetal extra 20 tabs.,cetal extra,0,tabs
cetal sinus 20 caplets,cetal sinus,0,caplets
cetamol 120mg/5ml pediatric syrup 120 ml,cetamol pediatric,120mg/5ml,syrup
cetamol 500 mg 20 tabs.,cetamol,500 mg,tabs
cetaphed 20 tab,cetaphed,0,tab
cetapred 3.5 gm eye . oint,cetapred,3.5 gm,eye oint
cetazime 1 gm iv/im vial usp23,cetazime,1 gm,vial
cetazime 2 gm iv/im vial usp23,cetazime,2 gm,vial
cetazime 500 mg iv/im vial usp23,cetazime,500 mg,vial
cetiprin 100mg 50 tab,cetiprin,100mg,tab
cetirizine 1% oral dps. 15 ml,cetirizine,1%,oral dps
cetodai whitening cream 60 gm,cetodai whitening,0,cream
cetolight plus 60 tab,cetolight plus,0,tab
cetrak 10mg 20 tab,cetrak,10mg,tab
cetrak 1mg/ml syrup 120ml,cetrak,1mg/ml,syrup
cetrichew 10mg 20 chewable f.c. tabs.,cetrichew,10mg,chewable tabs
cetrichew 5mg 20 chewable f.c. tabs.,cetrichew,5mg,chewable tabs
cetridine 3% sol 125 ml,cetridine,3%,sol
cetridine fort solution 1 gal-t.,cetridine fort,0,solution
cetrimide 1% cream 20 gm,cetrimide,1%,cream
cetritin 10mg 10 tab.,cetritin,10mg,tab
cetritin 5mg/5ml syrup 120ml,cetritin,5mg/5ml,syrup
cetrocate 15 oil drops,cetrocate,0,oil drops
cetrodel 3% topical solution ( human use),cetrodel,3%,topical solution
cetrodel forte 15% solution,cetrodel forte,15%,solution
cetrotide 0.25mg 7 pd. for sol. for inj.,cetrotide,0.25mg,pd. for sol. for inj.
ceutismile cream 50 gm jar,ceutismile,0,cream
cevagine 3 amps. i.v.,cevagine,0,amps. i.v.
cevamine 500mg amp  5 ml,cevamine,500mg,amp
cevamol 12 eff. tab.,cevamol,0,eff. tab.
cevamol eff granules 12 sachets,cevamol eff,0,granules
cevandra syrup 100 ml,cevandra,0,syrup
cevarol 1000mg/5ml 3 amp. for i.v/i.m inj.,cevarol,1000mg/5ml,amp. for i.v/i.m inj.
cevarol 500mg 20 tab.,cevarol,500mg,tab
cevatron 500 mg  20 tabs.,cevatron,500 mg,tabs
cevilene 10 gm/100 ml oral drops 15 ml,cevilene,10 gm/100 ml,oral drops
cevilene 15ml drops,cevilene,0,drops
cevitil 1 gm 12 eff. tab.,cevitil,1 gm,eff. tab.
cezal 30 tablet,cezal,0,tablet
ch alpha 10 sachets,ch alpha,0,sachets
ch alpha plus 10 sachets,ch alpha plus,0,sachets
chamomate gel 200 ml,chamomate,0,gel
chamopect susp. 200 ml,chamopect,0,susp.
champix 0.5mg & 1 mg 24 f.c. tab.(starter pack),champix,0.5mg & 1 mg,tab
champix 1 mg 28 f.c.tablet,champix,1 mg,tablet
chamy female cleanser 250 ml,chamy female cleanser,0,cleanser
chancy 30 sublingual tabs.,chancy,0,sublingual tabs
char 500 mg 30 capsules,char,500 mg,capsules
charc pritto 30 capsule,charc pritto,0,capsule
