original_name,drug_name,dose,form
pres 10mg 30 tab.,Pres,10mg,tab
pres 20mg 30 tab.,Pres,20mg,tab
preseed cream 60 gm,Preseed,0,cream
preska top. cream 50 gm,Preska,0,cream
pressavein 75mg 20 f.c. tab.,Pressavein,75mg,tab
pressgoma 0.5% eye drops 5 ml,Pressgoma,0.5%,eye drops
presslight 10 mg 10 tab.,Presslight,10mg,tab
presslight 5 mg 10 tab.,Presslight,5mg,tab
pressothioval 160/25mg 14 f.c.tab.,Pressothioval,160/25mg,tab
pressval 160 mg 30 f.c. tab.,Pressval,160mg,tab
pressval plus 160/12.5mg 30 f.c. tab.,Pressval,160/12.5mg,tab
pretana cream 50 gm,Pretana,0,cream
pretoprazan 20 mg 14 f.c. tabs.,Pretoprazan,20mg,tab
prettier anti-dandruff shampoo 120 ml,Prettier Shampoo,0,shampoo
prettier emollient cream 60 gm,Prettier Cream,0,cream
prettier exfoliating gel 250ml,Prettier Gel,0,gel
prettier exfoliating soap 100 gm,Prettier Soap,0,0
prettier eye contour gel 35 gm,Prettier Gel,0,gel
prettier foaming gel 200ml,Prettier Gel,0,gel
prettier hair lotion for roots 120 ml,Prettier Lotion,0,lotion
prettier k cream 35 gm,Prettier K,0,cream
prettier plus emollient cream 60 gm,Prettier Cream,0,cream
prettier sun screen spf 50+ cream 60 gm,Prettier Cream,0,cream
prettier whitening cream 50 gm,Prettier Cream,0,cream
prevac 50 gm gel,Prevac,0,gel
prevaglip 5mg 30 tabs.,Prevaglip,5mg,tab
prevaglip plus 2.5/1000mg 30 tabs.,Prevaglip,2.5/1000mg,tab
prevaglip plus 2.5/500mg 30 tabs.,Prevaglip,2.5/500mg,tab
prevaglip plus 2.5/850 mg 30 tab,Prevaglip,2.5/850mg,tab
prevaxinal 2.5mg 10 f.c. tabs,Prevaxinal,2.5mg,tab
prevaxinal 2.5mg 30 f.c. tabs,Prevaxinal,2.5mg,tab
prevaxinal 5mg 10 f.c. tabs,Prevaxinal,5mg,tab
prevaxinal 5mg 30 f.c. tabs,Prevaxinal,5mg,tab
prevenar 13 - prefilled syringe for i.m. inj.,Prevenar 13,0,prefilled syringe
prevenausia 115 mg pd for sol. for i.v.inf.,Prevenausia,115mg,powder for solution
prevenausia 150 mg pd for sol. for i.v.inf.,Prevenausia,150mg,powder for solution
prevenvast 10mg 10 tab.,Prevenvast,10mg,tab
prevex care topical spray 60 ml,Prevex Care,0,spray
prevex topical spray 120 ml,Prevex,0,spray
prexal 10 mg 30 film,Prexal,10mg,film
prexal 5 mg 30 caplets,Prexal,5mg,cap
prexo soap 80 gm,Prexo Soap,0,0
prexo topical lotion 60 ml,Prexo Lotion,0,lotion
prianil c.r. 400mg 30 controlled rel. tab.,Prianil C.R.,400mg,tab
priant iron 30 pieces,Priant Iron,0,0
pridocaine cream 15 gm,Pridocaine,0,cream
pridocaine topical cream 30 gm,Pridocaine,0,cream
prilatop 0.5 mg 10 f.c. tabs.,Prilatop,0.5mg,tab
prilatop 1 mg 10 f.c. tabs.,Prilatop,1mg,tab
prilatop 2.5 mg 10 f.c. tabs.,Prilatop,2.5mg,tab
