original_name,drug_name,dose,form
panadol actifast 20 tab,panadol actifast,0,tab
panadol acute head cold 20 f.c.tabs.,panadol acute head cold,0,tabs
panadol advance 500 mg 48 tablets,panadol advance,500mg,tablets
panadol advance 500mg 24 tablets,panadol advance,500mg,tablets
panadol all in one 24tab,panadol all in one,0,tab
panadol baby infant 100ml,panadol baby infant,0,liquid
panadol cold & flu day 24 f.c. tabs,panadol cold & flu day,0,tabs
panadol cold & flu vapour release 10 sachets,panadol cold & flu vapour release,0,sachets
panadol extra 24 f.c. tab,panadol extra,0,tab
panadol extra 48 f.c. tabs.,panadol extra,0,tabs
panadol joint 18 er tabs. (n/a),panadol joint,0,er tabs
panadol joint 24 er tabs.,panadol joint,0,er tabs
panadol migraine 30 tabs,panadol migraine,0,tabs
panadol night 20 f.c. tabs,panadol night,0,tabs
panadol sinus relief pe 24 tablets,panadol sinus relief pe,0,tablets
panavidone 10% top. antiseptic soln. 200 ml,panavidone,10%,topical antiseptic solution
panavidone 10% vaginal douche 120 ml,panavidone,10%,vaginal douche
panavidone 7.5% surgical scrub soln.,panavidone,7.5%,surgical scrub solution
panavidone 7.5% surgical scrub soln. 200 ml,panavidone,7.5%,surgical scrub solution
panax diarrex 200mg/5ml oral 120ml susp.,panax diarrex,200mg/5ml,oral suspension
panax diarrex 200mg/5ml oral susp. 60 ml,panax diarrex,200mg/5ml,oral suspension
panax life 20 capsules,panax life,0,capsules
pancef 250mg/5ml vial for i.v./i.m. inj.,pancef,250mg/5ml,vial for i.v./i.m. injection
pancef 750 mg 1 vial,pancef,750mg,vial
pancef 750mg i.m/i.v.vial,pancef,750mg,i.m/i.v. vial
pancreat lotion,pancreat,0,lotion
pancreat shampoo 200ml,pancreat,0,shampoo
pancreat vials 10ml 4 vials,pancreat,0,vials
pancreatin 100 mg 20 cap,pancreatin,100mg,cap
pancuronium 4mg 2ml 100amp,pancuronium,4mg/2ml,ampoule
pancuronium 4mg/2ml 100 i.v. amp.,pancuronium,4mg/2ml,i.v. ampoule
pancuronium bromide 4mg/2ml i.v. amp,pancuronium bromide,4mg/2ml,i.v. ampoule
panda cream,panda,0,cream
pandermal oint. 15 gm,pandermal,0,ointment
pandermal topical cream 15 gm,pandermal,0,topical cream
pandrocear 1% topical cream 25 gm,pandrocear,1%,topical cream
pangestazol 40mg 14 tabs.,pangestazol,40mg,tabs
pangestazol 40mg 28 tabs.,pangestazol,40mg,tabs
pangiar cream 50 gm,pangiar,0,cream
panker shampoo & conditioner 200 ml,panker,0,shampoo & conditioner
panmist 15 gm gel,panmist,0,gel
panoven emollient cream 60 gm,panoven,0,emollient cream
panox 30 soft gelatin caps.,panox,0,soft gelatin capsules
panoxyl 5% gel 40 gm,panoxyl,5%,gel
pansol i.v solution 500 ml,pansol,0,i.v solution
pansol i.v. infusion. 500 ml,pansol,0,i.v. infusion
pansoral oral gel 15 gm,pansoral,0,oral gel
panspect eye /ear drops,panspect,0,eye/ear drops
pantazol 40mg 14 enteric coated tab.,pantazol,40mg,enteric coated tab
pantazol 40mg vial i.v.,pantazol,40mg,vial i.v.
