original_name,drug_name,dose,form
nailner nail fungus brush 5 ml,nailner nail fungus brush,5 ml,0
nailner nail fungus pen 4 ml,nailner nail fungus pen,4 ml,0
nala calcium syrup 120ml,nala calcium,120ml,syrup
nalbuphine 20mg/2ml 10 amp.,nalbuphine,20mg/2ml,amp
nalbuphine 20mg/ml i.m./i.v./s.c.amp.,nalbuphine,20mg/ml,amp
naleve 375 mg 10 enteric coated tab,naleve,375 mg,tab
naleve 375 mg 10 enteric coated tab.,naleve,375 mg,tab
nalfin 20mg/ml 10 amps.,nalfin,20mg/ml,amp
nalfosab 200mg 20 caps.,nalfosab,200mg,caps
nalfosab 300mg 10 caps.,nalfosab,300mg,caps
nalidixic 500 mg 20 tab,nalidixic,500 mg,tab
nalidram 500mg 20 tab.,nalidram,500mg,tab
nalpain 20mg/ml 5 amp.,nalpain,20mg/ml,amp
nalpain 20mg/ml 5 amps.,nalpain,20mg/ml,amp
nalufin 20mg/ml 5amps.,nalufin,20mg/ml,amp
nalukemi 10mg/ml 5 ampoules i.m./i.v,nalukemi,10mg/ml,amp
nalukemi 20mg/ml 5 amp. i.m./i.v.,nalukemi,20mg/ml,amp
namix iron 20 pieces,namix iron,0,0
nan 1 milk 400 gm,nan 1 milk,400 gm,0
nan 1 milk 800 gm,nan 1 milk,800 gm,0
nan 2 milk 400 gm,nan 2 milk,400 gm,0
nan 2 milk 800 gm,nan 2 milk,800 gm,0
nan 3 milk 400 gm,nan 3 milk,400 gm,0
nan 3 milk 800 gm,nan 3 milk,800 gm,0
nan comfort milk 380 gm,nan comfort milk,380 gm,0
nan lf milk 400 gm,nan lf milk,400 gm,0
nan optipro 1 milk powder 400 gm,nan optipro 1 milk,400 gm,powder
nan optipro 2 milk powder 400 gm,nan optipro 2 milk,400 gm,powder
nan optipro 3 milk powder 400 gm,nan optipro 3 milk,400 gm,powder
nan pre milk 400 gm,nan pre milk,400 gm,0
nanazoxid 100mg/5ml pd. for oral susp. 60 ml,nanazoxid,100mg/5ml,oral susp
nanazoxid 500mg 18 f.c. tabs.,nanazoxid,500mg,tab
nancydal 25mg 10 f.c. tabs,nancydal,25mg,tab
nandurabolin 25mg/ml oily soln. for i.m inj.,nandurabolin,25mg/ml,soln
nandurabolin 50mg/ml oily solution for i.m inj.,nandurabolin,50mg/ml,soln
nanis soap,nanis soap,0,0
nano age 28 ml,nano age,28 ml,0
nano age 28ml topical cream,nano age,28ml,topical cream
nano flex 50 gm gel,nano flex,50 gm,gel
nano pure 4.5 gm,nano pure,4.5 gm,0
nano repair 25 gm gel,nano repair,25 gm,gel
nano repair 50 gm gel,nano repair,50 gm,gel
nanobee 30 ml spray,nanobee,30 ml,spray
nanochest syrup 100ml,nanochest,100ml,syrup
nanodam nasal spray 30 ml,nanodam nasal,30 ml,spray
nanofreq 10 mg 20 f.c. tab.,nanofreq,10 mg,tab
nanofreq 5 mg 20 f.c. tab.,nanofreq,5 mg,tab
nanomel clarifying face gel 75 ml,nanomel clarifying face,75 ml,gel
nanova 10 sachets,nanova,0,sachets
napco d3 5000 i.u.30 tabs,napco d3,5000 i.u.,tab
