original_name,drug_name,dose,form
isoflurane-mottahedoon 100% inhaler 100 ml,isoflurane-mottahedoon,100%,inhaler
isoflurane-sedico 100% inhalation solution,isoflurane-sedico,100%,inhalation solution
isoflurane-up pharma 100% inh. soln. 120ml,isoflurane-up pharma,100%,inh. soln.
isogest 20 cap,isogest,0,cap
isoglobin syrup 120 ml,isoglobin,0,syrup
isoguard 1.25 mg/ dose sol,isoguard,1.25 mg/ dose,sol
isoket 0.1% amp for i.v. inf.,isoket,0.1%,amp
isoleuval 20 caps,isoleuval,0,caps
isolift cream 30ml,isolift,0,cream
isolift eye contour 15ml,isolift,0,eye contour
isoliss eye contour 15 ml,isoliss,0,eye contour
isoliss fluid 40 ml,isoliss,0,fluid
isomack retard 20mg 20 cap,isomack retard,20mg,cap
isomak retard 20mg 20 cap.,isomak retard,20mg,cap.
isomak retard 40mg 20 cap.,isomak retard,40mg,cap.
isomaxin 10ml eye/ear drops,isomaxin,0,eye/ear drops
isomaxin eye/ear drops 10 ml,isomaxin,0,eye/ear drops
isomil (1) 400g powder,isomil (1),0,powder
isomil (2) 400g powder,isomil (2),0,powder
isomil (similac soy) powder 352 gm,isomil (similac soy),0,powder
isomiphenicol 0.5% 10ml eye drops,isomiphenicol,0.5%,eye drops
isomiphenicol 0.5% eye drops 10 ml,isomiphenicol,0.5%,eye drops
isomodern 100% inhalation soln. 100 ml,isomodern,100%,inhalation soln.
isomoisty nasal spray 30 ml,isomoisty,0,nasal spray
isoniazid 0.6g/60ml dry powder for syrup 60ml,isoniazid,0.6g/60ml,dry powder for syrup
isoprenalin hydrochloride 0.2 mg,isoprenalin hydrochloride,0.2 mg,0
isoprinosine 500mg 8 tab.,isoprinosine,500mg,tab.
isoprinosine 60ml syrup,isoprinosine,0,syrup
isoproternol hydrochloride 0.2mg/ml amp. usp24,isoproternol hydrochloride,0.2mg/ml,amp.
isopt eye drops 5 ml,isopt,0,eye drops
isoptin 5mg/2ml 5 i.v. amp.,isoptin,5mg/2ml,i.v. amp.
isoptin 80mg 30 tab,isoptin,80mg,tab
isoptin retard 240mg 20 f.c.tab.,isoptin retard,240mg,tab.
isoptin retard 240mg 30 f.c.tab.,isoptin retard,240mg,tab.
isopto atropine 1% eye drops 5 ml,isopto atropine,1%,eye drops
isopto carpine 1% eye drops 15 ml,isopto carpine,1%,eye drops
isopto carpine 2% eye drops 15 ml,isopto carpine,2%,eye drops
isopto cetamide 150mg/ml eye drops 15 ml,isopto cetamide,150mg/ml,eye drops
isopto cetapred eye drops 5 ml,isopto cetapred,0,eye drops
isopto maxidex 0.1% eye drops 5 ml,isopto maxidex,0.1%,eye drops
isopto maxitrol eye drops 5 ml,isopto maxitrol,0,eye drops
isopto statrol eye/ear drops 5 ml,isopto statrol,0,eye/ear drops
isopto sterofrin eye drops 5 ml,isopto sterofrin,0,eye drops
isoptofenicol 0.5% eye drops 15 ml,isoptofenicol,0.5%,eye drops
isoptofrin 0.12% eye drops 15 ml,isoptofrin,0.12%,eye drops
isorbid 5mg 100 sublingual tab.,isorbid,5mg,sublingual tab.
isorbid- 5 mg -100 tab,isorbid,5 mg,tab
isordil- 10 mg-100 tab,isordil,10 mg,tab
isordil- 30 mg- 100 tab,isordil,30 mg,tab
isordil- 5 mg- 100 tab,isordil,5 mg,tab
