original_name,drug_name,dose,form
innofer 10 sachets,innofer,0,sachets
innogen cream 100gm,innogen,100gm,cream
innogen kids shampoo & shower 200ml,innogen kids shampoo & shower,200ml,0
innohep anti-xa 10.000 i.u./ml 10 vial(n/a),innohep anti-xa,10000 i.u./ml,vial
innohep anti-xa 10000 i.u./0.5ml (0.5ml)*2 prefilled syringe,innohep anti-xa,10000 i.u./0.5ml,prefilled syringe
innohep anti-xa 10000 i.u./0.5ml (0.7ml)* 2 prefilled syringe,innohep anti-xa,10000 i.u./0.5ml,prefilled syringe
innohep anti-xa 10000 i.u./0.5ml (0.9ml)*2 prefilled syringe,innohep anti-xa,10000 i.u./0.5ml,prefilled syringe
innohep anti-xa 20.000 i.u./ml 10 vial(n/a),innohep anti-xa,20000 i.u./ml,vial
innohep anti-xa 3500 i.u. / 0.35ml 10 prefilled syringe,innohep anti-xa,3500 i.u. / 0.35ml,prefilled syringe
innohep anti-xa 4500 i.u./0.45 ml 10 prefilled syringe,innohep anti-xa,4500 i.u./0.45 ml,prefilled syringe
innovagar drops 15 ml,innovagar,15 ml,drops
innovifen 400 mg 20 f.c. tabs.,innovifen,400 mg,tabs
inofolic 30 caps.,inofolic,0,caps
inosage gel 60 gm,inosage,60 gm,gel
inrest massage gel 50 gm,inrest massage,50 gm,gel
insect bite gel 20 gm,insect bite,20 gm,gel
inspago 25 mg 14 f.c.tabs,inspago,25 mg,tabs
inspago 25 mg tab,inspago,25 mg,tab
instamax panthenol cream 50 gm,instamax panthenol,50 gm,cream
instant ice spray 200 ml,instant ice,200 ml,spray
instant ice spray 400 ml,instant ice,400 ml,spray
instant nutrition 10 sachets 22 gm,instant nutrition,22 gm,sachets
instant nutrition 22gm 10 sachets,instant nutrition,22gm,sachets
instantized bcaa 5000 powder 380 gm,instantized bcaa 5000,380 gm,powder
instantized bcaa 5000 powder unflavored 345 gm,instantized bcaa 5000 unflavored,345 gm,powder
instolab 20 caps.,instolab,0,caps
insulatard hm 100i.u./ml 10 ml vial,insulatard hm,100i.u./ml,vial
insulatard hm 100i.u./ml 5*3ml penfills,insulatard hm,100i.u./ml,penfills
insulin h bio nph 100i.u.vial,insulin h bio nph,100i.u.,vial
insulin h bio r 100i.u. vial,insulin h bio r,100i.u.,vial
insulin h mix 70/30 100 i.u vial,insulin h mix 70/30,100 i.u,vial
insulinagypt 70/30 100 i.u. 5 cartridge,insulinagypt 70/30,100 i.u.,cartridge
insulinagypt 70/30 100 i.u./ml (10ml) vial,insulinagypt 70/30,100 i.u./ml,vial
insulinagypt 70/30 100 i.u./ml (4ml) vial,insulinagypt 70/30,100 i.u./ml,vial
insulinagypt n 100 i.u./ml (10ml) vial,insulinagypt n,100 i.u./ml,vial
insulinagypt n 100 i.u./ml (4ml) vial,insulinagypt n,100 i.u./ml,vial
insulinagypt r 100 i.u./ml 10ml vial,insulinagypt r,100 i.u./ml,vial
insulinagypt r 100 i.u./ml 4ml vial,insulinagypt r,100 i.u./ml,vial
insuman basal 100 i.u./ml 10ml vial,insuman basal,100 i.u./ml,vial
insuman basal 100 i.u./ml 5*3ml penfills,insuman basal,100 i.u./ml,penfills
insuman comb 30 100 i.u./ml 10ml vial,insuman comb 30,100 i.u./ml,vial
insuman comb 30 100 i.u./ml 5*3ml penfills,insuman comb 30,100 i.u./ml,penfills
insuman rapid 100 i.u./ml 10ml vial,insuman rapid,100 i.u./ml,vial
insuman rapid 100 i.u./ml 5*3ml penfills,insuman rapid,100 i.u./ml,penfills
insunil h nph 100iu/ml vial.,insunil h nph,100iu/ml,vial
insunil h nph 100iu/ml vila,insunil h nph,100iu/ml,vila
insuven 300 mg 30 cap,insuven,300 mg,cap
intal - 5- 112 inhelar aerosol,intal,112 mg,aerosol
intal nebuliser solution 48 ampoules of 2ml,intal,2ml,nebuliser solution
intal nebuliser. 2ml- sol,intal,2ml,nebuliser sol
