original_name,drug_name,dose,form
zithrodose 100mg/5ml susp. 15 ml,zithrodose,100mg/5ml,susp
zithrodose 100mg/5ml susp. 30 ml,zithrodose,100mg/5ml,susp
zithrodose 100mg/5ml susp. 45 ml,zithrodose,100mg/5ml,susp
zithrodose 100mg/5ml susp. 60 ml,zithrodose,100mg/5ml,susp
zithrodose 2gm/60ml pd. for oral susp,zithrodose,2gm/60ml,susp
zithrodose 500mg 5 capsules,zithrodose,500mg,capsules
zithrokan 100mg/5ml pd. for oral susp. 15 ml,zithrokan,100mg/5ml,susp
zithrokan 200mg/5ml pd. for oral susp. 15 ml,zithrokan,200mg/5ml,susp
zithrokan 500mg 3 cap,zithrokan,500mg,cap
zithromax 1200mg/30ml (200mg/5ml) susp.,zithromax,1200mg/30ml,susp
zithromax 200mg/5ml pd for susp. 15 ml,zithromax,200mg/5ml,susp
zithromax 250mg 6 cap,zithromax,250mg,cap
zithromax 500 mg 3 f.c.tabs.,zithromax,500mg,tabs
zithromax 500mg vial,zithromax,500mg,vial
zithromax 600mg/15ml (200mg/5ml) susp.,zithromax,600mg/15ml,susp
zithromax 900mg/22.5ml (200mg/5ml) susp.,zithromax,900mg/22.5ml,susp
zithrophate 200mg/5ml susp. 15ml,zithrophate,200mg/5ml,susp
zithropro 500 mg 3 caps.,zithropro,500mg,caps
zitless gel 50 gm,zitless,50gm,gel
zitoxanal 50 mg 30 caps.,zitoxanal,50mg,caps
zma 90 veg. caps. (now),zma,0,veg. caps
zma fuel 30 cap,zma fuel,0,cap
zma fuel 90 cap,zma fuel,0,cap
zma- hp ( eas ) 240 cap,zma- hp ( eas ),0,cap
zmax 2g oral susp,zmax,2g,oral susp
zmaxe 2 gm e.r. 1 bottle susp.,zmaxe,2gm,susp
zocef 125mg/5ml susp. 60ml,zocef,125mg/5ml,susp
zocillin 4.5 gm pd. for i.v. vial,zocillin,4.5gm,vial
zocor 10 mg 7 f.c. tab.,zocor,10mg,tab
zocor 20 mg 7 tab.,zocor,20mg,tab
zocor 40mg 14 tab.,zocor,40mg,tab
zocozet 10/10mg 14 f.c. tab.,zocozet,10/10mg,tab
zocozet 10/20mg 14 f.c. tab.,zocozet,10/20mg,tab
zodiac 30 caps,zodiac,0,caps
zodiacal light 50g skin cream,zodiacal light,50g,skin cream
zodium 10mg 10 f.c. tab,zodium,10mg,tab
zofatrone 4 mg 5 orodispersible films,zofatrone,4mg,films
zofatrone 4mg/2ml 3 amp. for i.v/i.m inj.,zofatrone,4mg/2ml,amp
zofatrone 8mg/4ml 3 amp. for i.v/i.m inj.,zofatrone,8mg/4ml,amp
zofran 4mg/2ml 10 amp. for i.v/i.m inj,zofran,4mg/2ml,amp
zofran 4mg/2ml 5 amp. for i.v/i.m inj,zofran,4mg/2ml,amp
zofran 8mg 10 tab,zofran,8mg,tab
zofran 8mg/4ml 5 amp. for i.v./i.m. inj,zofran,8mg/4ml,amp
zofran 8mg/4ml 8 amp. for i.v./i.m. inj,zofran,8mg/4ml,amp
zoladex 3.6mg prefilled syringe,zoladex,3.6mg,prefilled syringe
zoladex la 10.8mg pref. syringe,zoladex la,10.8mg,pref. syringe
zolam 0.25 mg 10 tabs.,zolam,0.25mg,tabs
zolam 0.25mg 30 tab.,zolam,0.25mg,tab
zolam 0.5mg 10 tab.,zolam,0.5mg,tab
zolam 0.5mg 30 tab.,zolam,0.5mg,tab
