original_name,drug_name,dose,form
thromoxiban 15 mg 10 tabs.,thromoxiban,15 mg,tabs
thromoxiban 20 mg 10 tabs.,thromoxiban,20 mg,tabs
thymawash mouth wash 100 ml,thymawash,100 ml,mouth wash
thyme zed 100ml syrup,thyme zed,100ml,syrup
thymorayzen mouth spray50 ml,thymorayzen,50 ml,mouth spray
thymotal oral drops 30 ml,thymotal,30 ml,oral drops
thymotal plus syrup 100 ml,thymotal plus,100 ml,syrup
thymotal syrup 100 ml,thymotal,100 ml,syrup
thymy syrup 120 ml,thymy,120 ml,syrup
thymy with lemon & honey 12 pastille,thymy with lemon & honey,0,pastille
thymy with lemon & honey 120 ml syrup,thymy with lemon & honey,120 ml,syrup
thyrocarbin 5 mg 100 f.c. tabs.,thyrocarbin,5 mg,tabs
thyrocarbin 5 mg 50 f.c. tabs.,thyrocarbin,5 mg,tabs
thyrocil 50mg 30 tab.,thyrocil,50mg,tab
thyroxine 100mcg 100 tab.,thyroxine,100mcg,tab
thyroxine 50mcg 100 tab.,thyroxine,50mcg,tab
tia cream 120 ml,tia,120 ml,cream
tia-do hair conditioner 250 ml,tia-do,250 ml,hair conditioner
tiapair 20 tabs,tiapair,0,tabs
tiapridal 100mg 20 tab.,tiapridal,100mg,tab
tiapride-clavita pharma 137.9 mg/ml syrup 30 ml,tiapride-clavita pharma,137.9 mg/ml,syrup
tiapro lactoferrin 10 sachets,tiapro lactoferrin,0,sachets
tibazolax s.r 0.5mg 50 tab.,tibazolax s.r,0.5mg,tab
tibazolax sr 1 mg 50 tab.,tibazolax sr,1 mg,tab
tibezole 125mg 10 tab.,tibezole,125mg,tab
tibezole 500mg 10 f.c.tab.,tibezole,500mg,tab
tibezole 500mg 3 f.c.tab.,tibezole,500mg,tab
tibezole 500mg 5 vaginal supp.,tibezole,500mg,vaginal supp.
tibolex 40 mg 20 tabs,tibolex,40 mg,tabs
tibolian 2.5mg 28 tab,tibolian,2.5mg,tab
tibolone 2.5mg 30 tab,tibolone,2.5mg,tab
tibonted gel 60 gm,tibonted,60 gm,gel
ticaloguard 90 mg 30 f.c. tabs.,ticaloguard,90 mg,tabs
ticanase 0.05% nasal spray 12 gm,ticanase,0.05%,nasal spray
ticanase plus 125/50 mcg nasal spray 15 ml,ticanase plus,125/50 mcg,nasal spray
ticlid 100 mg 5 supp.,ticlid,100 mg,supp.
ticlid 250 mg 20 tab,ticlid,250 mg,tab
ticlid 5% cream 20 gm,ticlid,5%,cream
ticlopide 250mg,ticlopide,250mg,0
ticlopide 250mg 10 f.c. tab.,ticlopide,250mg,tab
ticlopidine 250mg 10 f.c.tab.,ticlopidine,250mg,tab
ticodeva 100mg 10sachets,ticodeva,100mg,sachets
tienam 500/500 mg vial for i.v. inf.,tienam,500/500 mg,vial
tigaglor 400mg 28 tablets,tigaglor,400mg,tablets
tigepharco 50mg vial,tigepharco,50mg,vial
tiger gel 100 ml,tiger,100 ml,gel
tiger king cap,tiger king,0,cap
tiger plaster,tiger,0,plaster
tiger plaster new,tiger plaster new,0,plaster
tiger porous plaster 50 patches,tiger porous plaster,0,patches
