original_name,drug_name,dose,form
pharmaceris t-sebostatic day anti-acne normalizing face cream spf20 50 ml,pharmaceris t-sebostatic day anti-acne normalizing face cream spf20,50 ml,cream
pharmaceris w-anti-dark circles corrective eye cream opti-albucin 15 ml,pharmaceris w-anti-dark circles corrective eye cream opti-albucin,15 ml,cream
pharmaceris w-radiance boost duoaction whitening serum albucin-mela 30 ml,pharmaceris w-radiance boost duoaction whitening serum albucin-mela,30 ml,serum
pharmaceris w-whitening active concentrate 5% vit c albucin-c 30 ml,pharmaceris w-whitening active concentrate 5% vit c albucin-c,30 ml,concentrate
pharmaceris w-whitening clear toner puri-albucin ii 200 ml,pharmaceris w-whitening clear toner puri-albucin ii,200 ml,toner
pharmaceris w-whitening essence correcting brown marks albucin-pp 3*4ml,pharmaceris w-whitening essence correcting brown marks albucin-pp,3*4ml,essence
pharmaceris w-whitening foam eye and face cleansing puri-albucin i 150 ml,pharmaceris w-whitening foam eye and face cleansing puri-albucin i,150 ml,foam
pharmaceris w-whitening intensive skin lightening night cream albucin-intensive 30 ml,pharmaceris w-whitening intensive skin lightening night cream albucin-intensive,30 ml,cream
pharmaceris w-whitening serum albucin-mela 30 ml,pharmaceris w-whitening serum albucin-mela,30 ml,serum
pharmaceris w-whitening triple action day cream spf 50 albucin 30 ml,pharmaceris w-whitening triple action day cream spf 50 albucin,30 ml,cream
pharmadye 10mg/0.5ml eye drops 10 sdu,pharmadye,10mg/0.5ml,eye drops
pharmagatin 0.3% eye drops 5 ml,pharmagatin,0.3%,eye drops
pharmakon deep freeze gel 125 gm,pharmakon deep freeze,125 gm,gel
pharmakon deep freeze gel 25 sachets,pharmakon deep freeze,25 sachets,gel
pharmakon deep freeze gel 60 gm,pharmakon deep freeze,60 gm,gel
pharmakon deep freeze spray 125 ml,pharmakon deep freeze,125 ml,spray
pharmapress 0.2% eye drops 5 mll,pharmapress,0.2%,eye drops
pharmastin 0.05% eye dps. 5 ml,pharmastin,0.05%,eye dps.
pharmatears 0.5% eye drops 15 ml,pharmatears,0.5%,eye drops
pharmatimogan ophth. soln. 5 ml,pharmatimogan,5 ml,ophth. soln.
pharmaton 20 caps.,pharmaton,20 caps.,caps.
pharmaton kiddi syrup 80 ml,pharmaton kiddi,80 ml,syrup
pharmaton kiddi syrup 80 ml (n/a),pharmaton kiddi,80 ml,syrup
pharmatropil 1gm/5ml 6 amp. for i.v /i.m inj.,pharmatropil,1gm/5ml,amp.
pharmix anti-bacterial body wash spray 100 ml,pharmix anti-bacterial body wash,100 ml,spray
pharmix anti-bacterial hand cleansing gel 100 gm,pharmix anti-bacterial hand cleansing,100 gm,gel
pharmula agar 30ml drops,pharmula agar,30ml,drops
pharocal plus 30 tablets,pharocal plus,30 tablets,tablets
pharocola 60 eff. granules sachets,pharocola,60 sachets,eff. granules
pharocola eff. gr. 6 sachets,pharocola,6 sachets,eff. gr.
pharofen 100mg 5 rectal supp.,pharofen,100mg,rectal supp.
pharofen 75mg 4 amp.,pharofen,75mg,amp.
pharofruit eff. gr. 6 sachets,pharofruit,6 sachets,eff. gr.
pharofruit eff. gr. 60 sachets,pharofruit,60 sachets,eff. gr.
pharogentone ear drops 5 ml,pharogentone,5 ml,ear drops
pharotita 120 ml syrup,pharotita,120 ml,syrup
pharotoin 50mg 10 caps.,pharotoin,50mg,caps.
pharovit iron syrup 100ml,pharovit iron,100ml,syrup
pharovit minerals 10 caps.,pharovit minerals,10 caps.,caps.
pharovit syrup 100ml,pharovit,100ml,syrup
pharysol oral spray 30 ml,pharysol,30 ml,oral spray
phedra cream 120 gm,phedra,120 gm,cream
phenadone syrup 100 ml,phenadone,100 ml,syrup
phenadone syrup 125 ml,phenadone,125 ml,syrup
phenamide-p eye drops 5 ml,phenamide-p,5 ml,eye drops
phenobarbital 100 mg 20 tab.,phenobarbital,100 mg,tab.
phenobarbital 30 mg 20 tab.,phenobarbital,30 mg,tab.
phenobarbitone 60 mg 20 tab.,phenobarbitone,60 mg,tab.
phenocramine mouth wash,phenocramine,0,mouth wash
phentolept 250mg/5ml 5 amp. for i.m. & slow i.v.,phentolept,250mg/5ml,amp.
