original_name,drug_name,dose,form
protozole 500 mg 12 f.c. tabs.,protozole,500 mg,tabs
protron powder 10 sachets,protron,0,powder
provan 100 mg 30 sachets,provan,100 mg,sachets
provan 100mg 14 sachets,provan,100mg,sachets
provera 5mg 24 tab.,provera,5mg,tab
provimest 25 mg 20 tab.,provimest,25 mg,tab
provimist 25 mg 20 tab.,provimist,25 mg,tab
proviron 25 mg 20 tabs.,proviron,25 mg,tabs
provisc 10mg/ml (0.55ml) intra-ocular pref. syringe,provisc,10mg/ml,intra-ocular pref. syringe
provisc 10mg/ml (0.85ml) intra-ocular pref syringe,provisc,10mg/ml,intra-ocular pref syringe
provit paediatric syrup 100 ml,provit paediatric,0,syrup
proxeed plus 30 sachet,proxeed plus,0,sachet
proxeed women 30 sachet,proxeed women,0,sachet
proxera shower cream 300 ml,proxera shower,0,cream
proxerex 30 sachet,proxerex,0,sachet
proximol 0.4mg 40 tab,proximol,0.4mg,tab
proximol compound eff. granules 60 gm,proximol compound,0,eff. granules
proyan 50 gm cream,proyan,0,cream
proyan 75 gm soap,proyan,0,soap
prozac 20mg 14 caps.,prozac,20mg,caps
prucasoft 1mg 14 f.c. tablets,prucasoft,1mg,tablets
prucasoft 2mg 14 f.c. tab,prucasoft,2mg,tab
pseudozin s.r. 10 caps,pseudozin s.r.,0,caps
psoranol 100mg/100gm cream 20 gm,psoranol,100mg/100gm,cream
psorin 10 mg 10 caps.,psorin,10 mg,caps
psorin 25mg 10 caps.,psorin,25mg,caps
psoritop 0.005% topical cream 20 gm,psoritop,0.005%,topical cream
psoritop plus topical oint. 20 gm,psoritop plus,0,topical oint
psoritreata oint. 30 gm,psoritreata,0,oint
psychodal 1 mg 10 oral dis. tab.,psychodal,1 mg,oral dis. tab
psychodal 1mg 30 f.c. tab.,psychodal,1mg,tab
psychodal 1mg/ml syrup 30ml,psychodal,1mg/ml,syrup
psychodal 2 mg 10 oral dis.tab.,psychodal,2 mg,oral dis.tab
psychodal 2mg 30 f.c.tab.,psychodal,2mg,tab
psychodal 3mg 30 f.c.tab.,psychodal,3mg,tab
psychodal 4mg 30 f.c. tab.,psychodal,4mg,tab
psycholanz 12/25 mg 30 caps.,psycholanz,12/25 mg,caps
psycholanz 12/50 mg 30 caps.,psycholanz,12/50 mg,caps
psycholanz 3/25 mg 30 caps.,psycholanz,3/25 mg,caps
psycholanz 6/25 mg 30 capsules,psycholanz,6/25 mg,capsules
psycholanz 6/50 mg 30 caps.,psycholanz,6/50 mg,caps
psychopram 10 mg 30 f.c. tabs.,psychopram,10 mg,tabs
psychopram 20 mg 20 f.c. tabs.,psychopram,20 mg,tabs
psychoton dragee 0.12 %,psychoton,0.12 %,dragee
psyllium husk 500 mg 200 veg. caps. (now),psyllium husk,500 mg,veg. caps
psyllose 10 sachets,psyllose,0,sachets
psyquel 200mg 10 scored f.c tab.,psyquel,200mg,scored tab
psyquel 25mg 10 f.c.tab.,psyquel,25mg,tab
puclean mouth wash 120 ml,puclean,0,mouth wash
pukka cream 40 gm,pukka,0,cream
