original_name,drug_name,dose,form
congestal day 10 tabs.(n/a),congestal day,0,tabs
congestal syrup 120 ml,congestal,0,syrup
conida 4mg 30 tab.,conida,4mg,tab
conil 10 sachet,conil,0,sachet
conistova 1 mg 14 f.c.tabs.,conistova,1 mg,tabs
conistova 1mg 28 tablets,conistova,1mg,tablets
conistova 2 mg 14 f.c.tabs.,conistova,2 mg,tabs
conistova 2 mg 28 f.c.tabs.,conistova,2 mg,tabs
conix 120ml syrup,conix,0,syrup
conix 15ml oral drops,conix,0,oral drops
conju 10 sachets,conju,0,sachets
conjunctin 10 ml sol,conjunctin,0,sol
conjyclear 0.1% eye drops 5 ml,conjyclear,0.1%,eye drops
conjyclear forte 0.2% eye drops 30 x 0.4 ml sdu,conjyclear forte,0.2%,eye drops
conjyclear forte 0.2% eye drops 5 ml,conjyclear forte,0.2%,eye drops
conmala drops 10 ml,conmala,0,drops
connubial drops for ladies,connubial,0,drops
constacodyl 5 mg 10 enteric coated tab.,constacodyl,5 mg,tab
constinon 2mg 7 tabs,constinon,2mg,tabs
constipride 1 mg 28 f.c. tabs.,constipride,1 mg,tabs
constipride 2 mg 28 f.c. tabs.,constipride,2 mg,tabs
consumed pain relief 1 patch,consumed pain relief,0,patch
consumed self-heating box (2 patches),consumed self-heating box,0,patch
conta-flu 20 tab.,conta-flu,0,tab
contac - 12 - 240 cap,contac - 12,0,cap
contac-12 8 cap * 30 strips,contac-12,0,cap
contacid contact lens solution 120 ml,contacid contact lens,0,solution
contacid contact lens solution 250 ml,contacid contact lens,0,solution
contafever n 200mg/5ml susp. 120ml,contafever n,200mg/5ml,susp.
contajel oral gel 15 gm,contajel,0,oral gel
contalice 0.2% topical lotion 100 ml,contalice,0.2%,topical lotion
contento hair shampoo 120 ml,contento hair,0,shampoo
contimax 100mg/100ml 120ml syrup,contimax,100mg/100ml,syrup
contorno lightening eye cream 20 ml,contorno lightening eye,0,cream
contra antidandruff shampoo 150 ml,contra antidandruff,0,shampoo
contra medicated conditioner 200 ml,contra medicated,0,conditioner
contractubex 20 gm gel imported,contractubex,0,gel
contractubex 21 overnight intensive patches,contractubex,0,patches
contractubex 50 gm gel imported,contractubex,0,gel
contractubex top. gel 20 gm,contractubex,0,gel
contrahistadin 20mg 20 tabs.,contrahistadin,20mg,tabs.
contrahistadin 20mg 30 tabs.,contrahistadin,20mg,tabs.
contramal 100mg supp.,contramal,100mg,supp.
contramal 100mg/ml oral drops 10 ml,contramal,100mg/ml,oral drops
contramal 150mg s.r. 10 tab.,contramal,150mg,tab.
contramal 200mg s.r. 10 tab,contramal,200mg,tab
contramal 50mg 20 caps.,contramal,50mg,caps.
contraplan ii 0.75 mg 4 caps.,contraplan ii,0.75 mg,caps.
contraseed 100mg 12 vag.ovule,contraseed,100mg,vag.ovule
contrastroke 75mg 30 tabs.,contrastroke,75mg,tabs.
