original_name,drug_name,dose,form
em-ex 1mg/ml 3 amps.,em-ex,1mg/ml,amp
em-ex 3mg/3ml 1 amp,em-ex,3mg/3ml,amp
ema herbal 30 gm,ema herbal,30gm,0
ema itopride 50 mg 30 tab,ema itopride,50mg,tab
ema max cream 100 gm,ema max,0,cream
emacardin 450 mg 20 caps.,emacardin,450mg,capsule
emadine 0.05% eye drops,emadine,0.05%,eye drops
emagen 10sachets,emagen,0,sachet
emairox 10 sachets,emairox,0,sachet
emalon 15 sachet,emalon,0,sachet
emance facial cleanser 220ml,emance facial,0,cleanser
emance hair ampoules 5 ampoules 10ml,emance hair,0,amp
emance hair cream 200 gm,emance hair,0,cream
emance hair lotion 120 ml,emance hair,0,lotion
emance whitening serum 30ml,emance whitening,0,serum
emanox moisturizing cream 50 gm,emanox moisturizing,0,cream
ematon syrup 120 ml,ematon,0,syrup
emax massage cream 50 gm,emax massage,0,cream
emazad cream 100 gm,emazad,0,cream
embanodex 0.5mg/ml syrup 100 ml,embanodex,0.5mg/ml,syrup
embanodex 5mg 20 orally disintegrating tabs.,embanodex,5mg,orally disintegrating tab
emedrotec 3mg 10tab,emedrotec,3mg,tab
emedrotec 3mg 20 buccal bioadhesive tab.,emedrotec,3mg,buccal bioadhesive tab
emedrotec 3mg 20tab,emedrotec,3mg,tab
emegrand 0.075mg/1.5ml vial for i.v.,emegrand,0.075mg/1.5ml,vial
emegrand 0.25mg/5ml vial for i.v.,emegrand,0.25mg/5ml,vial
emend 125mg 1 capsule + 80mg 2 caps.,emend,125mg,capsule
emend 150mg pd for sol. for i.v.inf.(n/a),emend,150mg,powder for solution
emepitant 80 mg 5 caps.,emepitant,80mg,capsule
emeral 20 tab. (n/a),emeral,0,tab
emeral 5 adult supp. (n/a),emeral,0,supp
emeral 5 paed. supp. (n/a),emeral,0,supp
emerest 4mg/2ml 2 amp.,emerest,4mg/2ml,amp
emerest 4mg/2ml 5 ampoules,emerest,4mg/2ml,amp
emerest 8 mg 10 fast melt tabs.,emerest,8mg,fast melt tab
emerest 8mg/4ml 3 ampoules,emerest,8mg/4ml,amp
emerita vag.douche 250 ml,emerita vag.,0,douche
emetine hcl 30 mg,emetine hcl,30mg,0
emetovoid 1 mg 10 f.c. tabs,emetovoid,1mg,tab
emetovoid 1mg/ml i.v. amp.,emetovoid,1mg/ml,amp
emetrex 20 tab.,emetrex,0,tab
emetrex-n 37.55mg/ml 3 i.m./i.v. amp.,emetrex-n,37.55mg/ml,amp
emezine 25/50mg 10tab,emezine,25/50mg,tab
emezine 25/50mg 20 tab.,emezine,25/50mg,tab
emezine 25/50mg 20tab,emezine,25/50mg,tab
emezine b6 30/62.5mg 6 supp.,emezine b6,30/62.5mg,supp
emezine b6 5 supp,emezine b6,0,supp
emgality 120mg/ml s.c. prefilled pen,emgality,120mg/ml,prefilled pen
emicaneurin 3 amp. for i.m. inj.,emicaneurin,0,amp
emicobal 1mg/ml 2 amp. for i.m. inj.,emicobal,1mg/ml,amp
