original_name,drug_name,dose,form
mavi feminine wash,mavi feminine wash,0,wash
mavilor 10mg 30 tab.,mavilor,10mg,tab
mavilor 2.5 mg 30 tab.,mavilor,2.5 mg,tab
mavilor 5mg 30 tab.,mavilor,5mg,tab
mavilor plus 5/12.5 mg 30 tabs.,mavilor plus,5/12.5 mg,tabs
mavilor plus 5/25 mg 30 tabs.,mavilor plus,5/25 mg,tabs
mavixa gel 5gm 20 sachets,mavixa,5gm,gel
max dermo 100 gm,max dermo,0,0
max hylocare cream,max hylocare,0,cream
max milk 24 tabs.,max milk,0,tabs
max p soap 100 gm,max p,0,soap
max vit 20 caps.,max vit,0,caps
max-b cream 50 gm,max-b,0,cream
max-pro topical lotion 120 ml,max-pro,0,topical lotion
max-proof cream 50 gm,max-proof,0,cream
maxa-flox 3mg/ml eye drops 5 ml,maxa-flox,3mg/ml,eye drops
maxa-flox 400mg 10 f.c.tab.,maxa-flox,400mg,tab
maxa-flox 400mg f.c.tab.,maxa-flox,400mg,tab
maxa-flox sterile eye drops,maxa-flox,0,eye drops
maxamika 1000mg/4ml i.m./i.v. vial,maxamika,1000mg/4ml,vial
maxamika 100mg/2ml i.m./i.v. vial,maxamika,100mg/2ml,vial
maxamika 250mg/ml i.m./i.v. vial,maxamika,250mg/ml,vial
maxamika 500mg/2ml i.m./i.v. vial,maxamika,500mg/2ml,vial
maxanagen hair lotion,maxanagen,0,hair lotion
maxanagen shampoo,maxanagen,0,shampoo
maxdinir 125mg/5ml 60ml susp,maxdinir,125mg/5ml,susp
maxdinir 250mg/5ml 60 ml susp,maxdinir,250mg/5ml,susp
maxdinir 300mg 10 caps.,maxdinir,300mg,caps
maxfan 10 sachets,maxfan,0,sachets
maxflex care cream 100 gm,maxflex care,0,cream
maxfol 24 pieces,maxfol,0,pieces
maxi care cream 75 gm,maxi care,0,cream
maxi hair oil 125 ml,maxi hair,0,oil
maxi soins cream 50 gm,maxi soins,0,cream
maxi-mum 10 sachets,maxi-mum,0,sachets
maxibio b-complex 30 tab,maxibio b-complex,0,tab
maxibiotic 2 gm vial for i.m./i.v. inj.,maxibiotic,2 gm,vial
maxical 30 tabs,maxical,0,tabs
maxical d suspension 120 ml,maxical d,0,suspension
maxical plus 30 tabs.,maxical plus,0,tabs
maxie cream 50 gm,maxie,0,cream
maxilac 30 tab,maxilac,0,tab
maxilase 200 ceip unit/ml syrup 100ml,maxilase,200 ceip unit/ml,syrup
maxilase 3000 ceip unit 20 tabs.,maxilase,3000 ceip unit,tabs
maximodim 1 gm vial i.m./i.v.,maximodim,1 gm,vial
maximodim 500 mg vial i.m./i.v.,maximodim,500 mg,vial
maxipan 30 f.c. tab.,maxipan,0,tab
maxipan 6 supp,maxipan,0,supp
maxipime 1gm vial,maxipime,1gm,vial
maxipime 2gm vial,maxipime,2gm,vial
