original_name,drug_name,dose,form
sina seas 20 caps.,sina seas,0,caps
sina seas digestion 20 caps.,sina seas digestion,0,caps
sinadry syrup 120 ml,sinadry,120 ml,syrup
sinagest 20 cap,sinagest,0,cap
sinagra 100 mg,sinagra,100 mg,0
sinagra gold 100 mg,sinagra gold,100 mg,0
sinaseas cap,sinaseas,0,cap
sinawet syrup 120 ml,sinawet,120 ml,syrup
sine up 20 tab.,sine up,0,tab
sine up syrup 120 ml,sine up,120 ml,syrup
sinecod 0.15% syrup 100 ml,sinecod,0.15%,syrup
sinecod 0.5% oral drops 15 ml(n/a),sinecod,0.5%,oral drops
sinemet 25/250 mg 20 tabs.,sinemet,25/250 mg,tabs
sinemet cr 50/200mg 30 tab.(n/a),sinemet,50/200mg,tab
singukast 5mg 10 chewable tab.,singukast,5mg,tab
singulair 10mg 14 f.c. tab,singulair,10mg,tab
singulair 4 mg paed. 14 chew. tabs.,singulair,4 mg,tabs
singulair 4 mg paed. oral gran. 14 sachets,singulair,4 mg,sachets
singulair 5mg 14 chewable tab,singulair,5mg,tab
singulair paediatric 4mg oral granules 14 sachets,singulair,4mg,sachets
sinjo vag. wash 250 ml,sinjo,250 ml,wash
sinlerg 20 tabs.,sinlerg,0,tabs
sino fresh 150 ml,sino fresh,150 ml,0
sino massage gel 60 gm,sino massage,60 gm,gel
sinomarin adult nasal spray 125ml,sinomarin,125ml,nasal spray
sinomarin babies unidoses 18 nasal vials 5 ml,sinomarin,5 ml,nasal vials
sinomarin children nasal spray 100ml,sinomarin,100ml,nasal spray
sinomarin cold & flu nasal spray 30ml,sinomarin cold & flu,30ml,nasal spray
sinomarin e.n.t. nasal spray 200ml,sinomarin,200ml,nasal spray
sinomarin mini nasal spray 30ml,sinomarin,30ml,nasal spray
sinomarin plus algae allergy relief nasal spray 100ml,sinomarin plus algae allergy relief,100ml,nasal spray
sinomoon massage gel 100 gm,sinomoon massage,100 gm,gel
sinopril 10mg 30 tab.,sinopril,10mg,tab
sinopril 20mg 10 tab.,sinopril,20mg,tab
sinopril 5mg 20 tab.,sinopril,5mg,tab
sinopril 5mg 30 tab.,sinopril,5mg,tab
sinopril-co 12.5/20mg 30 tab.,sinopril-co,12.5/20mg,tab
sinostrum 7 sachets,sinostrum,0,sachets
sinozim 20 e.c. tabs.,sinozim,0,tabs
sinuc 0.9% syrup 100 ml,sinuc,0.9%,syrup
sinufen 800mg sr 20 f.c. tabs,sinufen,800mg,tabs
sinufen 800mg sr 20 f.c. tabs.,sinufen,800mg,tabs
sinuobuster 665 mcg/100ul nasal spray 240 doses,sinuobuster,665 mcg/100ul,nasal spray
sinupret 50 sugar coated tab,sinupret,0,tab
sinupret forte 50 sugar c.tabs.,sinupret forte,0,tabs
sinutab 8 tab,sinutab,0,tab
sinutab 8 tab.,sinutab,0,tab
sionara cream 20 gm,sionara,20 gm,cream
siper cal 1400 mg natural source 10 tab,siper cal,1400 mg,tab
sirdalud 2mg 20 tab,sirdalud,2mg,tab
