original_name,drug_name,dose,form
glimitoid 10 tabs 1mg,glimitoid,1mg,tabs
glimitoid 10 tabs 2 mg,glimitoid,2 mg,tabs
glimitoid 10 tabs 4mg,glimitoid,4mg,tabs
glimitoid 2 mg 30 tab,glimitoid,2 mg,tab
glimitoid 2mg 30 tabs.,glimitoid,2mg,tabs
glimitoid 30 tabs 1 mg,glimitoid,1 mg,tabs
glimitoid 4 mg 30 tab,glimitoid,4 mg,tab
glimitoid 4mg 30 tabs.,glimitoid,4mg,tabs
glimpacare 10 mg 30 tabs,glimpacare,10 mg,tabs
glimpacare 25 mg 21 tabs.,glimpacare,25 mg,tabs
glimpacare 25 mg 28 tabs.,glimpacare,25 mg,tabs
glimpacare plus 25/5 mg 30 f.c.tabs.,glimpacare plus,25/5 mg,tabs
glinta cream 60 gm,glinta,60 gm,cream
glipicrone 80 mg 20 tab,glipicrone,80 mg,tab
glipicrone 80mg 20 tab.,glipicrone,80mg,tab
glipizide 20 tab,glipizide,0,tab
glipizide-cid 5 mg 20 tab.,glipizide-cid,5 mg,tab
gliptadalo 100 mg 30 f.c. tabs.,gliptadalo,100 mg,tabs
gliptadalo plus 50/1000mg 30 f.c. tabs.,gliptadalo plus,50/1000mg,tabs
gliptadalo plus 50/500mg 30 f.c. tabs.,gliptadalo plus,50/500mg,tabs
gliptalina 2.5/1000mg 30 f.c. tabs.,gliptalina,2.5/1000mg,tabs
gliptalina 2.5/500mg 30 f.c. tabs.,gliptalina,2.5/500mg,tabs
gliptalina 2.5/850mg 30 f.c. tabs.,gliptalina,2.5/850mg,tabs
gliptinmix 5/1000 mg 10 tablets,gliptinmix,5/1000 mg,tablets
gliptopack 12.5 mg 30 tabs.,gliptopack,12.5 mg,tabs
gliptopack 25 mg 30 tabs.,gliptopack,25 mg,tabs
gliptopack met 12.5/1000 mg 30 tabs.,gliptopack met,12.5/1000 mg,tabs
gliptopack met 12.5/500 mg 30 tabs.,gliptopack met,12.5/500 mg,tabs
gliptus 50 mg 30 tabs.,gliptus,50 mg,tabs
gliptus plus 50/1000mg 30 tablets,gliptus plus,50/1000mg,tablets
gliptus plus 50/500mg 30 tablets,gliptus plus,50/500mg,tablets
gliptus plus 50/850mg 30 tablets,gliptus plus,50/850mg,tablets
glitazen 30 mg 30 tabs.,glitazen,30 mg,tabs
glivec 100mg 120 caps,glivec,100mg,caps
glivec 400mg 30 f.c. tabs,glivec,400mg,tabs
glix baby sunscreen spf 50 cream 120 gm,glix baby sunscreen spf 50,120 gm,cream
glix sunscreen spf 50 lotion 120 ml,glix sunscreen spf 50,120 ml,lotion
globa 20 tab,globa,0,tab
globacand 16mg 28 f.c. tab.,globacand,16mg,tab
globacand 8 mg 28 f.c. tab.,globacand,8 mg,tab
globacin 400mg 10 coated tab.,globacin,400mg,coated tab
global formula 20 gelcap,global formula,0,gelcap
global formula 24 gelcap,global formula,0,gelcap
global motion gel 50gm,global motion,50gm,gel
globaprop 30mg/5ml syrup 120 ml,globaprop,30mg/5ml,syrup
globazure 150 mg 30 caps.,globazure,150 mg,caps
globazure 300 mg 10 caps.,globazure,300 mg,caps
globexor 150 mg 14 caps.,globexor,150 mg,caps
globexor 37.5mg 14 caps.,globexor,37.5mg,caps
globexor 75mg 14 caps.,globexor,75mg,caps
