original_name,drug_name,dose,form
genteal eye gel 10 gm,genteal eye gel,10 gm,gel
gentian violet,gentian violet,0,0
gentian violet 1% 15 gm,gentian violet,15 gm,0
gentian violet 1% 30 gm,gentian violet,30 gm,0
gentian violt paint,gentian violt,0,paint
gentinor facial 60 ml cream,gentinor facial,60 ml,cream
gentinor foot 50ml,gentinor foot,50 ml,0
gentinor intensive shampoo 50ml,gentinor intensive shampoo,50 ml,shampoo
gentle care baby cream,gentle care baby,0,cream
gently 120ml solution,gently,120 ml,solution
gentosan junior vit 30 tab (chew),gentosan junior vit,0,tab
genuphil advance 10 sachets,genuphil advance,0,sachets
genuphil advance 30 sachets,genuphil advance,0,sachets
genuphil original 50 f.c. tabs,genuphil original,0,tabs
genuphil original syrup 250ml,genuphil original,250 ml,syrup
genuphil woman 10 sachets,genuphil woman,0,sachets
genuphil woman 30 sachets,genuphil woman,0,sachets
genurin 200mg 30 tab.,genurin,200 mg,tab
genvical calcium chocolate 20 soft chews pieces,genvical calcium chocolate,0,chews
geo nicotal 750mg 30 s.r.tabs.,geo nicotal,750 mg,tabs
geo oralog oral paste 15 gm,geo oralog,15 gm,paste
geo pota-k 600 sr 30 tabs.,geo pota-k,600 mg,tabs
geocand plus 16/12.5mg 21 tab.,geocand plus,16/12.5 mg,tab
geoprost 30 e.c.tabs.,geoprost,0,tabs
gerbolin 25 mg 1ml- amp,gerbolin,25 mg,amp
gerdcare 5 mg 30 f.c.tab,gerdcare,5 mg,tab
geriatric pharmaton 100caps (imported),geriatric pharmaton,0,caps
geriatric pharmaton 20 soft gelatin caps.,geriatric pharmaton,0,caps
gericid 30 cap,gericid,0,cap
gerimax 30 tab,gerimax,0,tab
germ clear top. antiseptic sol. 4 litre (net price),germ clear top. antiseptic,4 litre,solution
germ clear top. antiseptic sol. 500 ml (net price),germ clear top. antiseptic,500 ml,solution
germ seas 14 cap,germ seas,0,cap
germ seas 20 cap,germ seas,0,cap
germ seas cap,germ seas,0,cap
germa - hony powder,germa - hony,0,powder
germa mix powder 300 gm,germa mix,300 gm,powder
germa powder 8 sachets,germa,0,sachets
germa powder natural wheat germ 420 gm,germa powder natural wheat germ,420 gm,powder
germa-fruity powder,germa-fruity,0,powder
germatrix (110g) spray,germatrix,110 g,spray
germatrix (85g) spray,germatrix,85 g,spray
germies wheat germ oil 1000mg 20 caps,germies wheat germ oil,1000 mg,caps
germiks 0.2 gm/100gm oint 30 ml-sol dress.,germiks,0.2 gm/100gm,ointment
germovid powder 450 gm,germovid,450 gm,powder
gerolix 14 sachets 10 gm,gerolix,10 gm,sachets
gertadino 5mg 20 tabs,gertadino,5 mg,tabs
gertadino syrup 120 ml,gertadino,120 ml,syrup
gervital 20 capsules,gervital,0,capsules
gervizine 20 caps,gervizine,0,caps
