original_name,drug_name,dose,form
sodium chloride 0.9% & dextrose 5% (al kamal) i.v. inf. 500 ml (rubber cap),sodium chloride & dextrose,500 ml,i.v. inf.
sodium chloride 0.9% & dextrose 5% (el nasr) i.v. inf. 500 ml,sodium chloride & dextrose,500 ml,i.v. inf.
sodium chloride 0.9% & dextrose 5% (el nasr) i.v. inf. 500 ml (rubber cap),sodium chloride & dextrose,500 ml,i.v. inf.
sodium chloride 0.9% & dextrose 5% (el nasr) i.v. inf. 500ml (polypropylene bag),sodium chloride & dextrose,500ml,i.v. inf.
sodium chloride 0.9% & dextrose 5% (fipco) i.v. inf. 500 ml,sodium chloride & dextrose,500 ml,i.v. inf.
sodium chloride 0.9% & dextrose 5% (fipco) i.v. inf. 500 ml (rubber cap),sodium chloride & dextrose,500 ml,i.v. inf.
sodium chloride 0.9% & dextrose 5% (otsuka ateco) i.v. inf. 500 ml,sodium chloride & dextrose,500 ml,i.v. inf.
sodium chloride 0.9% & dextrose 5% (otsuka ateco) i.v. inf. 500 ml (rubber cap),sodium chloride & dextrose,500 ml,i.v. inf.
sodium chloride 0.9% & dextrose 5% (vacsera) i.v. inf. 500 ml,sodium chloride & dextrose,500 ml,i.v. inf.
sodium chloride 0.9% & glucose 5% (mottahedoon) i.v. inf. 500 ml,sodium chloride & glucose,500 ml,i.v. inf.
sodium chloride 0.9% & glucose 5% (mottahedoon) i.v. inf. 500 ml (rubber cap),sodium chloride & glucose,500 ml,i.v. inf.
sodium chloride 0.9% (al kamal) i.v. inf. 500 ml (rubber cap),sodium chloride,500 ml,i.v. inf.
sodium chloride 0.9% (allmed) i.v. inf. 500 ml,sodium chloride,500 ml,i.v. inf.
sodium chloride 0.9% (allmed) i.v. inf. 500 ml (rubber cap),sodium chloride,500 ml,i.v. inf.
sodium chloride 0.9% (averroes) i.v. inf. 500 ml (polypropylene bottle),sodium chloride,500 ml,i.v. inf.
sodium chloride 0.9% (el nasr) i.v. inf. 500 ml,sodium chloride,500 ml,i.v. inf.
sodium chloride 0.9% (el nasr) i.v. inf. 500 ml (polypropylene bag),sodium chloride,500 ml,i.v. inf.
sodium chloride 0.9% (el nasr) i.v. inf. 500 ml (rubber cap),sodium chloride,500 ml,i.v. inf.
sodium chloride 0.9% (el nasr) irrigaation soln. 3000 ml,sodium chloride,3000 ml,irrigaation soln.
sodium chloride 0.9% (fipco) i.v. inf. 500 ml,sodium chloride,500 ml,i.v. inf.
sodium chloride 0.9% (fipco) i.v. inf. 500 ml (rubber cap),sodium chloride,500 ml,i.v. inf.
sodium chloride 0.9% (intra pharm) i.v. inf. 500 ml (euro cap),sodium chloride,500 ml,i.v. inf.
sodium chloride 0.9% (mottahedoon) i.v. inf. 500 ml,sodium chloride,500 ml,i.v. inf.
sodium chloride 0.9% (mottahedoon) i.v. inf. 500 ml (rubber cap),sodium chloride,500 ml,i.v. inf.
sodium chloride 0.9% (otsuka ateco) i.v. inf. 500 ml (rubber cap),sodium chloride,500 ml,i.v. inf.
sodium chloride 0.9% (otsuka ateco) i.v. inf. 500ml,sodium chloride,500ml,i.v. inf.
sodium chloride 0.9% (otsuka) i.v. amp. 25 ml,sodium chloride,25 ml,i.v. amp.
sodium chloride 0.9% (otsuka) i.v. amp. 5 ml,sodium chloride,5 ml,i.v. amp.
sodium chloride 0.9% (otsuka) i.v. inf. 1000 ml (rubber cap),sodium chloride,1000 ml,i.v. inf.
sodium chloride 0.9% (otsuka) i.v. inf. 250 ml (rubber cap),sodium chloride,250 ml,i.v. inf.
sodium chloride 0.9% (otsuka) i.v. inf. 500 ml (rubber cap),sodium chloride,500 ml,i.v. inf.
sodium chloride 0.9% (otsuka) irrigation soln. 1000 ml,sodium chloride,1000 ml,irrigation soln.
sodium chloride 0.9% (otsuka) irrigation soln. 2000 ml (n/a),sodium chloride,2000 ml,irrigation soln.
sodium chloride 0.9% (ultimate) i.v. inf. 500 ml,sodium chloride,500 ml,i.v. inf.
sodium chloride 0.9% (ultimate) i.v. inf. 500 ml (rubber cap),sodium chloride,500 ml,i.v. inf.
sodium chloride 10% (mottahedoon) i.v. amp. 10 ml,sodium chloride,10 ml,i.v. amp.
sodium chloride 10% (otsuka) i.v. inf. 250 ml (rubber cap),sodium chloride,250 ml,i.v. inf.
sodium chloride 10% (otsuka) i.v. inf. 500 ml (rubber cap),sodium chloride,500 ml,i.v. inf.
sodium chloride 2.7% (el nasr) i.v. inf. 500 ml,sodium chloride,500 ml,i.v. inf.
sodium chloride 2.7% (el nasr) i.v. inf. 500 ml (rubber cap),sodium chloride,500 ml,i.v. inf.
sodium chloride 2.7% (mottahedoon) i.v. inf. 500 ml,sodium chloride,500 ml,i.v. inf.
sodium chloride 3% (mottahedoon) i.v. inf. 500 ml,sodium chloride,500 ml,i.v. inf.
sodium chloride 3% (otsuka) i.v. inf. 250 ml,sodium chloride,250 ml,i.v. inf.
sodium chloride 3% (otsuka) i.v. inf. 500 ml (rubber cap),sodium chloride,500 ml,i.v. inf.
sodium chloride 3% (ultimate) i.v. inf. 500 ml,sodium chloride,500 ml,i.v. inf.
sodium chloride 3% (ultimate) i.v. inf. 500 ml (rubber cap),sodium chloride,500 ml,i.v. inf.
sodium chloride 5% eye drops 15 ml,sodium chloride,15 ml,eye drops
sodium lactate 1.85% (mottahedoon) i.v. inf. 500 ml,sodium lactate,500 ml,i.v. inf.
sodium lactate 1/6 molar (el nasr) i.v. inf. 500 ml,sodium lactate,500 ml,i.v. inf.
sodium lactate 1/6 molar (otsuka) i.v. inf. 500 ml,sodium lactate,500 ml,i.v. inf.
