original_name,drug_name,dose,form
nplate 500mcg vial (n/a yet),nplate,500mcg,vial
nrg 10 original solution 12 bottles 60 ml,nrg 10,60ml,solution
nrg 10 original solution 6 bottles 60 ml,nrg 10,60ml,solution
nrg 10 sugar free solution 12 bottles 60 ml,nrg 10,60ml,solution
nrg 10 sugar free solution 6 bottles 60 ml,nrg 10,60ml,solution
nrziva vaginal cleanser 250 ml,nrziva,250ml,cleanser
nu-spasm 10 mg 20 tabs,nu-spasm,10mg,tabs
nu-spasm 20mg/ml 3 amps.,nu-spasm,20mg/ml,amps
nu.trix gel 50 gm,nu.trix,50gm,gel
nubain 20mg 10 amp,nubain,20mg,amps
nucleo cmp forte 3 lyophilized ampoules,nucleo cmp forte,0,ampoule
nucleo cmp forte 30 caps.,nucleo cmp forte,0,caps
nucleobuvir 400mg 28 tablets,nucleobuvir,400mg,tablet
nucleobuvir velpa 400/100mg 28 tablets,nucleobuvir velpa,400/100mg,tablet
nulivia  10 sachets,nulivia,0,sachet
numb cream 50 gm,numb,50gm,cream
nur vit syrup,nur vit,0,syrup
nurofen 96 tab,nurofen,0,tabs
nursoy,nursoy,0,0
nusken whitening cream 40 gm,nusken,40gm,cream
nutra chrom 20 tablets,nutra chrom,0,tablet
nutra fibre diet 250 gm- strawberry,nutra fibre diet,250gm,0
nutra-mass massage cream 100 gm,nutra-mass,100gm,cream
nutra-vision 30 softgels (illegal import),nutra-vision,0,softgel
nutrachrome 20tab fat burner,nutrachrome fat burner,0,tabs
nutraseru baby soothing cream 50 gm,nutraseru,50gm,cream
nutraseru sure cream 50 gm,nutraseru sure,50gm,cream
nutravit 10 capsules,nutravit,0,capsule
nutravit 20 caps,nutravit,0,caps
nutri baby 1 milk 400 gm,nutri baby 1,400gm,milk
nutri baby 2 milk 400 gm,nutri baby 2,400gm,milk
nutri mero chocolate 20 pieces,nutri mero chocolate,0,piece
nutri powder 10 sachets,nutri,0,powder
nutri start 1 milk 400 gm,nutri start 1,400gm,milk
nutri start 2 milk 400 gm,nutri start 2,400gm,milk
nutriflax 15 sachets,nutriflax,0,sachet
nutriflax 5 sachets,nutriflax,0,sachet
nutrimax omega 3 (adults) 10 sachets,nutrimax omega 3 (adults),0,sachet
nutrimax omega 3 (children) 14 sachets,nutrimax omega 3 (children),0,sachet
nutrini drink powder 400 gm,nutrini drink,400gm,powder
nutrison advanced diason 1000 ml,nutrison advanced diason,1000ml,0
nutrison protein plus 1000 ml,nutrison protein plus,1000ml,0
nutristars 10 sachets,nutristars,0,sachet
nutristars plus with orange 20 sachets,nutristars plus with orange,0,sachet
nutristars plus with strawberry 20 sachets,nutristars plus with strawberry,0,sachet
nutrition advanced formula 10 sachets,nutrition advanced formula,0,sachet
nutrition for your hair 60 tablets,nutrition for your hair,0,tablet
nutrition formula 12 sachets,nutrition formula,0,sachet
nutrition pro-peptide powder 7 sachets,nutrition pro-peptide,0,powder
nutritru b12 tabs,nutritru b12,0,tabs
