original_name,drug_name,dose,form
savoy antiseptic spray 50 ml,savoy antiseptic spray,0,spray
saw palmetto 450mg 100 caps. (illegal import),saw palmetto,450mg,caps
saxaptin 5 mg 30 f.c. tablets,saxaptin,5 mg,tablets
saxaptin plus 5/1000 mg 10 ext. rel. f.c. tabs.,saxaptin plus,5/1000 mg,tabs
saxenda 18mg/3 ml 1 pre-filled pen s.c.,saxenda,18mg/3 ml,pre-filled pen
saxenda 18mg/3ml 3 pre-filled pen s.c.,saxenda,18mg/3ml,pre-filled pen
sayana 104mg/0.65ml prefilled syringe s.c.,sayana,104mg/0.65ml,prefilled syringe
sazimoline 100mg/5ml susp. 100 ml,sazimoline,100mg/5ml,susp.
scabine 0.3% cream 20 gm,scabine,0.3%,cream
scabine 20g cream,scabine,0,cream
scadele cream 100 gm,scadele,0,cream
scadele cream 50 gm,scadele,0,cream
scala anti-hair loss shampoo 250 ml,scala anti-hair loss shampoo,0,shampoo
scala tetro hair serum 120 ml,scala tetro hair serum,0,serum
scalex hair lotion 100 ml,scalex hair lotion,0,lotion
scalex hair tonic lotion 6*30 ml,scalex hair tonic lotion,0,lotion
scaling vit hair serum 120 ml,scaling vit hair serum,0,serum
scaling vit hair tonic 5 vials,scaling vit hair tonic,0,vials
scalogen hair lotion 120 ml,scalogen hair lotion,0,lotion
scalogen hair serum 120 ml,scalogen hair serum,0,serum
scalogen hair shampoo 250 ml,scalogen hair shampoo,0,shampoo
scalpovital 5% scalp lotn. 50 ml,scalpovital,5%,lotn.
scandishake (chocolat)340 gm 4 sachet,scandishake (chocolat),340 gm,sachet
scandishake (strawbe) 340 gm 4 sachet,scandishake (strawbe),340 gm,sachet
scandishake (vanilla) 340 gm 4 sachet,scandishake (vanilla),340 gm,sachet
scandonest 2% special 50 carpule 1.8ml,scandonest special,2%,carpule
scandonest 3% plain 50 carpules 1.8ml,scandonest plain,3%,carpules
scanlux 300mg i/ml (100ml) 1 vial,scanlux,300mg i/ml,vial
scanlux 300mg i/ml (50ml) 10l vial,scanlux,300mg i/ml,vial
scanlux 370mg i/ml (100ml) 1 vial,scanlux,370mg i/ml,vial
scanlux 370mg i/ml (50ml) 1 vial,scanlux,370mg i/ml,vial
scanprox hair shampoo 120 ml,scanprox hair shampoo,0,shampoo
scar fx silicone 1 sheet 10x20 cm,scar fx silicone,0,sheet
scar fx silicone 1 sheet 2.5x2.5 cm,scar fx silicone,0,sheet
scar fx silicone 1 sheet 2.5x30 cm,scar fx silicone,0,sheet
scar fx silicone 1 sheet 2.5x55 cm,scar fx silicone,0,sheet
scar fx silicone 1 sheet 3.75x22.5 cm,scar fx silicone,0,sheet
scar fx silicone 1 sheet 3.75x7.5 cm,scar fx silicone,0,sheet
scar fx silicone 1 sheet 7.5x12.5 cm,scar fx silicone,0,sheet
scar kelo cream,scar kelo,0,cream
scar not 15 mg 15gram,scar not,15 mg,0
scar not gel 30 gm,scar not,0,gel
scar secret gel 40 gm,scar secret,0,gel
scar von 30 gm gel,scar von,0,gel
scarcase gel 50gm,scarcase,0,gel
scarderm silicon gel,scarderm silicon,0,gel
scarend gel 15 gm,scarend,0,gel
scarend gel 50 gm,scarend,0,gel
scarfix gel 45 ml,scarfix,0,gel
scari mix gel 60 gm,scari mix,0,gel
