original_name,drug_name,dose,form
veora 25mg 1f.c.tab.,veora,25mg,tab
vepesid 50mg 20 cap,vepesid,50mg,cap
vepicle 20 tabs,vepicle,0,tabs
vera care extra gel 50 gm,vera care extra,50gm,gel
vera scar silicone gel 30 gm,vera scar silicone,30gm,gel
veraca 30 tabs,veraca,0,tabs
veracare vag douche,veracare,0,vag douche
verapamil 40mg 20 tab,verapamil,40mg,tab
verapamil 80mg 20 tab,verapamil,80mg,tab
verarap 10 pieces,verarap,0,pieces
veratens 40mg 10 f.c. tab.,veratens,40mg,tab
veratens 80mg 10 f.c. tab.,veratens,80mg,tab
veratens sr 180mg 10 caps.,veratens sr,180mg,caps
veratens sr 240mg 10 caps.,veratens sr,240mg,caps
vercoza gel,vercoza,0,gel
verdapiotal 10mg 30 f.c.tablets,verdapiotal,10mg,tablets
verdenodeb 20mg 4 f.c. tabs.,verdenodeb,20mg,tabs
verdex hair forte cream 100 ml,verdex hair forte,100ml,cream
verdex prime alba cream 50 ml,verdex prime alba,50ml,cream
verdex prime alba serum 50 ml,verdex prime alba,50ml,serum
verdex prime eye contour aid serum 15 ml,verdex prime eye contour aid,15ml,serum
verdex prime hair forte 12 ampoules x 5 ml,verdex prime hair forte,5ml,ampoules
verdex prime hair forte lotion 200 ml,verdex prime hair forte,200ml,lotion
verdex prime hair forte shampoo 200 ml,verdex prime hair forte,200ml,shampoo
verdex prime laser post cream 50 ml,verdex prime laser post,50ml,cream
verdex prime sypo clear topical serum 50 ml,verdex prime sypo clear topical,50ml,serum
verdex prime topica cream 100 ml,verdex prime topica,100ml,cream
verdex scarf shampoo 200 ml,verdex scarf,200ml,shampoo
verdex sun off adults cream 50 ml,verdex sun off adults,50ml,cream
verdex sun off juniour cream 50 ml,verdex sun off juniour,50ml,cream
verdex sypo clear cleansing gel 200 ml,verdex sypo clear cleansing,200ml,gel
verdex zero flakes shampoo 200 ml,verdex zero flakes,200ml,shampoo
verdexatopica cream 100 ml,verdexatopica,100ml,cream
verdo 20 caps.,verdo,0,caps
verdol vag. douche 250 ml,verdol,250ml,vag douche
veriolight cream & soap,veriolight,0,cream & soap
verjunen hair anti-dandruff shampoo 120 ml,verjunen hair anti-dandruff,120ml,shampoo
verjunen hair serum 60 ml,verjunen hair,60ml,serum
verkton 20 tab,verkton,0,tab
verlosens lotion 100 ml,verlosens,100ml,lotion
verly 5 sachets,verly,0,sachets
verm-1 500mg 28 tab,verm-1,500mg,tab
vermacalm syrup,vermacalm,0,syrup
vermin 100mg 6 tab.,vermin,100mg,tab
vermin 100mg/5ml susp. 30ml,vermin,100mg/5ml,susp
vermitrax .40mg-20 tab,vermitrax,40mg,tab
vermizole 200mg 6 tab,vermizole,200mg,tab
vermizole 200mg/5ml susp. 30 ml,vermizole,200mg/5ml,susp
verna beautka 120 ml mouth wash,verna beautka,120ml,mouth wash
vernova vag.douche 250 ml,vernova,250ml,vag douche
