original_name,drug_name,dose,form
freemove 30 tabs.,freemove,30 tabs,tab
freevac 75 gm massage gel,freevac,75 gm,gel
frequefenacine 7.5mg 20 ext. rel. tab.,frequefenacine,7.5mg,tab
frequegard 15 mg 7 ext. rel. f.c. tab.,frequegard,15 mg,tab
frequegard 7.5 mg 7 ext. rel. f.c. tab.,frequegard,7.5 mg,tab
fresage gel 100 gm,fresage,100 gm,gel
fresh derm 120 ml lotion,fresh derm,120 ml,lotion
fresh derm cream 50 gm,fresh derm,50 gm,cream
fresh royal jelly- 1000 mg 20 cap,fresh royal jelly,1000 mg,cap
fresh vag. gel 75 gm,fresh,75 gm,gel
fresh way spray topical spray.,fresh way,0,spray
freshcare 30 ml spray,freshcare,30 ml,spray
freshcepsion spray 30 ml,freshcepsion,30 ml,spray
freshen cream 30 gm,freshen,30 gm,cream
freshen cream 50 gm,freshen,50 gm,cream
fresher antifungal skin viscous solution 75 ml,fresher antifungal skin viscous,75 ml,solution
freshme 50 ml spray,freshme,50 ml,spray
freshmond eye drops. 2.5 ml,freshmond,2.5 ml,drops
freshteld oral spray 60 ml,freshteld,60 ml,spray
freshwal 250 ml mouth wash,freshwal,250 ml,mouth wash
freshwal mouth wash 250 ml,freshwal,250 ml,mouth wash
fresubin 2 kcal drink 200ml,fresubin 2 kcal,200ml,drink
fresubin 2 kcal hp 500 ml,fresubin 2 kcal hp,500 ml,0
fresubin energy fibre 500 ml,fresubin energy fibre,500 ml,0
fresubin protein powder 300 gm,fresubin protein,300 gm,powder
frezyderm cream 30 gm,frezyderm,30 gm,cream
frieden 30 capsules,frieden,30 capsules,capsule
friendal topical lotion 45ml,friendal,45ml,lotion
frigofast ice spray 400 ml,frigofast ice,400 ml,spray
friston bio-cleansing hair shampoo 250 ml,friston bio-cleansing hair,250 ml,shampoo
friston free hair shampoo 250 ml,friston free hair,250 ml,shampoo
friston hair lotion 120 ml,friston hair,120 ml,lotion
frit 20 tab,frit,20 tab,tab
frizzi no hair serum 75 ml,frizzi no hair,75 ml,serum
frizzi no kids hair serum 75 ml,frizzi no kids hair,75 ml,serum
froben 100mg 16 tab.,froben,100mg,tab
froben 5% top. gel 20 gm,froben 5%,20 gm,gel
froben 5% top. gel 40 gm,froben 5%,40 gm,gel
froben 50mg 30 tab.,froben,50mg,tab
froben sr 200 mg 10caps,froben sr,200 mg,caps
front vitamin c plus 10 sachets,front vitamin c plus,10 sachets,sachet
frontkeen massage cream -30 sachets,frontkeen massage,30 sachets,cream
frositor 10 mg 10 f.c. tabs.,frositor,10 mg,tabs
frositor 10 mg 20 f.c. tabs.,frositor,10 mg,tabs
frositor 10 mg 30 f.c. tabs.,frositor,10 mg,tabs
frositor 20mg 30 f.c. tabs.,frositor,20mg,tabs
frositor 5 mg 30 f.c. tabs.,frositor,5 mg,tabs
frost act 45 tabs.,frost act,45 tabs,tabs
frost act 90 tabs.,frost act,90 tabs,tabs
frost cold 10 hydrogel patches,frost cold hydrogel,10 patches,patches
