original_name,drug_name,dose,form
flector 50mg 9 granules in sachets,flector,50mg,granules in sachets
flector ep 1.3% tissugel 5 patches,flector ep,1.3%,tissugel patches
flex green cream 50 gm,flex green,50 gm,cream
flexana 30 capsules,flexana,0,capsules
flexastra 100 gm massage gel,flexastra,100 gm,massage gel
flexbumin 20% i.v. inf. bag 50 ml (hospitals only),flexbumin,20%,i.v. inf. bag
flexeze massage gel 100 gm,flexeze,100 gm,massage gel
flexeze massage gel 50 gm,flexeze,50 gm,massage gel
flexfeel massage gel 75 gm,flexfeel,75 gm,massage gel
flexilax 30 f.c.tab,flexilax,0,tab
flexirave 30 cap,flexirave,0,cap
flexiseo skin cream,flexiseo,0,skin cream
flexoderm cream 100 gm,flexoderm,100 gm,cream
flexoderm gel 100 gm,flexoderm,100 gm,gel
flexofan 20 caps,flexofan,0,caps
flexolyte oral rehydration sol. 240 ml,flexolyte,240 ml,oral rehydration sol.
flexon cream 50g,flexon,50g,cream
flexpro extra 20 f.c.tabs.,flexpro extra,0,tabs
flibafemina 100 mg 7 f.c. tabs,flibafemina,100 mg,tabs
flibanoact 100 mg 28 tabs.,flibanoact,100 mg,tabs.
flibanoact 100mg 28 f.c. tabs,flibanoact,100mg,tabs
flibanorin 100 mg 10 f.c. tabs,flibanorin,100 mg,tabs
flibanorin 100 mg 5 f.c. tabs,flibanorin,100 mg,tabs
flintstones complete tab 60,flintstones complete,0,tab
flintstones plus immunity support 60tab,flintstones plus immunity support,0,tab
flintstones sour gummies 60tab,flintstones sour gummies,0,tab
flintstones with extra - calcium 60tab,flintstones with extra - calcium,0,tab
flix nasal spray 50 mcg/metered spray dose,flix,50 mcg/metered spray dose,nasal spray
flixonase 50 mcg/metered nasal spray 120 dose,flixonase,50 mcg/metered spray,nasal spray
flixotide 0.5mg/2ml 10 inh. nebules,flixotide,0.5mg/2ml,inh. nebules
flixotide 2mg/2ml 10 inh. nebules,flixotide,2mg/2ml,inh. nebules
flixotide diskus 100mcg/dose 60 doses,flixotide diskus,100mcg/dose,0
flixotide diskus 250 mcg/dose 60 doses,flixotide diskus,250 mcg/dose,0
flixotide diskus 50mcg/dose accuhaler,flixotide diskus,50mcg/dose,accuhaler
flixotide evohaler 125mcg/actuation inhaler,flixotide evohaler,125mcg/actuation,inhaler
flixotide evohaler 250mcg/actuation 60 doses,flixotide evohaler,250mcg/actuation,0
flixotide evohaler 50mcg/actuation inhaler,flixotide evohaler,50mcg/actuation,inhaler
flobiotic 320mg 5tab,flobiotic,320mg,tab
flocare gravity pack set,flocare gravity,0,pack set
flocare universal pack set,flocare universal,0,pack set
flocazole 150 mg 1 caps.,flocazole,150 mg,caps.
flocazole 50 mg 7caps.,flocazole,50 mg,caps.
flogencyl 1.5% gel,flogencyl,1.5%,gel
flohale hfa 250mcg/dose inhaler 120 doses,flohale hfa,250mcg/dose,inhaler
flonaze 20/soft glatin cap,flonaze,0,soft glatin cap
flopadex 4 mg 20 capsules,flopadex,4 mg,capsules
flopadex 8 mg 30 capsules,flopadex,8 mg,capsules
floracerta 5mg 20 tabs,floracerta,5mg,tabs
floradix hair serum,floradix,0,hair serum
floradix shampoo,floradix,0,shampoo
