original_name,drug_name,dose,form
dandel hair shampoo 250ml,dandel hair,250ml,shampoo
dandi hair soap 100gm,dandi hair,100gm,soap
dandi killer lotion,dandi killer,0,lotion
dandivera hair shampoo 100ml,dandivera hair,100ml,shampoo
dandivera hair shampoo 180ml,dandivera hair,180ml,shampoo
dandivera hair spray 120 ml,dandivera hair,120ml,spray
dandivera soap,dandivera,0,soap
dandram lotion 120 ml,dandram,120ml,lotion
dandram lotion anti dandruff 120 ml,dandram anti dandruff,120ml,lotion
dandram shampoo 60 ml,dandram,60ml,shampoo
dandrene antidandruff shampoo 180 ml,dandrene antidandruff,180ml,shampoo
dandro lotion,dandro,0,lotion
dandy fera shampoo (100 ml),dandy fera,100ml,shampoo
danofran 4mg 1 amp.,danofran,4mg,amp
danofran 4mg 5 f.c. tab.,danofran,4mg,tab
danofran 8mg 5 f.c. tab.,danofran,8mg,tab
danofran 8mg amp.,danofran,8mg,amp
danol 100 capsules,danol,0,capsules
danol 200mg 60 caps.,danol,200mg,caps
danset 4mg/2ml 1 amp.,danset,4mg/2ml,amp
danset 4mg/2ml 3 amp,danset,4mg/2ml,amp
danset 8mg/4ml 1 amp.,danset,8mg/4ml,amp
danset 8mg/4ml 3 amp.,danset,8mg/4ml,amp
danshiro m.spray 30ml,danshiro,30ml,spray
dantrelax 25mg 30 caps.,dantrelax,25mg,caps
dantrelax 50mg 30 caps.,dantrelax,50mg,caps
dantrelax compound 30 caps.,dantrelax compound,0,caps
dantrone 25 mg 10 caps.,dantrone,25mg,caps
dantrone 50 mg 10 caps.,dantrone,50mg,caps
daonil 5mg 30 tab.,daonil,5mg,tab
dapablix 10 mg 10 f.c.tabs.(n/a),dapablix,10mg,tabs
dapablix 10mg 30 f.c. tab,dapablix,10mg,tab
dapablix 5mg 30 f.c. tab,dapablix,5mg,tab
dapablix met xr 10 mg/1000 mg 30 ext. rel. f.c.tabs.,dapablix met xr,10mg/1000mg,tabs
dapaglif 10mg 14 f.c. tabs,dapaglif,10mg,tabs
dapaglif plus xr 10mg/1000mg 14 f.c. tabs.,dapaglif plus xr,10mg/1000mg,tabs
dapagliflozin-eva 10 mg 30 f.c. tabs.,dapagliflozin-eva,10mg,tabs
dapagliflozin-eva 5 mg 30 f.c. tabs.,dapagliflozin-eva,5mg,tabs
dapaveldactin 10 mg 28 f.c. tabs.,dapaveldactin,10mg,tabs
dapaveldactin 5 mg 28 f.c. tabs.,dapaveldactin,5mg,tabs
dapaveldactin plus 5/1000 mg 28 f.c. tabs.,dapaveldactin plus,5/1000mg,tabs
dapaveldactin plus 5/850 mg 28 f.c. tabs.,dapaveldactin plus,5/850mg,tabs
dapilart 10 mg 28 tabs,dapilart,10mg,tabs
dapilart 10mg 14 tabs,dapilart,10mg,tabs
dapilart 5mg 14 tabs,dapilart,5mg,tabs
dapoxemed 30 mg 3 f.c. tabs.,dapoxemed,30mg,tabs
dapoxtard 60 mg 3 f.c. tabs.,dapoxtard,60mg,tabs
dapoxtard 60mg 6 f.c. tabs.,dapoxtard,60mg,tabs
dapsocyrl 50mg topical gel 30  gm,dapsocyrl,50mg,topical gel
dapsone 100mg 20 tab.,dapsone,100mg,tab
