original_name,drug_name,dose,form
lutein 6 mg with zeaxanthin 100 softgels (illegal import),lutein,6 mg,softgels
lutein oral drop 15 ml,lutein,15 ml,oral drop
luteocrin depot 125 mg1ml- amp,luteocrin depot,125 mg/1ml,amp
luteocrin depot 250mg 1ml amp,luteocrin depot,250 mg/1ml,amp
lutiprim 60tablet,lutiprim,0,tablet
lutofolone 2 amp.,lutofolone,0,amp
lutone 25mg/ml i.m. 3 amp.,lutone,25 mg/ml,amp
luveris 75 i.u. vial,luveris,75 i.u.,vial
luxoferol 20 soft gelatin cap,luxoferol,0,soft gelatin cap
luxury whitening cream,luxury whitening,0,cream
lycomen 20 capsules,lycomen,0,capsules
lycopene 40 mg 60 softgels (illegal import),lycopene,40 mg,softgels
lycrobalin 100mg 10 caps.,lycrobalin,100 mg,caps
lymphamarin eff.(5 sachets),lymphamarin,0,sachets
lynamine 20 mg 20 tabs.,lynamine,20 mg,tabs
lynparza 100 mg 56 f.c. tab,lynparza,100 mg,tab
lynparza 150 mg 56 f.c. tabs,lynparza,150 mg,tabs
lyribalin 100mg 10 caps.,lyribalin,100 mg,caps
lyribalin 150mg 10 caps.,lyribalin,150 mg,caps
lyribalin 50 mg 10 caps.,lyribalin,50 mg,caps
lyribalin 75mg 10 caps.,lyribalin,75 mg,caps
lyrica 150mg 20 caps.,lyrica,150 mg,caps
lyrica 300mg 10 caps.,lyrica,300 mg,caps
lyrica 50mg 20 caps,lyrica,50 mg,caps
lyrica 75mg 20 caps.,lyrica,75 mg,caps
lyrineur 75mg 20 caps.,lyrineur,75 mg,caps
lyrineur 75mg 20cap,lyrineur,75 mg,cap
lyrolin 150mg 30 caps.,lyrolin,150 mg,caps
lyrolin 50 mg 30 caps.,lyrolin,50 mg,caps
lyrolin 75mg 30 caps.,lyrolin,75 mg,caps
lyse 0.65% nasal drops 15 ml,lyse,0.65%,nasal drops
lysi 120 ml syrup,lysi,120 ml,syrup
lysodren 500mg 100 tab.(illegal import),lysodren,500 mg,tab
lysoplac 190ml mouth wash,lysoplac,190 ml,mouth wash
lzilox 400 mg 7 comprimes,lzilox,400 mg,comprimes
m-cute top. cream 120 gm,m-cute,120 gm,cream
m.m.r. ll vials,m.m.r.,0,vials
m.m.r. vaccine 1 dose amp,m.m.r. vaccine,1 dose,amp
m.m.r. vaccine 1 dose amp//,m.m.r. vaccine,1 dose,amp
m.p.a 40mg/ml vial,m.p.a,40 mg/ml,vial
m.p.cold & flu 10 sachet.,m.p.cold & flu,0,sachet
maalox 20 oral sachet susp.,maalox,0,oral sachet susp.
maalox control 20 mg 14 tabs,maalox control,20 mg,tabs
maalox plus (lemon flavoured) 355ml susp.,maalox plus,355 ml,susp.
maalox plus (lemon flavoured) oral susp. 180 ml,maalox plus,180 ml,oral susp.
maalox plus (lemon flavoured) oral susp. 250 ml,maalox plus,250 ml,oral susp.
maalox plus 200/200/25mg 40 chewable tab.,maalox plus,200/200/25 mg,chewable tab
maap,maap,0,0
mabby cream 50 gm,mabby,50 gm,cream
mabelle cream 60 gm,mabelle,60 gm,cream
