original_name,drug_name,dose,form
riscure 1mg 20 f.c. tab.,riscure,1mg,tab.
riscure 2mg 20 f.c. tab.,riscure,2mg,tab.
riscure 2mg 30 f.c. tab.,riscure,2mg,tab.
riscure 4mg 20 f.c. tablets,riscure,4mg,tablets
riscure 4mg 30 f.c. tab.,riscure,4mg,tab.
risdal 1mg/ml oral soln. 30 ml,risdal,1mg/ml,oral soln.
risdal 2mg 20 f.c.tab.,risdal,2mg,tab.
risdal 4mg 20 f.c. tab.,risdal,4mg,tab.
risefutal 5mg 7 f.c.tab.,risefutal,5mg,tab.
risek 10 mg 14 caps.,risek,10 mg,caps.
risek 10 mg 7 caps.,risek,10 mg,caps.
risek 20mg 14 caps.,risek,20mg,caps.
risek 20mg 28caps.,risek,20mg,caps.
risek 40 mg 14 caps.,risek,40 mg,caps.
risek 40 mg 7 caps.,risek,40 mg,caps.
risek 40mg i.v. infusion,risek,40mg,i.v. infusion
riseonate 5mg 10 f.c. tab.,riseonate,5mg,tab.
risidrone 1mg 10 f.c. tab.,risidrone,1mg,tab.
risidrone 1mg 10 tab,risidrone,1mg,tab
risidrone 3 mg 10 tab,risidrone,3 mg,tab
risidrone 3mg 10 f.c. tab.,risidrone,3mg,tab.
rispadex 1mg/ml syrup 100ml,rispadex,1mg/ml,syrup
rispadex 2 mg 20 f.c.tabs.,rispadex,2 mg,tabs.
rispadex 3mg 30 f.c.tab,rispadex,3mg,tab
rispardex 3 mg 30 tab,rispardex,3 mg,tab
risperdal 1mg/ml oral solution 30 ml,risperdal,1mg/ml,oral solution
risperdal 2mg 20 f.c. tab.,risperdal,2mg,tab.
risperdal 4mg 20 tabs.,risperdal,4mg,tabs.
risperdal consta 25mg vial,risperdal consta,25mg,vial
risperdal consta 37.5mg vial,risperdal consta,37.5mg,vial
risperdex 1 mg 100 ml syrup,risperdex,1 mg,syrup
risperdex 1 mg 30 ml syrup,risperdex,1 mg,syrup
risperidone 2mg 10 f.c.tab.,risperidone,2mg,tab.
risperidone 3mg 30 f.c. tab.,risperidone,3mg,tab.
rispo elixir 100 ml,rispo elixir,0,elixir
ritalin 10 mg 30 tabs (n/a),ritalin,10 mg,tabs
ritalin 10mg 30 tab,ritalin,10mg,tab
ritchkal 500mg 30 chew. tabs.,ritchkal,500mg,chew. tabs.
ritopar 10mg 20 f.c. tabs.,ritopar,10mg,tabs.
rituxera 100mg/10 ml 2 vials,rituxera,100mg/10 ml,vials
rituxera 500mg/50 ml 1 vial,rituxera,500mg/50 ml,vial
rivaclox 250mg syp,rivaclox,250mg,syp
rivaclox 250mg/5ml susp. 100ml,rivaclox,250mg/5ml,susp.
rivaclox 500 mg cap,rivaclox,500 mg,cap
rivaclox 500mg 20 caps.,rivaclox,500mg,caps.
rivadon hair serum 120 ml,rivadon hair serum,0,serum
rivalo 10 sachets,rivalo,0,sachets
rivamash 1.5 mg 30 caps.,rivamash,1.5 mg,caps.
rivamash 3 mg 30 caps.,rivamash,3 mg,caps.
rivamash 4.5 mg 30 caps.,rivamash,4.5 mg,caps.
