original_name,drug_name,dose,form
futatreat 750mg 20 f.c. tab.,futatreat,750mg,tab.
futavildix 50/1000 mg 30 f.c. tabs.,futavildix,50/1000 mg,tabs.
futavildix 50/850 mg 30 f.c. tablets,futavildix,50/850 mg,tablets
futhalm 1% ophth. susp. 5 ml,futhalm,1%,ophth. susp.
futhalm 5gm eye drop,futhalm,5gm,eye drop
futi-d 400 i.u./drop oral drops 15 ml,futi-d,400 i.u./drop,oral drops
futirn ointment 50 gram,futirn,50 gram,ointment
futura 200 mg 30 cap,futura,200 mg,cap
futura 200mg 60 cap,futura,200mg,cap
futurepro panthenol 50gm cream,futurepro panthenol,50gm,cream
fytosid 100mg/5ml vial,fytosid,100mg/5ml,vial
fytosid 100mg/5ml vial(n/a),fytosid,100mg/5ml,vial
g k 850 mg 10 cap,g k,850 mg,cap
g k 850 mg 30 cap,g k,850 mg,cap
g t n cream 20 gm,g t n,20 gm,cream
g- star 20 cap,g- star,0,cap
g-pack 20 tab,g-pack,0,tab
g-par 20 caps.,g-par,0,caps.
g-regulator 100mg 10 tab,g-regulator,100mg,tab
g-regulator 24mg/5ml 125ml susp.,g-regulator,24mg/5ml,susp.
g-sac 30 caps.,g-sac,0,caps.
g-star 20 cap,g-star,0,cap
g-stron 10 tab,g-stron,0,tab
g.c. mol 6 eff. sachet,g.c. mol,0,eff. sachet
g.doux hair bath cream 200 ml,g.doux hair bath,0,cream
g.doux hair serum 100 ml,g.doux hair,0,serum
g.doux hair shampoo & balsam 200 ml,g.doux hair,0,shampoo & balsam
g.maca 4 tabs,g.maca,0,tabs
g.t.n cream 30 gm,g.t.n,30 gm,cream
g.vera 30 chew tablets,g.vera,0,chew tablets
g.xir (d310000iu) 30 tablets,g.xir,310000iu,tablets
gaba 100mg 10 caps.,gaba,100mg,caps.
gaba 750 mg 90 caps. illegal import),gaba,750 mg,caps.
gabalepsy 300mg 20 caps,gabalepsy,300mg,caps
gabalepsy 300mg 30 caps.,gabalepsy,300mg,caps.
gabaneu 600mg 10 f.c. tabs.,gabaneu,600mg,tabs.
gabapentin 100mg 30 f.c. tab.,gabapentin,100mg,tab.
gabapentin 300 mg 30 f.c.tabs.,gabapentin,300 mg,tabs.
gabapentin 600 mg 20 f.c.tabs,gabapentin,600 mg,tabs
gabapentin 800 mg 20 f.c.tabs.,gabapentin,800 mg,tabs.
gabimash 300mg 30 tab,gabimash,300mg,tab
gabimash 800 mg 20 tabs.,gabimash,800 mg,tabs.
gabimash 800mg 30 tab,gabimash,800mg,tab
gabion forte 20 tabs,gabion forte,0,tabs
gabion forte 520 tabs,gabion forte,0,tabs
gablovac 150mg 10 capsule,gablovac,150mg,capsule
gablovac 50mg 10 caps.,gablovac,50mg,caps.
gadacin cream 50 gm,gadacin,50 gm,cream
gadovist 1 mmol/ml (7.5ml) prefilled syringe(n/a yet),gadovist,1 mmol/ml,prefilled syringe
gainers fuel 1000- 1978 gm ( strawberry,gainers fuel 1000,1978 gm,0
