original_name,drug_name,dose,form
ferrofol vit z 30 cap,ferrofol vit z,0,cap
ferrofol vit-z 30 capsules,ferrofol vit-z,0,capsules
ferrogate 20 cap,ferrogate,0,cap
ferrograd 30 tab,ferrograd,0,tab
ferrohealthy 120ml syrup,ferrohealthy,120ml,syrup
ferroject 12.5mg/ml amp. for i.v. inf. or slow i.v. inj.,ferroject,12.5mg/ml,amp.
ferrol 10 f.c. tablet,ferrol,0,tablet
ferrolactin 10 gm 10 sachets,ferrolactin,10gm,sachets
ferrolan 10 sachets,ferrolan,0,sachets
ferromega chochlate jar 200 gm,ferromega chochlate,200gm,jar
ferromix 120ml syrup,ferromix,120ml,syrup
ferromix syrup 120 ml,ferromix,120ml,syrup
ferronex plus iron lozenges 24 tabs.,ferronex plus iron,0,lozenges
ferronicum 30 f.c. tabs.,ferronicum,0,tabs.
ferronil 125mg/5ml syrup 120 ml,ferronil,125mg/5ml,syrup
ferronza 30 cap,ferronza,0,cap
ferropolyn 30 caps,ferropolyn,0,caps
ferrorave one 30 cap,ferrorave one,0,cap
ferrorave-plus syrup 100 ml,ferrorave-plus,100ml,syrup
ferroseer 120ml syrup,ferroseer,120ml,syrup
ferroseer 30 caps.,ferroseer,0,caps.
ferrosky 30 caps.,ferrosky,0,caps.
ferroswab 163.9mg/5ml 20 unidose oral soln.* 5 ml,ferroswab,163.9mg/5ml,oral soln.
ferroswift 100ml syrup,ferroswift,100ml,syrup
ferrotron 20 caps,ferrotron,0,caps
ferrotron 30 caps.,ferrotron,0,caps.
ferrotron children 10 sachets,ferrotron children,0,sachets
ferrous sulphate 200mg 28 tab,ferrous sulphate,200mg,tab
ferrovit syrup 100 ml,ferrovit,100ml,syrup
ferrovit-c 10 cap,ferrovit-c,0,cap
ferrozal 24 chew. pieces,ferrozal,0,chew. pieces
ferrozinc-c 24 caps.,ferrozinc-c,0,caps.
ferrum 5 amp,ferrum,0,amp
fertana sachets,fertana,0,sachets
fertimed 30 sachets,fertimed,0,sachets
fertina bonavidea 30+30 caps.,fertina bonavidea,0,caps.
fertisperm 30 capsules,fertisperm,0,capsules
fertitonex 30 caps,fertitonex,0,caps
fertona 30 tab,fertona,0,tab
ferzy 20 sachets,ferzy,0,sachets
fesovit 30 caps,fesovit,0,caps
fevadol 20 tab,fevadol,0,tab
fevano 200mg/5ml syrup 125ml,fevano,200mg/5ml,syrup
fevano cold 10 f.c. tabs.,fevano cold,0,tabs.
fever n flu 120ml syrup,fever n flu,120ml,syrup
fever n flu 20 tab.,fever n flu,0,tab.
fever n flu 20tab,fever n flu,0,tab
fever n flu 6 sachets,fever n flu,0,sachets
fever n flu night time sachets,fever n flu night time,0,sachets
fever ’n flu 120ml syrup,"fever 
flu",120ml,syrup
