original_name,drug_name,dose,form
caden 6mg/2ml 6 vials $$,caden,6mg/2ml,vials
cadepro d 400 i.u./ml oral drops 15 ml,cadepro d,400 i.u./ml,oral drops
cadepro oral susp. 120 ml,cadepro,0,oral susp.
cadex 30 tablets,cadex,0,tablets
caduet 10/10 mg 7 f.c. tab.,caduet,10/10 mg,tab.
caduet 5/10mg 7 f.c. tab,caduet,5/10mg,tab
cadyrose vaginal gel 100 ml,cadyrose,0,vaginal gel
cadyrose vaginal gel 200 ml,cadyrose,0,vaginal gel
caelyx 20mg/10ml conc. vial for inf. i.v.,caelyx,20mg/10ml,vial
cafa ds hair cream 120 gm,cafa ds,0,hair cream
cafa hair cream 50 gm,cafa,0,hair cream
cafamol extra 20 tab.,cafamol extra,0,tab.
caffeine 200 mg s.r. 60 caps. (illegal import),caffeine,200 mg,caps.
caffeinospire 10mg/ml sterile oral soln. 3 ml,caffeinospire,10mg/ml,sterile oral soln.
caffeinospire 20mg/ml i.v 3ml vial,caffeinospire,20mg/ml,vial
caftohist 0.25% eye drops 3 ml,caftohist,0.25%,eye drops
cal c vit.10 compr effervesc,cal c vit.,0,compr effervesc
cal dar 30 tabs,cal dar,0,tabs
cal pritto 120 ml syrup,cal pritto,0,syrup
cal- d- vita kalsiyum ve d3 vitamini 10tab,cal- d- vita kalsiyum ve d3 vitamini,0,tab
cal-c-d syrup 100 ml,cal-c-d,0,syrup
cal-d b12 - 5 amp.,cal-d b12,0,amp.
cal-d-b 12 syrup 100 ml,cal-d-b 12,0,syrup
cal-d-mag 30 chocolate pieces,cal-d-mag,0,chocolate pieces
cal-d-marine 30 tabs,cal-d-marine,0,tabs
cal-heparine 5000 i.u. 3 amp,cal-heparine,5000 i.u.,amp
cal-mag 30 f.c. tablets,cal-mag,0,tablets
cal-mag forte syrup 120 ml,cal-mag forte,0,syrup
cal-mag-joint 30 tabs.,cal-mag-joint,0,tabs.
cal-preg 30 f.c. tabs.,cal-preg,0,tabs.
cal-preg d 30 f.c. tabs.,cal-preg d,0,tabs.
cal-vit 20 tab,cal-vit,0,tab
calacalm-z skin lotion 120 ml,calacalm-z,0,skin lotion
caladerm lotion 120 ml,caladerm,0,lotion
caladryl lotion 125 ml,caladryl,0,lotion
calamidine topical lotion 120 ml,calamidine,0,topical lotion
calamine 15% lotion 120 ml,calamine,15%,lotion
calamine baby pinny bunny,calamine baby pinny bunny,0,0
calamine go lotion,calamine go,0,lotion
calamine lotion 120 ml novex,calamine novex,0,lotion
calamine plus lotion 125 ml,calamine plus,0,lotion
calamyl lotion 100 ml,calamyl,0,lotion
calazol cream 20 gm,calazol,0,cream
calbrom syrup 120 ml- 1 gm/5ml,calbrom,1 gm/5ml,syrup
calc i- max 600 mg 500 tab,calc i- max,600 mg,tab
calcao 20 chew. pieces,calcao,0,chew. pieces
calcao plus 10 chew. pieces,calcao plus,0,chew. pieces
calcao plus 20 chew. pieces,calcao plus,0,chew. pieces
calci 1400mg 28 tab,calci,1400mg,tab
calci cho 30 tabs.,calci cho,0,tabs.
