original_name,drug_name,dose,form
rivamash 6 mg 30 caps.,rivamash,6 mg,caps
rivamep 1.5 mg 20 caps,rivamep,1.5 mg,caps
rivamep 1.5 mg 20 caps.,rivamep,1.5 mg,caps
rivamep 4.5 mg 20 caps,rivamep,4.5 mg,caps
rivamep 4.5 mg 20 caps.,rivamep,4.5 mg,caps
rivamep 6 mg 20 caps,rivamep,6 mg,caps
rivamep 6 mg 20 caps.,rivamep,6 mg,caps
rivarospire 10 mg 20 f.c. tab.,rivarospire,10 mg,tab
rivarospire 15mg 42 f.c. tab.,rivarospire,15mg,tab
rivarospire 2.5 mg 20 f.c. tab.,rivarospire,2.5 mg,tab
rivarospire 2.5 mg 30 f.c.tabs.,rivarospire,2.5 mg,tabs
rivarospire 20 mg 20 f.c. tab.,rivarospire,20 mg,tab
rivarospire 20 mg 28 f.c.tabs.,rivarospire,20 mg,tabs
rivasine care antiseptic sol. 200 ml,rivasine care antiseptic,200 ml,sol
rivasine care antiseptic sol. 60 ml,rivasine care antiseptic,60 ml,sol
rivastig 10 mg/5ml syrup 120 ml,rivastig,10 mg/5ml,syrup
rivaxarelt 10mg 10 f.c. tab.,rivaxarelt,10mg,tab
rivaxarelt 20mg 30 f.c.tabs.,rivaxarelt,20mg,tabs
rivaxel 1.5mg 28 caps.,rivaxel,1.5mg,caps
rivaxel 3mg 28 caps.,rivaxel,3mg,caps
rivaxel 4.5mg 28 caps.,rivaxel,4.5mg,caps
rivaxel 6 mg 7 caps,rivaxel,6 mg,caps
rivaxel 6mg 7 caps.,rivaxel,6mg,caps
rivaxel3 mg 7 caps,rivaxel,3 mg,caps
rivera shampoo 200 ml,rivera,200 ml,shampoo
rivo 100mg 20 enteric c. tabs,rivo,100mg,tabs
rivo 320mg 20*10 tabs,rivo,320mg,tabs
rivo 75mg 30 chewable tab,rivo,75mg,tab
rivo micro 320mg 30 tab.,rivo micro,320mg,tab
rivotril 0.5mg 50 tab.,rivotril,0.5mg,tab
rivotril 2.5mg/ml oral drops. 10 ml,rivotril,2.5mg/ml,drops
rivotril 2mg 30 tab.,rivotril,2mg,tab
rixall cream 100 gm,rixall,100 gm,cream
rixathon 100mg/10ml 2 i.v. vials,rixathon,100mg/10ml,vials
rixathon 500 mg/50 ml i.v. vial,rixathon,500 mg/50 ml,vial
rizatriptan 10 mg 10 tab.,rizatriptan,10 mg,tab
roaccutane 10 mg 30 caps.,roaccutane,10 mg,caps
roaccutane 20 mg 30 caps.,roaccutane,20 mg,caps
roaccutrex 10 mg 30 caps,roaccutrex,10 mg,caps
roaccutrex 20 mg 30 caps.,roaccutrex,20 mg,caps
roaccutrex 40 mg 30 cap.,roaccutrex,40 mg,cap
roaivy 120 ml syrup,roaivy,120 ml,syrup
robesta 15 sachets,robesta,0,sachets
robimix 20 tabs,robimix,0,tabs
robo vit 20 tab child,robo vit,0,tab
robo vit 30 tab,robo vit,0,tab
rocaltrol 0.25mcg 30 caps,rocaltrol,0.25mcg,caps
rocaltrol 0.25mcg 30caps.,rocaltrol,0.25mcg,caps
rocaltrol 0.5mcg 30 caps,rocaltrol,0.5mcg,caps
rocaltrol 0.5mcg 30caps.,rocaltrol,0.5mcg,caps
