original_name,drug_name,dose,form
omega top oral drops 10 ml,omega top,0,oral drops
omega zad syurp 100 ml,omega zad,0,syrup
omega-3 - 1000 mg 100 softgels (now),omega-3,1000 mg,softgels
omega-3 enriched 40 softgels (adrien gagnon),omega-3 enriched,0,softgels
omega-3 fish oil 1000 mg 150 softgels (natrol),omega-3 fish oil,1000 mg,softgels
omega-3 fish oil 1000 mg 90 softgels (natrol),omega-3 fish oil,1000 mg,softgels
omega-3 fish oil 1200 mg 100 softgels (puritans pride),omega-3 fish oil,1200 mg,softgels
omega-3 fish oil 1200 mg 60 softgels (natrol),omega-3 fish oil,1200 mg,softgels
omega-3 plus 30 caps.,omega-3 plus,0,caps
omega-300 - 20 capsules,omega-300,0,capsules
omega-saja 30 caps.,omega-saja,0,caps
omegacough 30mg/5ml syrup 120 ml,omegacough,30mg/5ml,syrup
omegaddox complex (3.6.9) 1000 mg 30 caps.,omegaddox complex (3.6.9),1000 mg,caps
omegaddox liquid 200 ml,omegaddox,0,liquid
omegaddox-3 1000 mg 30 caps.,omegaddox-3,1000 mg,caps
omegaferol syrup 120ml,omegaferol,0,syrup
omegafit 1000 mg 14 sachets,omegafit,1000 mg,sachets
omegafit 500 mg 14 sachets,omegafit,500 mg,sachets
omegafolina 30 caps.,omegafolina,0,caps
omegal juniors 60 capsules,omegal juniors,0,capsules
omegal man 30cap,omegal man,0,caps
omegal ultra 30 capsules,omegal ultra,0,capsules
omegalgy oral drops 15 ml,omegalgy,0,oral drops
omegalox liquid 200 ml,omegalox,0,liquid
omegalox-3 1000 mg 30 caps.,omegalox-3,1000 mg,caps
omegamix syrup 120ml,omegamix,0,syrup
omegapress 0.1 mg 30 tabs.,omegapress,0.1 mg,tabs
omegapress 0.2 mg 30 tabs.,omegapress,0.2 mg,tabs
omegar 30 caps.,omegar,0,caps
omegaseef 30 s.g. cap,omegaseef,0,s.g. cap
omegastazole 20mg 14 caps.,omegastazole,20mg,caps
omegaver syrup 120ml,omegaver,0,syrup
omegy syrup 60 ml,omegy,0,syrup
omehealth 40/1100 mg 7 caps.,omehealth,40/1100 mg,caps
omepak 10 mg 14 caps.,omepak,10 mg,caps
omepak 10mg 14 caps.,omepak,10mg,caps
omepak 20 mg 14 caps.,omepak,20 mg,caps
omepak 20mg 14 caps.,omepak,20mg,caps
omepak 20mg 7 caps.,omepak,20mg,caps
omepak 40 mg 14 caps.,omepak,40 mg,caps
omepak 40mg 7caps.,omepak,40mg,caps
omepha 10 sachets,omepha,0,sachets
omepral 20mg 14 caps,omepral,20mg,caps
omeprazole-splendid pharma 40 mg pwd. for i.v. inf. vial,omeprazole-splendid pharma,40 mg,pwd. for i.v. inf.
omepure oral dps 10 ml,omepure,0,dps
omerino massage gel,omerino,0,massage gel
omethree,omethree,0,0
ometrival 100 ml syrup,ometrival,0,syrup
omex 100 mg 10 sachets,omex,100 mg,sachets
omex 100 mg 20 caps.,omex,100 mg,caps
