original_name,drug_name,dose,form
ezacard 75 mg 30 e.c. tabs.,ezacard,75 mg,tabs
ezadex 5% cream 20 gm (n/a),ezadex,5%,cream
ezadoxine 20 tab,ezadoxine,20 mg,tab
ezafluor mouth wash 120 ml,ezafluor,0,mouth wash
ezalic 20% cream 30 gm,ezalic,20%,cream
ezallin 2% topical paint 60 ml,ezallin,2%,topical paint
ezamol-c 20 tab.,ezamol-c,20 mg,tab
ezanal 30g cream,ezanal,0,cream
ezanal 5g cream,ezanal,0,cream
ezanal top. cream 30 gm,ezanal,0,top. cream
ezanal top. cream 5 gm,ezanal,0,top. cream
ezapentin 300mg 10 caps.,ezapentin,300mg,caps
ezapril 10mg 20 tablets,ezapril,10mg,tablets
ezapril 10mg 30 tablets,ezapril,10mg,tablets
ezapril 20mg 20 tab.,ezapril,20mg,tab
ezapril 20mg 30 tab.,ezapril,20mg,tab
ezapril-co 20/12.5mg 20 tabs.,ezapril-co,20/12.5mg,tabs
ezapril-co 20/12.5mg 30 tabs.,ezapril-co,20/12.5mg,tabs
ezastatin 10/10mg 30 tab.,ezastatin,10/10mg,tab
ezastatin 40/10mg 30 tab.,ezastatin,40/10mg,tab
ezatin 1mg- 30 cap,ezatin,1mg,cap
ezatin 3 ml 25 cap,ezatin,3 ml,cap
ezenervac 350 mg 30 tabs,ezenervac,350 mg,tabs
ezequel 100 mg 9 f.c.tab.,ezequel,100 mg,tab
ezequel 50 mg 4 f.c.tab.,ezequel,50 mg,tab
ezetimibe 10mg 10 tab,ezetimibe,10mg,tab
ezetrol 10mg 7 tab.,ezetrol,10mg,tab
ezogast 20mg 14 dela. rel. caps,ezogast,20mg,dela. rel. caps
ezogast 40mg 14 dela. rel. caps,ezogast,40mg,dela. rel. caps
ezogast 40mg 28 dela. rel. caps.,ezogast,40mg,dela. rel. caps
ezola 20 sachets,ezola,0,sachets
ezypent gel 30 gm,ezypent,0,gel
ezypent gel 60 gm,ezypent,0,gel
f-corten 4mg/ml 3 amps.,f-corten,4mg/ml,amps
f.m instant infusion,f.m instant,0,infusion
fabb hair oil 60 ml,fabb,0,hair oil
fabimilk p- 37 powder 400 g,fabimilk p- 37,0,powder
fablous hair lotion,fablous,0,hair lotion
fabuglycina 30 caps.,fabuglycina,30 mg,caps
fabuglycina oral drops 30 ml,fabuglycina,0,oral drops
fabuglycina syrup 120 ml,fabuglycina,0,syrup
face look foam 150 ml,face look,0,foam
face look soap 30 gm,face look,0,soap
face norm cream 50 gm,face norm,0,cream
face off 25 gm cream,face off,0,cream
factive 320mg 5 f.c. tab.,factive,320mg,tab
factor 250 mg 1 vial,factor,250 mg,vial
fado hand cleansing gel 120 ml,fado,0,hand cleansing gel
faglozino 10mg 30 tablets,faglozino,10mg,tablets
faglozino 25 mg 30 f.c.tabs.,faglozino,25 mg,tabs
