original_name,drug_name,dose,form
atmosalazine 500 mg 50 ext. rel. caps,atmosalazine,500 mg,caps
atobegron xr 50 mg 30 f.c. tabs.,atobegron xr,50 mg,tabs
atoderm cream 200ml,atoderm cream,200ml,cream
atoderm cream 500ml,atoderm cream,500ml,cream
atoderm intensive cream 200ml,atoderm intensive cream,200ml,cream
atoderm mains & ongles hand cream 50ml,atoderm mains & ongles hand cream,50ml,cream
atoderm milk (lait) 200ml,atoderm milk,200ml,milk
atoderm pain (soap) 150 gm,atoderm pain,150 gm,soap
atoderm po zinc 100ml,atoderm po zinc,100ml,0
atoderm pp baume 200 ml,atoderm pp baume,200 ml,baume
atoderm pp foaming gel (gel moussant) 200ml,atoderm pp foaming gel,200ml,gel
atoderm preventive cream 100ml,atoderm preventive cream,100ml,cream
atomafutix 10 mg 30 caps.,atomafutix,10 mg,caps
atomafutix 25 mg 30 caps.,atomafutix,25 mg,caps
atomafutix 40 mg 30 caps.,atomafutix,40 mg,caps
atometaflozine 12.5/1000mg 30 tabs,atometaflozine,12.5/1000mg,tabs
atometaflozine 12.5/500mg 30 tabs,atometaflozine,12.5/500mg,tabs
atomorelax 20mg/5ml syrup 100 ml,atomorelax,20mg/5ml,syrup
atomox apex 10mg hard gelatin cap,atomox apex,10mg,cap
atomox apex 60mg 10cap,atomox apex,60mg,cap
atomoxapex 10mg 30 caps.,atomoxapex,10mg,caps
atomoxapex 18mg 30 caps.,atomoxapex,18mg,caps
atomoxapex 25mg 30 caps.,atomoxapex,25mg,caps
atomoxapex 40mg 30 caps.,atomoxapex,40mg,caps
atomoxapex 4mg/ml syrup 100 ml,atomoxapex,4mg/ml,syrup
atomoxapex 60 mg 30 cap.,atomoxapex,60 mg,cap
atomoxetine 25mg 10 caps.,atomoxetine,25mg,caps
atomoxetine 40mg 10 caps.,atomoxetine,40mg,caps
ator 10mg 7 tab.,ator,10mg,tab
ator 20mg 10 f.c. tab.,ator,20mg,tab
ator 40mg 10 f.c. tab.,ator,40mg,tab
ator 80mg 10 f.c. tab.,ator,80mg,tab
atoreza 10/10mg 28 f.c. tab.,atoreza,10/10mg,tab
atoreza 20/10mg 21 f.c. tab.,atoreza,20/10mg,tab
atoreza 40/10mg 28 f.c. tab.,atoreza,40/10mg,tab
atoreza 80/10mg 28 f.c. tab.,atoreza,80/10mg,tab
atorstat 10mg 14 f.c.tab.,atorstat,10mg,tab
atorstat 20mg 14 scored tabs.,atorstat,20mg,tabs
atorstat 40mg 14 biscored tabs.,atorstat,40mg,tabs
atorstat 80mg 10 biscored tabs.,atorstat,80mg,tabs
atozet 10/10mg 30 f.c. tab,atozet,10/10mg,tab
atozet 20/10mg 30 f.c. tab.,atozet,20/10mg,tab
atozet 40/10mg 30 f.c. tab,atozet,40/10mg,tab
atp. creatine extra. 2500 mg ( grape ) sy 150 ml,atp. creatine extra.,2500 mg,syrup
atrabesylate 25 mg i.v. inj. & inf. 5 amps.,atrabesylate,25 mg,amp
atrabesylate 50 mg i.v. inj. & inf. 5 amps.,atrabesylate,50 mg,amp
atracurium besylate 25 mg/2.5ml (25mg) 5 amps.,atracurium besylate,25 mg/2.5ml,amp
atracurium besylate 25 mg/2.5ml (50mg) 5 amps.,atracurium besylate,25 mg/2.5ml,amp
atracurium-hameln 10mg/ml (25mg) 50 amp.,atracurium-hameln,10mg/ml,amp
atracurium-hameln 10mg/ml (50mg) 50 amp.,atracurium-hameln,10mg/ml,amp
