original_name,drug_name,dose,form
unimox 1gm 8 f.c.tab.,unimox,1gm,tab.
uninitaprozax 100mg/5ml susp. 60ml,uninitaprozax,100mg/5ml,susp.
uninitaprozax 500mg 12 f.c. tab.,uninitaprozax,500mg,tab.
uniphyllin continus 300mg 20 contr. rel. tabs.,uniphyllin continus,300mg,contr. rel. tabs.
uniphyllin continus 400mg 20 contr. rel. tabs.,uniphyllin continus,400mg,contr. rel. tabs.
unipricort 20mg 20 orodispersible tabs.,unipricort,20mg,orodispersible tabs.
unipridol 5mg/5ml syp. 100 ml,unipridol,5mg/5ml,syp.
unipridol forte 15mg/5ml syp. 100 ml,unipridol forte,15mg/5ml,syp.
unirapecure 50 mg 30 f.c. tabs.,unirapecure,50 mg,tabs.
unirivastigmine 6 mg 10 caps.,unirivastigmine,6 mg,caps.
unislim 30 tablets,unislim,0,tablets
unispira 1.5 miu 10 f.c.tabs.,unispira,1.5 miu,tabs.
unispira 3 m.i.u. 10 tabs.,unispira,3 m.i.u.,tabs.
unispira-m 20 f.c. tabs.,unispira-m,0,tabs.
unistafusin 2% cream 15 gm,unistafusin,2%,cream
unistafusin 2% oint. 15 gm,unistafusin,2%,oint.
unistin 100mg vial for i.v. inf.(n/a yet),unistin,100mg,vial
unistin 10mg vial for i.v. inf.,unistin,10mg,vial
unistin 50mg vial for i.v. inf.,unistin,50mg,vial
unitarqin 400 mg 10 scored f.c. tab.,unitarqin,400 mg,tab.
unitaxel 30mg/5ml vial (100mg) i.v inf.,unitaxel,30mg/5ml,vial
unitaxel 30mg/5ml vial (150mg) i.v inf.,unitaxel,30mg/5ml,vial
unitaxel 30mg/5ml vial (300mg) i.v inf.,unitaxel,30mg/5ml,vial
unitaxel 30mg/5ml vial (30mg) i.v inf.,unitaxel,30mg/5ml,vial
united sootha nasal spray 30 ml,united sootha,0,nasal spray
united vit 30 f.c. tabs.,united vit,0,tabs.
unitense 10 mg 10 f.c. tab.,unitense,10 mg,tab.
unitense 20 mg 10 f.c. tabs.,unitense,20 mg,tabs.
unitense 5 mg 10 f.c. tab.,unitense,5 mg,tab.
unitone 4 reveal arbutine 30ml,unitone 4 reveal arbutine,0,0
unitone 4 reveal gel 150ml,unitone 4 reveal,0,gel
unitone 4 white advanced 15ml,unitone 4 white advanced,0,0
unitone 4 white cream 15ml,unitone 4 white,0,cream
unitone 4 white cream 30ml,unitone 4 white,0,cream
unitone reveal cream 30ml,unitone reveal,0,cream
unitopfin 1% cream 15 gm,unitopfin,1%,cream
unitopfin 250 mg 7 f.c. tabs.,unitopfin,250 mg,tabs.
unitrexate 1 gm sol. for i.m. i.v. inj. i.v. inf.(n/a yet),unitrexate,1 gm,sol.
unitrexate 50 mg 5 i.m. i.v. vials,unitrexate,50 mg,vials
unitrexate 500mg sol. for i.m. i.v. inj. i.v. inf.,unitrexate,500mg,sol.
unitrexate 5gm sol. for i.m. i.v. inj. i.v. inf.(n/a yet),unitrexate,5gm,sol.
unitrin 10mg 30 caps,unitrin,10mg,caps
unitrin 25mg 30 caps.,unitrin,25mg,caps.
universal cream 100 gm,universal,0,cream
universal cream 50 gm,universal,0,cream
universal femine wash 240 ml,universal femine wash,0,0
universal massage gel 50 gm,universal massage,0,gel
universal massage spray 100 ml,universal massage,0,spray
univit for men 14 cap,univit,0,cap
univit for women 14 cap,univit,0,cap
