original_name,drug_name,dose,form
tylenol 24 chew tab,tylenol,0,chew tab
tylenol 350 mg 10 supp,tylenol,350 mg,supp
tylenol 8 heures 650 mg 32 cap,tylenol 8 heures,650 mg,cap
tylenol allergy multi-symptom 72 cap,tylenol allergy multi-symptom,0,cap
tylenol allergy pain 290cap,tylenol allergy pain,0,cap
tylenol allergy sinus 48 cap,tylenol allergy sinus,0,cap
tylenol children 30 caps 500mg,tylenol children,500mg,caps
tylenol children cherry blast 160 ml,tylenol children cherry blast,0,0
tylenol children plus cold nighttime 120 ml,tylenol children plus cold nighttime,0,0
tylenol children plus syrup 120 ml,tylenol children plus,0,syrup
tylenol cold day non drowsy 24 cap,tylenol cold day non drowsy,0,cap
tylenol cold day non drowsy 36 (24 cap -12 cap ),tylenol cold day non drowsy,0,cap
tylenol cold night time complete formula 24 cap,tylenol cold night time complete formula,0,cap
tylenol cold severe congestion non drowsy 24 cap,tylenol cold severe congestion non drowsy,0,cap
tylenol extra fort 24 gelcaps 500mg,tylenol extra fort,500mg,gelcaps
tylenol extra go 6 tabs,tylenol extra go,0,tabs
tylenol extra strength 40 gelcaps 500mg,tylenol extra strength,500mg,gelcaps
tylenol extra strength 500mg 120 caplets,tylenol extra strength,500mg,caplets
tylenol extra strength 500mg 24 caps,tylenol extra strength,500mg,caps
tylenol extra strength 500mg 30 gelcaps,tylenol extra strength,500mg,gelcaps
tylenol flu day non- drowsy 24 tab,tylenol flu day non drowsy,0,tab
tylenol flu night time 24 tab,tylenol flu night time,0,tab
tylenol forte 20 tab,tylenol forte,0,tab
tylenol infants drops plus cold 15ml,tylenol infants plus cold,0,drops
tylenol infants drops plus cold&cough 15ml,tylenol infants plus cold&cough,0,drops
tylenol pm caplets 225cap,tylenol pm,0,caplets
tylenol regulier 50 tab,tylenol regulier,0,tab
tylenol severe allergy 48 cap,tylenol severe allergy,0,cap
tylenol severe allergy fast relief 24 cap,tylenol severe allergy fast relief,0,cap
tylenol sinus congestion&pain 72 cap,tylenol sinus congestion&pain,0,cap
tylenol sinus day non drowsy 24 caplets,tylenol sinus day non drowsy,0,caplets
tylenol sinus severe congestion 12 capsule,tylenol sinus severe congestion,0,capsule
tymer 0.3% eye drops 5 ml,tymer,0.3%,eye drops
typecatol syrup 120 ml,typecatol,0,syrup
typhim vi 0.025mg/0.5ml i.m or s.c injection,typhim vi,0.025mg/0.5ml,injection
typhoid vaccine.1 cm vials//,typhoid vaccine,0,vials
tyraxine 100mcg 100 tab.(n/a),tyraxine,100mcg,tab
tyrodopa 30 tabs,tyrodopa,0,tabs
tyromax cream 50 gm,tyromax,0,cream
tyrozets throat 24 lozenges,tyrozets throat,0,lozenges
tysabri 300mg i.v. vial ss,tysabri,300mg,vial
u tex whitening cream 60 gm,u tex whitening,0,cream
u-kare cu 375 iud,u-kare cu,375 mg,iud
u-kerato cream 50 gm,u-kerato,0,cream
u-pro 10 sachets,u-pro,0,sachets
u.b 20chocolate,u.b,0,chocolate
u.g mix 20 sachets,u.g mix,0,sachets
u.p cut 30 tabs.,u.p cut,0,tabs
u.v block sun screen cream 150 gm,u.v block sun screen,0,cream
u.v block sun screen cream 75 gm,u.v block sun screen,0,cream
