original_name,drug_name,dose,form
imbruvica 140 mg 90 caps.,imbruvica,140 mg,caps
imdur 60mg s.r 30 f.c. tab.,imdur,60mg,tab
imfinzi 120mg/2.4ml i.v. inf. vial,imfinzi,120mg/2.4ml,vial
imfinzi 500mg/10ml i.v. inf. vial,imfinzi,500mg/10ml,vial
imigran 100mg 2 tab,imigran,100mg,tab
imigran 100mg 6 tab,imigran,100mg,tab
imigran 50mg 2 f.c. tab,imigran,50mg,tab
imipenem/cilastatin-kabi 500/500mg 10 i.v. vial 20ml,imipenem/cilastatin-kabi,500/500mg,vial
imipramine 25mg 50 tab.,imipramine,25mg,tab
immaculate xl 500mg 7 tablets,immaculate xl,500mg,tablets
immaculate xl 500mg 7tab,immaculate xl,500mg,tab
immu m.v 14 sachets,immu m.v,0,sachets
immu-c effe 10 sachet,immu-c effe,0,sachet
immubuild 10 sachets 10gm,immubuild,10gm,sachets
immucyrl c 1000 mg 20 sachets,immucyrl c,1000 mg,sachets
immucyrl vit 20 sachets,immucyrl vit,0,sachets
immufer syrup 120 ml,immufer,0,syrup
immuferrin 30 caps,immuferrin,0,caps
immuguard 14 sachets,immuguard,0,sachets
immuguard 7 sachets,immuguard,0,sachets
immukarm 20 caps.,immukarm,0,caps
immulant 10 eff. sachets,immulant,0,sachets
immulant 20 caps,immulant,0,caps
immulant n syrup 120 ml,immulant n,0,syrup
immulant plus 20 caps,immulant plus,0,caps
immulone 20 lozenge tabs.,immulone,0,lozenge tabs
immunace extra protection 30 tabs.,immunace extra protection,0,tabs
immunace original 30 tabs.,immunace original,0,tabs
immunate 1000 iu fviii / 750 iu vwf vial i.v.,immunate,1000 iu fviii / 750 iu vwf,vial
immunate 250 iu fviii / 190 iu vwf vial i.v.,immunate,250 iu fviii / 190 iu vwf,vial
immunate 500 iu fviii / 375 iu vwf vial i.v.,immunate,500 iu fviii / 375 iu vwf,vial
immuniphar 30 f.c. tabs,immuniphar,0,tabs
immunizzare 10 caps.,immunizzare,0,caps
immunizzare 30 caps.,immunizzare,0,caps
immunizzare kids syrup 120 ml,immunizzare kids,0,syrup
immuno flu 20 caps,immuno flu,0,caps
immuno plus 10 caps,immuno plus,0,caps
immuno-mash 30 f.c. tabs,immuno-mash,0,tabs
immuno-mash d (d3) 10.000 i.u. 30 f.c.tabs.,immuno-mash d (d3),10.000 i.u.,tabs
immuno-mash d (d3) 1000 i.u. 30 f.c. tabs.,immuno-mash d (d3),1000 i.u.,tabs
immuno-mash d (d3) 400 i.u. oral drops 30 ml,immuno-mash d (d3),400 i.u.,oral drops
immuno-mash d (d3) 5000 i.u. 30 f.c.tabs.,immuno-mash d (d3),5000 i.u.,tabs
immuno-mash kids syrup 100 ml,immuno-mash kids,0,syrup
immunoglobulin 1gm i.v. vial,immunoglobulin,1gm,vial
immunohbs 180 iu/ml i.m. vial,immunohbs,180 iu/ml,vial
immunomeral 30 tabs,immunomeral,0,tabs
immunomide 10 mg 21 caps.,immunomide,10 mg,caps
immunomide 15 mg 21 caps.,immunomide,15 mg,caps
immunomide 25 mg 21 caps,immunomide,25 mg,caps
immunomide 5mg 21 caps.,immunomide,5mg,caps
