original_name,drug_name,dose,form
nasoflutin nasal spray 120 doses,nasoflutin,0,nasal spray
nasonex 0.05% nasal spray 120 doses,nasonex,0.05%,nasal spray
nasopectra 125/50 mcg nasal spray 120 actuations,nasopectra,125/50 mcg,nasal spray
nasopharm 0.05% spray,nasopharm,0.05%,spray
nasostop 0.05% paed nasal drops 15 ml,nasostop paed,0.05%,nasal drops
nasostop 0.1% adult nasal drops 15 ml,nasostop adult,0.1%,nasal drops
nasotal 2gm/100ml spray,nasotal,2gm/100ml,spray
nasotal compound spray 15 ml,nasotal compound,15 ml,spray
nasoton 10sach,nasoton,0,0
nassar 12*8 f.c. tab.,nassar,0,tab
nassar 8 tabs 1 strip laxative,nassar laxative,0,tabs
nat lotion spray 100 ml,nat lotion,100 ml,spray
natalo baby lotion 120 ml,natalo baby,120 ml,lotion
natamet 5% eye drops 5 ml (illegal import,natamet,5%,eye drops
natamet 5% eye drops 5 ml (illegal import),natamet,5%,eye drops
natamycin 5% eye drops 10 ml,natamycin,5%,eye drops
nataria cream 50 gm,nataria,50 gm,cream
natarin 50gm cream,natarin,50gm,cream
natariva cream,natariva,0,cream
natead 100mcg/2ml vial,natead,100mcg/2ml,vial
natra doze 20 cap,natra doze,0,cap
natridurin sr 1.5mg 10 prolonged rel. f.c. tabs.,natridurin sr,1.5mg,tabs
natrilix sr 1.5mg 30 coated tab,natrilix sr,1.5mg,tab
natrinos nasal spray 20 ml,natrinos,20 ml,nasal spray
natristazen sr 1.5mg 30 f.c. tabs.,natristazen sr,1.5mg,tabs
natrixam m.r. 1.5/10mg 28 f.c. tabs.,natrixam m.r.,1.5/10mg,tabs
natrixam m.r. 1.5/5mg 28 f.c. tabs.,natrixam m.r.,1.5/5mg,tabs
natrol 100 mg 10 sachets,natrol,100 mg,sachets
natrol 100 mg 30 sachets,natrol,100 mg,sachets
natry facial wash 250 ml,natry facial,250 ml,wash
natry soap 100 gm,natry,100 gm,soap
natsero hair serum 100 ml,natsero hair,100 ml,serum
natuferon 10m.i.u. i.m.vial,natuferon,10m.i.u.,vial
natuferon 2.5m.i.u. i.m.vial,natuferon,2.5m.i.u.,vial
natuferon 5m.i.u. i.m.vial,natuferon,5m.i.u.,vial
natulan 50 mg 50 cap,natulan,50 mg,cap
natulan 50 mg 50 caps.(illegal import),natulan,50 mg,caps
natural brewer s yeast 7.5 grain 30 tabs.,natural brewer s yeast,7.5 grain,tabs
natural brewers yeast 7.5 grain 30 tab,natural brewers yeast,7.5 grain,tab
natural colon aid 20 tabs.,natural colon aid,0,tabs
natural flax oil 1000mg 60 soft gels capsules (illegal import),natural flax oil,1000mg,soft gels capsules
natural oyster shell calcium 30 tabs.,natural oyster shell calcium,0,tabs
nature made calcium 500 mg (100-30) tab,nature made calcium,500 mg,tab
naturest 100mg gel,naturest,100mg,gel
naudibact ear drops 5 ml,naudibact,5 ml,ear drops
nausetron 0.075mg/1.5ml vial for i.v.,nausetron,0.075mg/1.5ml,vial
nausetron 0.25mg/5ml vial for i.v.,nausetron,0.25mg/5ml,vial
nausetron 0.5 mg 1 caps.,nausetron,0.5 mg,caps
nausilex 50mg/2ml i.v./i.m. 3 amps.,nausilex,50mg/2ml,amps
navelbine 10 mg i.v. vial,navelbine,10 mg,vial
